"freq
References : ['S(2,1)','S(1,1)']
Dependency : [freq]
Num. Points : [20001]
Matrix Size : scalar
Type : Real","S(2,1)
References : []
Dependency : [freq]
Num. Points : [20001]
Matrix Size : scalar
Type : Complex
Complex Format : Mag/Deg","S(1,1)
References : []
Dependency : [freq]
Num. Points : [20001]
Matrix Size : scalar
Type : Complex
Complex Format : Mag/Deg"
1.931 GHz,7.413E-5 / -112.443,0.989 / 159.406
1.931 GHz,7.422E-5 / -112.463,0.989 / 159.386
1.931 GHz,7.432E-5 / -112.484,0.989 / 159.365
1.931 GHz,7.442E-5 / -112.504,0.989 / 159.345
1.931 GHz,7.452E-5 / -112.525,0.989 / 159.325
1.932 GHz,7.461E-5 / -112.546,0.989 / 159.304
1.932 GHz,7.471E-5 / -112.566,0.989 / 159.284
1.932 GHz,7.481E-5 / -112.587,0.989 / 159.263
1.932 GHz,7.491E-5 / -112.607,0.989 / 159.243
1.932 GHz,7.500E-5 / -112.628,0.989 / 159.222
1.932 GHz,7.510E-5 / -112.649,0.989 / 159.202
1.932 GHz,7.520E-5 / -112.669,0.989 / 159.182
1.932 GHz,7.530E-5 / -112.690,0.989 / 159.161
1.932 GHz,7.540E-5 / -112.711,0.989 / 159.141
1.933 GHz,7.550E-5 / -112.731,0.989 / 159.120
1.933 GHz,7.560E-5 / -112.752,0.989 / 159.100
1.933 GHz,7.570E-5 / -112.773,0.989 / 159.079
1.933 GHz,7.579E-5 / -112.793,0.989 / 159.059
1.933 GHz,7.589E-5 / -112.814,0.989 / 159.038
1.933 GHz,7.599E-5 / -112.835,0.989 / 159.018
1.933 GHz,7.609E-5 / -112.856,0.989 / 158.997
1.933 GHz,7.619E-5 / -112.876,0.989 / 158.977
1.933 GHz,7.629E-5 / -112.897,0.989 / 158.956
1.933 GHz,7.639E-5 / -112.918,0.989 / 158.936
1.933 GHz,7.649E-5 / -112.939,0.989 / 158.915
1.934 GHz,7.659E-5 / -112.959,0.989 / 158.895
1.934 GHz,7.669E-5 / -112.980,0.989 / 158.874
1.934 GHz,7.680E-5 / -113.001,0.989 / 158.854
1.934 GHz,7.690E-5 / -113.022,0.989 / 158.833
1.934 GHz,7.700E-5 / -113.042,0.989 / 158.813
1.934 GHz,7.710E-5 / -113.063,0.989 / 158.792
1.934 GHz,7.720E-5 / -113.084,0.989 / 158.772
1.934 GHz,7.730E-5 / -113.105,0.989 / 158.751
1.934 GHz,7.740E-5 / -113.125,0.989 / 158.731
1.935 GHz,7.750E-5 / -113.146,0.989 / 158.710
1.935 GHz,7.761E-5 / -113.167,0.989 / 158.689
1.935 GHz,7.771E-5 / -113.188,0.989 / 158.669
1.935 GHz,7.781E-5 / -113.209,0.989 / 158.648
1.935 GHz,7.791E-5 / -113.229,0.989 / 158.628
1.935 GHz,7.802E-5 / -113.250,0.989 / 158.607
1.935 GHz,7.812E-5 / -113.271,0.989 / 158.586
1.935 GHz,7.822E-5 / -113.292,0.989 / 158.566
1.935 GHz,7.832E-5 / -113.313,0.989 / 158.545
1.935 GHz,7.843E-5 / -113.334,0.989 / 158.525
1.935 GHz,7.853E-5 / -113.355,0.989 / 158.504
1.936 GHz,7.863E-5 / -113.375,0.989 / 158.483
1.936 GHz,7.874E-5 / -113.396,0.989 / 158.463
1.936 GHz,7.884E-5 / -113.417,0.989 / 158.442
1.936 GHz,7.895E-5 / -113.438,0.989 / 158.421
1.936 GHz,7.905E-5 / -113.459,0.989 / 158.401
1.936 GHz,7.915E-5 / -113.480,0.989 / 158.380
1.936 GHz,7.926E-5 / -113.501,0.989 / 158.359
1.936 GHz,7.936E-5 / -113.522,0.989 / 158.339
1.936 GHz,7.947E-5 / -113.543,0.989 / 158.318
1.937 GHz,7.957E-5 / -113.564,0.989 / 158.297
1.937 GHz,7.968E-5 / -113.584,0.989 / 158.277
1.937 GHz,7.978E-5 / -113.605,0.989 / 158.256
1.937 GHz,7.989E-5 / -113.626,0.989 / 158.235
1.937 GHz,8.000E-5 / -113.647,0.989 / 158.214
1.937 GHz,8.010E-5 / -113.668,0.989 / 158.194
1.937 GHz,8.021E-5 / -113.689,0.989 / 158.173
1.937 GHz,8.031E-5 / -113.710,0.989 / 158.152
1.937 GHz,8.042E-5 / -113.731,0.989 / 158.131
1.937 GHz,8.053E-5 / -113.752,0.989 / 158.111
1.938 GHz,8.063E-5 / -113.773,0.989 / 158.090
1.938 GHz,8.074E-5 / -113.794,0.989 / 158.069
1.938 GHz,8.085E-5 / -113.815,0.989 / 158.048
1.938 GHz,8.095E-5 / -113.836,0.989 / 158.028
1.938 GHz,8.106E-5 / -113.857,0.989 / 158.007
1.938 GHz,8.117E-5 / -113.878,0.989 / 157.986
1.938 GHz,8.127E-5 / -113.899,0.989 / 157.965
1.938 GHz,8.138E-5 / -113.920,0.989 / 157.944
1.938 GHz,8.149E-5 / -113.941,0.989 / 157.924
1.938 GHz,8.160E-5 / -113.962,0.989 / 157.903
1.938 GHz,8.171E-5 / -113.983,0.989 / 157.882
1.939 GHz,8.181E-5 / -114.004,0.989 / 157.861
1.939 GHz,8.192E-5 / -114.026,0.989 / 157.840
1.939 GHz,8.203E-5 / -114.047,0.989 / 157.819
1.939 GHz,8.214E-5 / -114.068,0.989 / 157.799
1.939 GHz,8.225E-5 / -114.089,0.989 / 157.778
1.939 GHz,8.236E-5 / -114.110,0.989 / 157.757
1.939 GHz,8.247E-5 / -114.131,0.989 / 157.736
1.939 GHz,8.258E-5 / -114.152,0.989 / 157.715
1.939 GHz,8.269E-5 / -114.173,0.989 / 157.694
1.940 GHz,8.280E-5 / -114.194,0.989 / 157.673
1.940 GHz,8.291E-5 / -114.215,0.989 / 157.652
1.940 GHz,8.302E-5 / -114.237,0.989 / 157.632
1.940 GHz,8.313E-5 / -114.258,0.989 / 157.611
1.940 GHz,8.324E-5 / -114.279,0.989 / 157.590
1.940 GHz,8.335E-5 / -114.300,0.989 / 157.569
1.940 GHz,8.346E-5 / -114.321,0.989 / 157.548
1.940 GHz,8.357E-5 / -114.342,0.989 / 157.527
1.940 GHz,8.368E-5 / -114.363,0.989 / 157.506
1.940 GHz,8.379E-5 / -114.385,0.989 / 157.485
1.940 GHz,8.391E-5 / -114.406,0.989 / 157.464
1.941 GHz,8.402E-5 / -114.427,0.989 / 157.443
1.941 GHz,8.413E-5 / -114.448,0.989 / 157.422
1.941 GHz,8.424E-5 / -114.469,0.989 / 157.401
1.941 GHz,8.435E-5 / -114.491,0.989 / 157.380
1.941 GHz,8.447E-5 / -114.512,0.989 / 157.359
1.941 GHz,8.458E-5 / -114.533,0.989 / 157.338
1.941 GHz,8.469E-5 / -114.554,0.989 / 157.317
1.941 GHz,8.480E-5 / -114.576,0.989 / 157.296
1.941 GHz,8.492E-5 / -114.597,0.989 / 157.275
1.942 GHz,8.503E-5 / -114.618,0.989 / 157.254
1.942 GHz,8.514E-5 / -114.639,0.989 / 157.233
1.942 GHz,8.526E-5 / -114.661,0.989 / 157.212
1.942 GHz,8.537E-5 / -114.682,0.989 / 157.191
1.942 GHz,8.548E-5 / -114.703,0.989 / 157.170
1.942 GHz,8.560E-5 / -114.724,0.989 / 157.149
1.942 GHz,8.571E-5 / -114.746,0.989 / 157.128
1.942 GHz,8.583E-5 / -114.767,0.989 / 157.107
1.942 GHz,8.594E-5 / -114.788,0.989 / 157.086
1.942 GHz,8.606E-5 / -114.810,0.989 / 157.065
1.942 GHz,8.617E-5 / -114.831,0.989 / 157.044
1.943 GHz,8.629E-5 / -114.852,0.989 / 157.023
1.943 GHz,8.640E-5 / -114.874,0.989 / 157.001
1.943 GHz,8.652E-5 / -114.895,0.989 / 156.980
1.943 GHz,8.663E-5 / -114.916,0.989 / 156.959
1.943 GHz,8.675E-5 / -114.938,0.989 / 156.938
1.943 GHz,8.687E-5 / -114.959,0.989 / 156.917
1.943 GHz,8.698E-5 / -114.980,0.989 / 156.896
1.943 GHz,8.710E-5 / -115.002,0.989 / 156.875
1.943 GHz,8.721E-5 / -115.023,0.989 / 156.854
1.944 GHz,8.733E-5 / -115.044,0.989 / 156.832
1.944 GHz,8.745E-5 / -115.066,0.989 / 156.811
1.944 GHz,8.757E-5 / -115.087,0.989 / 156.790
1.944 GHz,8.768E-5 / -115.109,0.989 / 156.769
1.944 GHz,8.780E-5 / -115.130,0.989 / 156.748
1.944 GHz,8.792E-5 / -115.151,0.989 / 156.727
1.944 GHz,8.804E-5 / -115.173,0.989 / 156.705
1.944 GHz,8.815E-5 / -115.194,0.989 / 156.684
1.944 GHz,8.827E-5 / -115.216,0.989 / 156.663
1.944 GHz,8.839E-5 / -115.237,0.989 / 156.642
1.944 GHz,8.851E-5 / -115.259,0.989 / 156.621
1.945 GHz,8.863E-5 / -115.280,0.989 / 156.599
1.945 GHz,8.875E-5 / -115.302,0.989 / 156.578
1.945 GHz,8.887E-5 / -115.323,0.989 / 156.557
1.945 GHz,8.899E-5 / -115.345,0.989 / 156.536
1.945 GHz,8.911E-5 / -115.366,0.989 / 156.514
1.945 GHz,8.922E-5 / -115.387,0.989 / 156.493
1.945 GHz,8.934E-5 / -115.409,0.989 / 156.472
1.945 GHz,8.946E-5 / -115.430,0.989 / 156.451
1.945 GHz,8.959E-5 / -115.452,0.989 / 156.429
1.946 GHz,8.971E-5 / -115.474,0.989 / 156.408
1.946 GHz,8.983E-5 / -115.495,0.989 / 156.387
1.946 GHz,8.995E-5 / -115.517,0.989 / 156.365
1.946 GHz,9.007E-5 / -115.538,0.989 / 156.344
1.946 GHz,9.019E-5 / -115.560,0.989 / 156.323
1.946 GHz,9.031E-5 / -115.581,0.989 / 156.302
1.946 GHz,9.043E-5 / -115.603,0.989 / 156.280
1.946 GHz,9.055E-5 / -115.624,0.989 / 156.259
1.946 GHz,9.068E-5 / -115.646,0.989 / 156.238
1.946 GHz,9.080E-5 / -115.668,0.989 / 156.216
1.946 GHz,9.092E-5 / -115.689,0.989 / 156.195
1.947 GHz,9.104E-5 / -115.711,0.989 / 156.173
1.947 GHz,9.117E-5 / -115.732,0.989 / 156.152
1.947 GHz,9.129E-5 / -115.754,0.989 / 156.131
1.947 GHz,9.141E-5 / -115.776,0.989 / 156.109
1.947 GHz,9.153E-5 / -115.797,0.989 / 156.088
1.947 GHz,9.166E-5 / -115.819,0.989 / 156.067
1.947 GHz,9.178E-5 / -115.840,0.989 / 156.045
1.947 GHz,9.191E-5 / -115.862,0.989 / 156.024
1.947 GHz,9.203E-5 / -115.884,0.989 / 156.002
1.948 GHz,9.215E-5 / -115.905,0.989 / 155.981
1.948 GHz,9.228E-5 / -115.927,0.989 / 155.959
1.948 GHz,9.240E-5 / -115.949,0.989 / 155.938
1.948 GHz,9.253E-5 / -115.970,0.989 / 155.917
1.948 GHz,9.265E-5 / -115.992,0.989 / 155.895
1.948 GHz,9.278E-5 / -116.014,0.989 / 155.874
1.948 GHz,9.290E-5 / -116.035,0.989 / 155.852
1.948 GHz,9.303E-5 / -116.057,0.989 / 155.831
1.948 GHz,9.315E-5 / -116.079,0.989 / 155.809
1.948 GHz,9.328E-5 / -116.101,0.989 / 155.788
1.948 GHz,9.341E-5 / -116.122,0.989 / 155.766
1.949 GHz,9.353E-5 / -116.144,0.989 / 155.745
1.949 GHz,9.366E-5 / -116.166,0.989 / 155.723
1.949 GHz,9.379E-5 / -116.188,0.989 / 155.702
1.949 GHz,9.391E-5 / -116.209,0.989 / 155.680
1.949 GHz,9.404E-5 / -116.231,0.989 / 155.659
1.949 GHz,9.417E-5 / -116.253,0.989 / 155.637
1.949 GHz,9.429E-5 / -116.275,0.989 / 155.616
1.949 GHz,9.442E-5 / -116.296,0.989 / 155.594
1.949 GHz,9.455E-5 / -116.318,0.989 / 155.573
1.950 GHz,9.468E-5 / -116.340,0.989 / 155.551
1.950 GHz,9.481E-5 / -116.362,0.989 / 155.529
1.950 GHz,9.494E-5 / -116.384,0.989 / 155.508
1.950 GHz,9.506E-5 / -116.405,0.989 / 155.486
1.950 GHz,9.519E-5 / -116.427,0.989 / 155.465
1.950 GHz,9.532E-5 / -116.449,0.989 / 155.443
1.950 GHz,9.545E-5 / -116.471,0.989 / 155.422
1.950 GHz,9.558E-5 / -116.493,0.989 / 155.400
1.950 GHz,9.571E-5 / -116.515,0.989 / 155.378
1.950 GHz,9.584E-5 / -116.536,0.989 / 155.357
1.950 GHz,9.597E-5 / -116.558,0.989 / 155.335
1.951 GHz,9.610E-5 / -116.580,0.989 / 155.313
1.951 GHz,9.623E-5 / -116.602,0.989 / 155.292
1.951 GHz,9.636E-5 / -116.624,0.989 / 155.270
1.951 GHz,9.649E-5 / -116.646,0.989 / 155.249
1.951 GHz,9.662E-5 / -116.668,0.989 / 155.227
1.951 GHz,9.676E-5 / -116.690,0.989 / 155.205
1.951 GHz,9.689E-5 / -116.712,0.989 / 155.184
1.951 GHz,9.702E-5 / -116.733,0.989 / 155.162
1.951 GHz,9.715E-5 / -116.755,0.989 / 155.140
1.952 GHz,9.728E-5 / -116.777,0.989 / 155.118
1.952 GHz,9.742E-5 / -116.799,0.989 / 155.097
1.952 GHz,9.755E-5 / -116.821,0.989 / 155.075
1.952 GHz,9.768E-5 / -116.843,0.989 / 155.053
1.952 GHz,9.781E-5 / -116.865,0.989 / 155.032
1.952 GHz,9.795E-5 / -116.887,0.989 / 155.010
1.952 GHz,9.808E-5 / -116.909,0.989 / 154.988
1.952 GHz,9.821E-5 / -116.931,0.989 / 154.966
1.952 GHz,9.835E-5 / -116.953,0.989 / 154.945
1.952 GHz,9.848E-5 / -116.975,0.989 / 154.923
1.952 GHz,9.862E-5 / -116.997,0.989 / 154.901
1.953 GHz,9.875E-5 / -117.019,0.989 / 154.879
1.953 GHz,9.889E-5 / -117.041,0.989 / 154.857
1.953 GHz,9.902E-5 / -117.063,0.989 / 154.836
1.953 GHz,9.916E-5 / -117.085,0.989 / 154.814
1.953 GHz,9.929E-5 / -117.107,0.989 / 154.792
1.953 GHz,9.943E-5 / -117.129,0.989 / 154.770
1.953 GHz,9.956E-5 / -117.151,0.989 / 154.748
1.953 GHz,9.970E-5 / -117.173,0.989 / 154.727
1.953 GHz,9.983E-5 / -117.195,0.989 / 154.705
1.954 GHz,9.997E-5 / -117.218,0.989 / 154.683
1.954 GHz,1.001E-4 / -117.240,0.989 / 154.661
1.954 GHz,1.002E-4 / -117.262,0.989 / 154.639
1.954 GHz,1.004E-4 / -117.284,0.988 / 154.617
1.954 GHz,1.005E-4 / -117.306,0.988 / 154.596
1.954 GHz,1.007E-4 / -117.328,0.988 / 154.574
1.954 GHz,1.008E-4 / -117.350,0.988 / 154.552
1.954 GHz,1.009E-4 / -117.372,0.988 / 154.530
1.954 GHz,1.011E-4 / -117.394,0.988 / 154.508
1.954 GHz,1.012E-4 / -117.417,0.988 / 154.486
1.954 GHz,1.013E-4 / -117.439,0.988 / 154.464
1.955 GHz,1.015E-4 / -117.461,0.988 / 154.442
1.955 GHz,1.016E-4 / -117.483,0.988 / 154.420
1.955 GHz,1.018E-4 / -117.505,0.988 / 154.398
1.955 GHz,1.019E-4 / -117.527,0.988 / 154.376
1.955 GHz,1.020E-4 / -117.550,0.988 / 154.354
1.955 GHz,1.022E-4 / -117.572,0.988 / 154.333
1.955 GHz,1.023E-4 / -117.594,0.988 / 154.311
1.955 GHz,1.025E-4 / -117.616,0.988 / 154.289
1.955 GHz,1.026E-4 / -117.638,0.988 / 154.267
1.956 GHz,1.027E-4 / -117.661,0.988 / 154.245
1.956 GHz,1.029E-4 / -117.683,0.988 / 154.223
1.956 GHz,1.030E-4 / -117.705,0.988 / 154.201
1.956 GHz,1.032E-4 / -117.727,0.988 / 154.179
1.956 GHz,1.033E-4 / -117.750,0.988 / 154.157
1.956 GHz,1.035E-4 / -117.772,0.988 / 154.135
1.956 GHz,1.036E-4 / -117.794,0.988 / 154.113
1.956 GHz,1.037E-4 / -117.817,0.988 / 154.091
1.956 GHz,1.039E-4 / -117.839,0.988 / 154.069
1.956 GHz,1.040E-4 / -117.861,0.988 / 154.046
1.956 GHz,1.042E-4 / -117.883,0.988 / 154.024
1.957 GHz,1.043E-4 / -117.906,0.988 / 154.002
1.957 GHz,1.045E-4 / -117.928,0.988 / 153.980
1.957 GHz,1.046E-4 / -117.950,0.988 / 153.958
1.957 GHz,1.047E-4 / -117.973,0.988 / 153.936
1.957 GHz,1.049E-4 / -117.995,0.988 / 153.914
1.957 GHz,1.050E-4 / -118.017,0.988 / 153.892
1.957 GHz,1.052E-4 / -118.040,0.988 / 153.870
1.957 GHz,1.053E-4 / -118.062,0.988 / 153.848
1.957 GHz,1.055E-4 / -118.084,0.988 / 153.826
1.958 GHz,1.056E-4 / -118.107,0.988 / 153.803
1.958 GHz,1.058E-4 / -118.129,0.988 / 153.781
1.958 GHz,1.059E-4 / -118.152,0.988 / 153.759
1.958 GHz,1.060E-4 / -118.174,0.988 / 153.737
1.958 GHz,1.062E-4 / -118.196,0.988 / 153.715
1.958 GHz,1.063E-4 / -118.219,0.988 / 153.693
1.958 GHz,1.065E-4 / -118.241,0.988 / 153.670
1.958 GHz,1.066E-4 / -118.264,0.988 / 153.648
1.958 GHz,1.068E-4 / -118.286,0.988 / 153.626
1.958 GHz,1.069E-4 / -118.309,0.988 / 153.604
1.958 GHz,1.071E-4 / -118.331,0.988 / 153.582
1.959 GHz,1.072E-4 / -118.353,0.988 / 153.559
1.959 GHz,1.074E-4 / -118.376,0.988 / 153.537
1.959 GHz,1.075E-4 / -118.398,0.988 / 153.515
1.959 GHz,1.077E-4 / -118.421,0.988 / 153.493
1.959 GHz,1.078E-4 / -118.443,0.988 / 153.471
1.959 GHz,1.080E-4 / -118.466,0.988 / 153.448
1.959 GHz,1.081E-4 / -118.488,0.988 / 153.426
1.959 GHz,1.083E-4 / -118.511,0.988 / 153.404
1.959 GHz,1.084E-4 / -118.533,0.988 / 153.382
1.960 GHz,1.086E-4 / -118.556,0.988 / 153.359
1.960 GHz,1.087E-4 / -118.578,0.988 / 153.337
1.960 GHz,1.089E-4 / -118.601,0.988 / 153.315
1.960 GHz,1.090E-4 / -118.624,0.988 / 153.292
1.960 GHz,1.092E-4 / -118.646,0.988 / 153.270
1.960 GHz,1.093E-4 / -118.669,0.988 / 153.248
1.960 GHz,1.095E-4 / -118.691,0.988 / 153.225
1.960 GHz,1.096E-4 / -118.714,0.988 / 153.203
1.960 GHz,1.098E-4 / -118.736,0.988 / 153.181
1.960 GHz,1.099E-4 / -118.759,0.988 / 153.158
1.960 GHz,1.101E-4 / -118.782,0.988 / 153.136
1.961 GHz,1.102E-4 / -118.804,0.988 / 153.114
1.961 GHz,1.104E-4 / -118.827,0.988 / 153.091
1.961 GHz,1.105E-4 / -118.849,0.988 / 153.069
1.961 GHz,1.107E-4 / -118.872,0.988 / 153.047
1.961 GHz,1.108E-4 / -118.895,0.988 / 153.024
1.961 GHz,1.110E-4 / -118.917,0.988 / 153.002
1.961 GHz,1.111E-4 / -118.940,0.988 / 152.979
1.961 GHz,1.113E-4 / -118.963,0.988 / 152.957
1.961 GHz,1.115E-4 / -118.985,0.988 / 152.934
1.962 GHz,1.116E-4 / -119.008,0.988 / 152.912
1.962 GHz,1.118E-4 / -119.031,0.988 / 152.890
1.962 GHz,1.119E-4 / -119.053,0.988 / 152.867
1.962 GHz,1.121E-4 / -119.076,0.988 / 152.845
1.962 GHz,1.122E-4 / -119.099,0.988 / 152.822
1.962 GHz,1.124E-4 / -119.122,0.988 / 152.800
1.962 GHz,1.125E-4 / -119.144,0.988 / 152.777
1.962 GHz,1.127E-4 / -119.167,0.988 / 152.755
1.962 GHz,1.129E-4 / -119.190,0.988 / 152.732
1.962 GHz,1.130E-4 / -119.212,0.988 / 152.710
1.962 GHz,1.132E-4 / -119.235,0.988 / 152.687
1.963 GHz,1.133E-4 / -119.258,0.988 / 152.665
1.963 GHz,1.135E-4 / -119.281,0.988 / 152.642
1.963 GHz,1.136E-4 / -119.304,0.988 / 152.620
1.963 GHz,1.138E-4 / -119.326,0.988 / 152.597
1.963 GHz,1.140E-4 / -119.349,0.988 / 152.575
1.963 GHz,1.141E-4 / -119.372,0.988 / 152.552
1.963 GHz,1.143E-4 / -119.395,0.988 / 152.530
1.963 GHz,1.144E-4 / -119.418,0.988 / 152.507
1.963 GHz,1.146E-4 / -119.440,0.988 / 152.484
1.964 GHz,1.148E-4 / -119.463,0.988 / 152.462
1.964 GHz,1.149E-4 / -119.486,0.988 / 152.439
1.964 GHz,1.151E-4 / -119.509,0.988 / 152.417
1.964 GHz,1.152E-4 / -119.532,0.988 / 152.394
1.964 GHz,1.154E-4 / -119.555,0.988 / 152.371
1.964 GHz,1.156E-4 / -119.577,0.988 / 152.349
1.964 GHz,1.157E-4 / -119.600,0.988 / 152.326
1.964 GHz,1.159E-4 / -119.623,0.988 / 152.303
1.964 GHz,1.160E-4 / -119.646,0.988 / 152.281
1.964 GHz,1.162E-4 / -119.669,0.988 / 152.258
1.964 GHz,1.164E-4 / -119.692,0.988 / 152.236
1.965 GHz,1.165E-4 / -119.715,0.988 / 152.213
1.965 GHz,1.167E-4 / -119.738,0.988 / 152.190
1.965 GHz,1.169E-4 / -119.761,0.988 / 152.167
1.965 GHz,1.170E-4 / -119.784,0.988 / 152.145
1.965 GHz,1.172E-4 / -119.807,0.988 / 152.122
1.965 GHz,1.173E-4 / -119.830,0.988 / 152.099
1.965 GHz,1.175E-4 / -119.853,0.988 / 152.077
1.965 GHz,1.177E-4 / -119.876,0.988 / 152.054
1.965 GHz,1.178E-4 / -119.899,0.988 / 152.031
1.966 GHz,1.180E-4 / -119.922,0.988 / 152.008
1.966 GHz,1.182E-4 / -119.945,0.988 / 151.986
1.966 GHz,1.183E-4 / -119.968,0.988 / 151.963
1.966 GHz,1.185E-4 / -119.991,0.988 / 151.940
1.966 GHz,1.187E-4 / -120.014,0.988 / 151.917
1.966 GHz,1.188E-4 / -120.037,0.988 / 151.895
1.966 GHz,1.190E-4 / -120.060,0.988 / 151.872
1.966 GHz,1.192E-4 / -120.083,0.988 / 151.849
1.966 GHz,1.193E-4 / -120.106,0.988 / 151.826
1.966 GHz,1.195E-4 / -120.129,0.988 / 151.803
1.966 GHz,1.197E-4 / -120.152,0.988 / 151.781
1.967 GHz,1.198E-4 / -120.175,0.988 / 151.758
1.967 GHz,1.200E-4 / -120.198,0.988 / 151.735
1.967 GHz,1.202E-4 / -120.221,0.988 / 151.712
1.967 GHz,1.203E-4 / -120.244,0.988 / 151.689
1.967 GHz,1.205E-4 / -120.267,0.988 / 151.666
1.967 GHz,1.207E-4 / -120.290,0.988 / 151.644
1.967 GHz,1.209E-4 / -120.314,0.988 / 151.621
1.967 GHz,1.210E-4 / -120.337,0.988 / 151.598
1.967 GHz,1.212E-4 / -120.360,0.988 / 151.575
1.968 GHz,1.214E-4 / -120.383,0.988 / 151.552
1.968 GHz,1.215E-4 / -120.406,0.988 / 151.529
1.968 GHz,1.217E-4 / -120.429,0.988 / 151.506
1.968 GHz,1.219E-4 / -120.453,0.988 / 151.483
1.968 GHz,1.220E-4 / -120.476,0.988 / 151.460
1.968 GHz,1.222E-4 / -120.499,0.988 / 151.437
1.968 GHz,1.224E-4 / -120.522,0.988 / 151.414
1.968 GHz,1.226E-4 / -120.545,0.988 / 151.391
1.968 GHz,1.227E-4 / -120.569,0.988 / 151.368
1.968 GHz,1.229E-4 / -120.592,0.988 / 151.346
1.968 GHz,1.231E-4 / -120.615,0.988 / 151.323
1.969 GHz,1.233E-4 / -120.638,0.988 / 151.300
1.969 GHz,1.234E-4 / -120.661,0.988 / 151.277
1.969 GHz,1.236E-4 / -120.685,0.988 / 151.254
1.969 GHz,1.238E-4 / -120.708,0.988 / 151.231
1.969 GHz,1.240E-4 / -120.731,0.988 / 151.208
1.969 GHz,1.241E-4 / -120.755,0.988 / 151.184
1.969 GHz,1.243E-4 / -120.778,0.988 / 151.161
1.969 GHz,1.245E-4 / -120.801,0.988 / 151.138
1.969 GHz,1.247E-4 / -120.824,0.988 / 151.115
1.970 GHz,1.248E-4 / -120.848,0.988 / 151.092
1.970 GHz,1.250E-4 / -120.871,0.988 / 151.069
1.970 GHz,1.252E-4 / -120.894,0.988 / 151.046
1.970 GHz,1.254E-4 / -120.918,0.988 / 151.023
1.970 GHz,1.255E-4 / -120.941,0.988 / 151.000
1.970 GHz,1.257E-4 / -120.964,0.988 / 150.977
1.970 GHz,1.259E-4 / -120.988,0.988 / 150.954
1.970 GHz,1.261E-4 / -121.011,0.988 / 150.931
1.970 GHz,1.262E-4 / -121.035,0.988 / 150.907
1.970 GHz,1.264E-4 / -121.058,0.988 / 150.884
1.970 GHz,1.266E-4 / -121.081,0.988 / 150.861
1.971 GHz,1.268E-4 / -121.105,0.988 / 150.838
1.971 GHz,1.270E-4 / -121.128,0.988 / 150.815
1.971 GHz,1.271E-4 / -121.152,0.988 / 150.792
1.971 GHz,1.273E-4 / -121.175,0.988 / 150.769
1.971 GHz,1.275E-4 / -121.198,0.988 / 150.745
1.971 GHz,1.277E-4 / -121.222,0.988 / 150.722
1.971 GHz,1.279E-4 / -121.245,0.988 / 150.699
1.971 GHz,1.280E-4 / -121.269,0.988 / 150.676
1.971 GHz,1.282E-4 / -121.292,0.988 / 150.653
1.972 GHz,1.284E-4 / -121.316,0.988 / 150.629
1.972 GHz,1.286E-4 / -121.339,0.988 / 150.606
1.972 GHz,1.288E-4 / -121.363,0.988 / 150.583
1.972 GHz,1.290E-4 / -121.386,0.988 / 150.560
1.972 GHz,1.291E-4 / -121.410,0.988 / 150.536
1.972 GHz,1.293E-4 / -121.433,0.988 / 150.513
1.972 GHz,1.295E-4 / -121.457,0.988 / 150.490
1.972 GHz,1.297E-4 / -121.480,0.988 / 150.467
1.972 GHz,1.299E-4 / -121.504,0.988 / 150.443
1.972 GHz,1.301E-4 / -121.527,0.988 / 150.420
1.972 GHz,1.302E-4 / -121.551,0.988 / 150.397
1.973 GHz,1.304E-4 / -121.575,0.988 / 150.373
1.973 GHz,1.306E-4 / -121.598,0.988 / 150.350
1.973 GHz,1.308E-4 / -121.622,0.988 / 150.327
1.973 GHz,1.310E-4 / -121.645,0.988 / 150.303
1.973 GHz,1.312E-4 / -121.669,0.988 / 150.280
1.973 GHz,1.314E-4 / -121.693,0.988 / 150.257
1.973 GHz,1.315E-4 / -121.716,0.988 / 150.233
1.973 GHz,1.317E-4 / -121.740,0.988 / 150.210
1.973 GHz,1.319E-4 / -121.763,0.988 / 150.187
1.974 GHz,1.321E-4 / -121.787,0.988 / 150.163
1.974 GHz,1.323E-4 / -121.811,0.988 / 150.140
1.974 GHz,1.325E-4 / -121.834,0.988 / 150.116
1.974 GHz,1.327E-4 / -121.858,0.988 / 150.093
1.974 GHz,1.329E-4 / -121.882,0.988 / 150.069
1.974 GHz,1.330E-4 / -121.905,0.988 / 150.046
1.974 GHz,1.332E-4 / -121.929,0.988 / 150.023
1.974 GHz,1.334E-4 / -121.953,0.988 / 149.999
1.974 GHz,1.336E-4 / -121.977,0.988 / 149.976
1.974 GHz,1.338E-4 / -122.000,0.988 / 149.952
1.974 GHz,1.340E-4 / -122.024,0.988 / 149.929
1.975 GHz,1.342E-4 / -122.048,0.988 / 149.905
1.975 GHz,1.344E-4 / -122.071,0.988 / 149.882
1.975 GHz,1.346E-4 / -122.095,0.988 / 149.858
1.975 GHz,1.348E-4 / -122.119,0.988 / 149.835
1.975 GHz,1.350E-4 / -122.143,0.988 / 149.811
1.975 GHz,1.352E-4 / -122.167,0.988 / 149.788
1.975 GHz,1.353E-4 / -122.190,0.987 / 149.764
1.975 GHz,1.355E-4 / -122.214,0.987 / 149.741
1.975 GHz,1.357E-4 / -122.238,0.987 / 149.717
1.976 GHz,1.359E-4 / -122.262,0.987 / 149.694
