"freq
References : ['S(1,1)','S(2,1)']
Dependency : [freq]
Num. Points : [20001]
Matrix Size : scalar
Type : Real","S(1,1)
References : []
Dependency : [freq]
Num. Points : [20001]
Matrix Size : scalar
Type : Complex
Complex Format : Mag/Deg","S(2,1)
References : []
Dependency : [freq]
Num. Points : [20001]
Matrix Size : scalar
Type : Complex
Complex Format : Mag/Deg"
1.940 GHz,0.992 / 146.540,2.705E-6 / -125.054
1.940 GHz,0.992 / 146.525,2.708E-6 / -125.069
1.940 GHz,0.992 / 146.510,2.711E-6 / -125.085
1.940 GHz,0.992 / 146.495,2.715E-6 / -125.100
1.940 GHz,0.992 / 146.480,2.718E-6 / -125.116
1.940 GHz,0.992 / 146.465,2.721E-6 / -125.131
1.940 GHz,0.992 / 146.450,2.724E-6 / -125.146
1.940 GHz,0.992 / 146.434,2.727E-6 / -125.162
1.940 GHz,0.992 / 146.419,2.731E-6 / -125.177
1.941 GHz,0.992 / 146.404,2.734E-6 / -125.192
1.941 GHz,0.992 / 146.389,2.737E-6 / -125.208
1.941 GHz,0.992 / 146.374,2.740E-6 / -125.223
1.941 GHz,0.992 / 146.359,2.743E-6 / -125.239
1.941 GHz,0.992 / 146.344,2.747E-6 / -125.254
1.941 GHz,0.992 / 146.329,2.750E-6 / -125.269
1.941 GHz,0.992 / 146.314,2.753E-6 / -125.285
1.941 GHz,0.992 / 146.299,2.756E-6 / -125.300
1.941 GHz,0.992 / 146.283,2.760E-6 / -125.316
1.942 GHz,0.992 / 146.268,2.763E-6 / -125.331
1.942 GHz,0.992 / 146.253,2.766E-6 / -125.346
1.942 GHz,0.992 / 146.238,2.769E-6 / -125.362
1.942 GHz,0.992 / 146.223,2.773E-6 / -125.377
1.942 GHz,0.992 / 146.208,2.776E-6 / -125.392
1.942 GHz,0.992 / 146.193,2.779E-6 / -125.408
1.942 GHz,0.992 / 146.178,2.782E-6 / -125.423
1.942 GHz,0.992 / 146.162,2.786E-6 / -125.439
1.942 GHz,0.992 / 146.147,2.789E-6 / -125.454
1.942 GHz,0.992 / 146.132,2.792E-6 / -125.469
1.942 GHz,0.992 / 146.117,2.795E-6 / -125.485
1.943 GHz,0.992 / 146.102,2.799E-6 / -125.500
1.943 GHz,0.992 / 146.087,2.802E-6 / -125.516
1.943 GHz,0.992 / 146.072,2.805E-6 / -125.531
1.943 GHz,0.992 / 146.057,2.809E-6 / -125.546
1.943 GHz,0.992 / 146.041,2.812E-6 / -125.562
1.943 GHz,0.992 / 146.026,2.815E-6 / -125.577
1.943 GHz,0.992 / 146.011,2.819E-6 / -125.593
1.943 GHz,0.992 / 145.996,2.822E-6 / -125.608
1.943 GHz,0.992 / 145.981,2.825E-6 / -125.623
1.944 GHz,0.992 / 145.966,2.829E-6 / -125.639
1.944 GHz,0.992 / 145.951,2.832E-6 / -125.654
1.944 GHz,0.992 / 145.936,2.835E-6 / -125.670
1.944 GHz,0.992 / 145.920,2.839E-6 / -125.685
1.944 GHz,0.992 / 145.905,2.842E-6 / -125.700
1.944 GHz,0.992 / 145.890,2.845E-6 / -125.716
1.944 GHz,0.992 / 145.875,2.849E-6 / -125.731
1.944 GHz,0.992 / 145.860,2.852E-6 / -125.747
1.944 GHz,0.992 / 145.845,2.855E-6 / -125.762
1.944 GHz,0.992 / 145.830,2.859E-6 / -125.777
1.944 GHz,0.992 / 145.815,2.862E-6 / -125.793
1.945 GHz,0.992 / 145.799,2.865E-6 / -125.808
1.945 GHz,0.992 / 145.784,2.869E-6 / -125.824
1.945 GHz,0.992 / 145.769,2.872E-6 / -125.839
1.945 GHz,0.992 / 145.754,2.876E-6 / -125.855
1.945 GHz,0.992 / 145.739,2.879E-6 / -125.870
1.945 GHz,0.992 / 145.724,2.882E-6 / -125.885
1.945 GHz,0.992 / 145.709,2.886E-6 / -125.901
1.945 GHz,0.992 / 145.693,2.889E-6 / -125.916
1.945 GHz,0.992 / 145.678,2.893E-6 / -125.932
1.946 GHz,0.992 / 145.663,2.896E-6 / -125.947
1.946 GHz,0.992 / 145.648,2.899E-6 / -125.962
1.946 GHz,0.992 / 145.633,2.903E-6 / -125.978
1.946 GHz,0.992 / 145.618,2.906E-6 / -125.993
1.946 GHz,0.992 / 145.603,2.910E-6 / -126.009
1.946 GHz,0.992 / 145.587,2.913E-6 / -126.024
1.946 GHz,0.992 / 145.572,2.917E-6 / -126.040
1.946 GHz,0.992 / 145.557,2.920E-6 / -126.055
1.946 GHz,0.992 / 145.542,2.924E-6 / -126.070
1.946 GHz,0.992 / 145.527,2.927E-6 / -126.086
1.946 GHz,0.992 / 145.512,2.931E-6 / -126.101
1.947 GHz,0.992 / 145.497,2.934E-6 / -126.117
1.947 GHz,0.992 / 145.481,2.937E-6 / -126.132
1.947 GHz,0.992 / 145.466,2.941E-6 / -126.148
1.947 GHz,0.992 / 145.451,2.944E-6 / -126.163
1.947 GHz,0.992 / 145.436,2.948E-6 / -126.178
1.947 GHz,0.992 / 145.421,2.951E-6 / -126.194
1.947 GHz,0.992 / 145.406,2.955E-6 / -126.209
1.947 GHz,0.992 / 145.391,2.958E-6 / -126.225
1.947 GHz,0.992 / 145.375,2.962E-6 / -126.240
1.948 GHz,0.992 / 145.360,2.965E-6 / -126.256
1.948 GHz,0.992 / 145.345,2.969E-6 / -126.271
1.948 GHz,0.992 / 145.330,2.973E-6 / -126.286
1.948 GHz,0.992 / 145.315,2.976E-6 / -126.302
1.948 GHz,0.992 / 145.300,2.980E-6 / -126.317
1.948 GHz,0.992 / 145.284,2.983E-6 / -126.333
1.948 GHz,0.992 / 145.269,2.987E-6 / -126.348
1.948 GHz,0.992 / 145.254,2.990E-6 / -126.364
1.948 GHz,0.992 / 145.239,2.994E-6 / -126.379
1.948 GHz,0.992 / 145.224,2.997E-6 / -126.394
1.948 GHz,0.992 / 145.209,3.001E-6 / -126.410
1.949 GHz,0.992 / 145.193,3.004E-6 / -126.425
1.949 GHz,0.992 / 145.178,3.008E-6 / -126.441
1.949 GHz,0.992 / 145.163,3.012E-6 / -126.456
1.949 GHz,0.992 / 145.148,3.015E-6 / -126.472
1.949 GHz,0.992 / 145.133,3.019E-6 / -126.487
1.949 GHz,0.992 / 145.118,3.022E-6 / -126.503
1.949 GHz,0.992 / 145.103,3.026E-6 / -126.518
1.949 GHz,0.992 / 145.087,3.030E-6 / -126.534
1.949 GHz,0.992 / 145.072,3.033E-6 / -126.549
1.950 GHz,0.992 / 145.057,3.037E-6 / -126.564
1.950 GHz,0.992 / 145.042,3.040E-6 / -126.580
1.950 GHz,0.992 / 145.027,3.044E-6 / -126.595
1.950 GHz,0.992 / 145.012,3.048E-6 / -126.611
1.950 GHz,0.992 / 144.996,3.051E-6 / -126.626
1.950 GHz,0.992 / 144.981,3.055E-6 / -126.642
1.950 GHz,0.992 / 144.966,3.059E-6 / -126.657
1.950 GHz,0.992 / 144.951,3.062E-6 / -126.673
1.950 GHz,0.992 / 144.936,3.066E-6 / -126.688
1.950 GHz,0.992 / 144.920,3.070E-6 / -126.704
1.950 GHz,0.992 / 144.905,3.073E-6 / -126.719
1.951 GHz,0.992 / 144.890,3.077E-6 / -126.734
1.951 GHz,0.992 / 144.875,3.081E-6 / -126.750
1.951 GHz,0.992 / 144.860,3.084E-6 / -126.765
1.951 GHz,0.992 / 144.845,3.088E-6 / -126.781
1.951 GHz,0.992 / 144.829,3.092E-6 / -126.796
1.951 GHz,0.992 / 144.814,3.095E-6 / -126.812
1.951 GHz,0.992 / 144.799,3.099E-6 / -126.827
1.951 GHz,0.992 / 144.784,3.103E-6 / -126.843
1.951 GHz,0.992 / 144.769,3.106E-6 / -126.858
1.952 GHz,0.992 / 144.754,3.110E-6 / -126.874
1.952 GHz,0.992 / 144.738,3.114E-6 / -126.889
1.952 GHz,0.992 / 144.723,3.118E-6 / -126.905
1.952 GHz,0.992 / 144.708,3.121E-6 / -126.920
1.952 GHz,0.992 / 144.693,3.125E-6 / -126.935
1.952 GHz,0.992 / 144.678,3.129E-6 / -126.951
1.952 GHz,0.992 / 144.662,3.132E-6 / -126.966
1.952 GHz,0.992 / 144.647,3.136E-6 / -126.982
1.952 GHz,0.992 / 144.632,3.140E-6 / -126.997
1.952 GHz,0.992 / 144.617,3.144E-6 / -127.013
1.952 GHz,0.992 / 144.602,3.148E-6 / -127.028
1.953 GHz,0.992 / 144.586,3.151E-6 / -127.044
1.953 GHz,0.992 / 144.571,3.155E-6 / -127.059
1.953 GHz,0.992 / 144.556,3.159E-6 / -127.075
1.953 GHz,0.992 / 144.541,3.163E-6 / -127.090
1.953 GHz,0.992 / 144.526,3.166E-6 / -127.106
1.953 GHz,0.992 / 144.511,3.170E-6 / -127.121
1.953 GHz,0.992 / 144.495,3.174E-6 / -127.137
1.953 GHz,0.992 / 144.480,3.178E-6 / -127.152
1.953 GHz,0.992 / 144.465,3.182E-6 / -127.168
1.954 GHz,0.992 / 144.450,3.185E-6 / -127.183
1.954 GHz,0.992 / 144.435,3.189E-6 / -127.199
1.954 GHz,0.992 / 144.419,3.193E-6 / -127.214
1.954 GHz,0.992 / 144.404,3.197E-6 / -127.230
1.954 GHz,0.992 / 144.389,3.201E-6 / -127.245
1.954 GHz,0.992 / 144.374,3.205E-6 / -127.261
1.954 GHz,0.992 / 144.359,3.208E-6 / -127.276
1.954 GHz,0.992 / 144.343,3.212E-6 / -127.292
1.954 GHz,0.992 / 144.328,3.216E-6 / -127.307
1.954 GHz,0.992 / 144.313,3.220E-6 / -127.323
1.954 GHz,0.992 / 144.298,3.224E-6 / -127.338
1.955 GHz,0.992 / 144.283,3.228E-6 / -127.354
1.955 GHz,0.992 / 144.267,3.232E-6 / -127.369
1.955 GHz,0.992 / 144.252,3.236E-6 / -127.385
1.955 GHz,0.992 / 144.237,3.239E-6 / -127.400
1.955 GHz,0.992 / 144.222,3.243E-6 / -127.416
1.955 GHz,0.992 / 144.206,3.247E-6 / -127.431
1.955 GHz,0.992 / 144.191,3.251E-6 / -127.447
1.955 GHz,0.992 / 144.176,3.255E-6 / -127.462
1.955 GHz,0.992 / 144.161,3.259E-6 / -127.478
1.956 GHz,0.992 / 144.146,3.263E-6 / -127.493
1.956 GHz,0.992 / 144.130,3.267E-6 / -127.509
1.956 GHz,0.992 / 144.115,3.271E-6 / -127.524
1.956 GHz,0.992 / 144.100,3.275E-6 / -127.540
1.956 GHz,0.992 / 144.085,3.279E-6 / -127.555
1.956 GHz,0.992 / 144.070,3.283E-6 / -127.571
1.956 GHz,0.992 / 144.054,3.287E-6 / -127.586
1.956 GHz,0.992 / 144.039,3.291E-6 / -127.602
1.956 GHz,0.992 / 144.024,3.295E-6 / -127.617
1.956 GHz,0.992 / 144.009,3.299E-6 / -127.633
1.956 GHz,0.992 / 143.993,3.302E-6 / -127.648
1.957 GHz,0.992 / 143.978,3.306E-6 / -127.664
1.957 GHz,0.992 / 143.963,3.310E-6 / -127.679
1.957 GHz,0.992 / 143.948,3.314E-6 / -127.695
1.957 GHz,0.992 / 143.933,3.318E-6 / -127.710
1.957 GHz,0.992 / 143.917,3.322E-6 / -127.726
1.957 GHz,0.992 / 143.902,3.326E-6 / -127.741
1.957 GHz,0.992 / 143.887,3.331E-6 / -127.757
1.957 GHz,0.992 / 143.872,3.335E-6 / -127.772
1.957 GHz,0.992 / 143.857,3.339E-6 / -127.788
1.958 GHz,0.992 / 143.841,3.343E-6 / -127.803
1.958 GHz,0.992 / 143.826,3.347E-6 / -127.819
1.958 GHz,0.992 / 143.811,3.351E-6 / -127.834
1.958 GHz,0.992 / 143.796,3.355E-6 / -127.850
1.958 GHz,0.992 / 143.780,3.359E-6 / -127.865
1.958 GHz,0.992 / 143.765,3.363E-6 / -127.881
1.958 GHz,0.992 / 143.750,3.367E-6 / -127.896
1.958 GHz,0.992 / 143.735,3.371E-6 / -127.912
1.958 GHz,0.992 / 143.719,3.375E-6 / -127.927
1.958 GHz,0.992 / 143.704,3.379E-6 / -127.943
1.958 GHz,0.992 / 143.689,3.383E-6 / -127.958
1.959 GHz,0.992 / 143.674,3.387E-6 / -127.974
1.959 GHz,0.992 / 143.659,3.391E-6 / -127.990
1.959 GHz,0.992 / 143.643,3.396E-6 / -128.005
1.959 GHz,0.992 / 143.628,3.400E-6 / -128.021
1.959 GHz,0.992 / 143.613,3.404E-6 / -128.036
1.959 GHz,0.992 / 143.598,3.408E-6 / -128.052
1.959 GHz,0.992 / 143.582,3.412E-6 / -128.067
1.959 GHz,0.992 / 143.567,3.416E-6 / -128.083
1.959 GHz,0.992 / 143.552,3.420E-6 / -128.098
1.960 GHz,0.992 / 143.537,3.425E-6 / -128.114
1.960 GHz,0.992 / 143.521,3.429E-6 / -128.129
1.960 GHz,0.992 / 143.506,3.433E-6 / -128.145
1.960 GHz,0.992 / 143.491,3.437E-6 / -128.160
1.960 GHz,0.992 / 143.476,3.441E-6 / -128.176
1.960 GHz,0.992 / 143.460,3.445E-6 / -128.192
1.960 GHz,0.992 / 143.445,3.450E-6 / -128.207
1.960 GHz,0.992 / 143.430,3.454E-6 / -128.223
1.960 GHz,0.992 / 143.415,3.458E-6 / -128.238
1.960 GHz,0.992 / 143.399,3.462E-6 / -128.254
1.960 GHz,0.992 / 143.384,3.466E-6 / -128.269
1.961 GHz,0.992 / 143.369,3.471E-6 / -128.285
1.961 GHz,0.992 / 143.354,3.475E-6 / -128.300
1.961 GHz,0.992 / 143.338,3.479E-6 / -128.316
1.961 GHz,0.992 / 143.323,3.483E-6 / -128.331
1.961 GHz,0.992 / 143.308,3.487E-6 / -128.347
1.961 GHz,0.992 / 143.293,3.492E-6 / -128.363
1.961 GHz,0.992 / 143.277,3.496E-6 / -128.378
1.961 GHz,0.992 / 143.262,3.500E-6 / -128.394
1.961 GHz,0.992 / 143.247,3.504E-6 / -128.409
1.962 GHz,0.992 / 143.232,3.509E-6 / -128.425
1.962 GHz,0.992 / 143.216,3.513E-6 / -128.440
1.962 GHz,0.992 / 143.201,3.517E-6 / -128.456
1.962 GHz,0.992 / 143.186,3.522E-6 / -128.471
1.962 GHz,0.992 / 143.171,3.526E-6 / -128.487
1.962 GHz,0.992 / 143.155,3.530E-6 / -128.503
1.962 GHz,0.992 / 143.140,3.535E-6 / -128.518
1.962 GHz,0.992 / 143.125,3.539E-6 / -128.534
1.962 GHz,0.992 / 143.110,3.543E-6 / -128.549
1.962 GHz,0.992 / 143.094,3.547E-6 / -128.565
1.962 GHz,0.992 / 143.079,3.552E-6 / -128.580
1.963 GHz,0.992 / 143.064,3.556E-6 / -128.596
1.963 GHz,0.992 / 143.049,3.560E-6 / -128.611
1.963 GHz,0.992 / 143.033,3.565E-6 / -128.627
1.963 GHz,0.992 / 143.018,3.569E-6 / -128.643
1.963 GHz,0.992 / 143.003,3.574E-6 / -128.658
1.963 GHz,0.992 / 142.987,3.578E-6 / -128.674
1.963 GHz,0.992 / 142.972,3.582E-6 / -128.689
1.963 GHz,0.992 / 142.957,3.587E-6 / -128.705
1.963 GHz,0.992 / 142.942,3.591E-6 / -128.720
1.964 GHz,0.992 / 142.926,3.595E-6 / -128.736
1.964 GHz,0.992 / 142.911,3.600E-6 / -128.752
1.964 GHz,0.992 / 142.896,3.604E-6 / -128.767
1.964 GHz,0.992 / 142.881,3.609E-6 / -128.783
1.964 GHz,0.992 / 142.865,3.613E-6 / -128.798
1.964 GHz,0.992 / 142.850,3.617E-6 / -128.814
1.964 GHz,0.992 / 142.835,3.622E-6 / -128.830
1.964 GHz,0.992 / 142.819,3.626E-6 / -128.845
1.964 GHz,0.992 / 142.804,3.631E-6 / -128.861
1.964 GHz,0.992 / 142.789,3.635E-6 / -128.876
1.964 GHz,0.992 / 142.774,3.640E-6 / -128.892
1.965 GHz,0.992 / 142.758,3.644E-6 / -128.907
1.965 GHz,0.992 / 142.743,3.649E-6 / -128.923
1.965 GHz,0.992 / 142.728,3.653E-6 / -128.939
1.965 GHz,0.992 / 142.712,3.658E-6 / -128.954
1.965 GHz,0.992 / 142.697,3.662E-6 / -128.970
1.965 GHz,0.992 / 142.682,3.667E-6 / -128.985
1.965 GHz,0.992 / 142.667,3.671E-6 / -129.001
1.965 GHz,0.992 / 142.651,3.676E-6 / -129.017
1.965 GHz,0.992 / 142.636,3.680E-6 / -129.032
1.966 GHz,0.992 / 142.621,3.685E-6 / -129.048
1.966 GHz,0.992 / 142.605,3.689E-6 / -129.063
1.966 GHz,0.992 / 142.590,3.694E-6 / -129.079
1.966 GHz,0.992 / 142.575,3.698E-6 / -129.095
1.966 GHz,0.992 / 142.560,3.703E-6 / -129.110
1.966 GHz,0.992 / 142.544,3.707E-6 / -129.126
1.966 GHz,0.992 / 142.529,3.712E-6 / -129.141
1.966 GHz,0.992 / 142.514,3.716E-6 / -129.157
1.966 GHz,0.992 / 142.498,3.721E-6 / -129.173
1.966 GHz,0.992 / 142.483,3.725E-6 / -129.188
1.966 GHz,0.992 / 142.468,3.730E-6 / -129.204
1.967 GHz,0.992 / 142.453,3.735E-6 / -129.219
1.967 GHz,0.992 / 142.437,3.739E-6 / -129.235
1.967 GHz,0.992 / 142.422,3.744E-6 / -129.251
1.967 GHz,0.992 / 142.407,3.748E-6 / -129.266
1.967 GHz,0.992 / 142.391,3.753E-6 / -129.282
1.967 GHz,0.992 / 142.376,3.758E-6 / -129.297
1.967 GHz,0.992 / 142.361,3.762E-6 / -129.313
1.967 GHz,0.992 / 142.345,3.767E-6 / -129.329
1.967 GHz,0.992 / 142.330,3.772E-6 / -129.344
1.968 GHz,0.992 / 142.315,3.776E-6 / -129.360
1.968 GHz,0.992 / 142.300,3.781E-6 / -129.375
1.968 GHz,0.992 / 142.284,3.786E-6 / -129.391
1.968 GHz,0.992 / 142.269,3.790E-6 / -129.407
1.968 GHz,0.992 / 142.254,3.795E-6 / -129.422
1.968 GHz,0.992 / 142.238,3.800E-6 / -129.438
1.968 GHz,0.992 / 142.223,3.804E-6 / -129.453
1.968 GHz,0.992 / 142.208,3.809E-6 / -129.469
1.968 GHz,0.992 / 142.192,3.814E-6 / -129.485
1.968 GHz,0.992 / 142.177,3.818E-6 / -129.500
1.968 GHz,0.992 / 142.162,3.823E-6 / -129.516
1.969 GHz,0.992 / 142.146,3.828E-6 / -129.532
1.969 GHz,0.992 / 142.131,3.832E-6 / -129.547
1.969 GHz,0.992 / 142.116,3.837E-6 / -129.563
1.969 GHz,0.992 / 142.100,3.842E-6 / -129.578
1.969 GHz,0.992 / 142.085,3.847E-6 / -129.594
1.969 GHz,0.992 / 142.070,3.851E-6 / -129.610
1.969 GHz,0.992 / 142.055,3.856E-6 / -129.625
1.969 GHz,0.992 / 142.039,3.861E-6 / -129.641
1.969 GHz,0.992 / 142.024,3.866E-6 / -129.657
1.970 GHz,0.992 / 142.009,3.871E-6 / -129.672
1.970 GHz,0.992 / 141.993,3.875E-6 / -129.688
1.970 GHz,0.992 / 141.978,3.880E-6 / -129.704
1.970 GHz,0.992 / 141.963,3.885E-6 / -129.719
1.970 GHz,0.992 / 141.947,3.890E-6 / -129.735
1.970 GHz,0.992 / 141.932,3.895E-6 / -129.750
1.970 GHz,0.992 / 141.917,3.899E-6 / -129.766
1.970 GHz,0.992 / 141.901,3.904E-6 / -129.782
1.970 GHz,0.992 / 141.886,3.909E-6 / -129.797
1.970 GHz,0.992 / 141.871,3.914E-6 / -129.813
1.970 GHz,0.992 / 141.855,3.919E-6 / -129.829
1.971 GHz,0.992 / 141.840,3.924E-6 / -129.844
1.971 GHz,0.992 / 141.825,3.928E-6 / -129.860
1.971 GHz,0.992 / 141.809,3.933E-6 / -129.876
1.971 GHz,0.992 / 141.794,3.938E-6 / -129.891
1.971 GHz,0.992 / 141.779,3.943E-6 / -129.907
1.971 GHz,0.992 / 141.763,3.948E-6 / -129.922
1.971 GHz,0.992 / 141.748,3.953E-6 / -129.938
1.971 GHz,0.992 / 141.733,3.958E-6 / -129.954
1.971 GHz,0.992 / 141.717,3.963E-6 / -129.969
1.972 GHz,0.992 / 141.702,3.968E-6 / -129.985
1.972 GHz,0.992 / 141.687,3.973E-6 / -130.001
1.972 GHz,0.992 / 141.671,3.977E-6 / -130.016
1.972 GHz,0.992 / 141.656,3.982E-6 / -130.032
1.972 GHz,0.992 / 141.641,3.987E-6 / -130.048
1.972 GHz,0.992 / 141.625,3.992E-6 / -130.063
1.972 GHz,0.992 / 141.610,3.997E-6 / -130.079
1.972 GHz,0.992 / 141.595,4.002E-6 / -130.095
1.972 GHz,0.992 / 141.579,4.007E-6 / -130.110
1.972 GHz,0.992 / 141.564,4.012E-6 / -130.126
1.972 GHz,0.992 / 141.549,4.017E-6 / -130.142
1.973 GHz,0.992 / 141.533,4.022E-6 / -130.157
1.973 GHz,0.992 / 141.518,4.027E-6 / -130.173
1.973 GHz,0.992 / 141.503,4.032E-6 / -130.189
1.973 GHz,0.992 / 141.487,4.037E-6 / -130.204
1.973 GHz,0.992 / 141.472,4.042E-6 / -130.220
1.973 GHz,0.992 / 141.456,4.047E-6 / -130.236
1.973 GHz,0.992 / 141.441,4.052E-6 / -130.251
1.973 GHz,0.992 / 141.426,4.057E-6 / -130.267
1.973 GHz,0.992 / 141.410,4.062E-6 / -130.283
1.974 GHz,0.992 / 141.395,4.068E-6 / -130.298
1.974 GHz,0.992 / 141.380,4.073E-6 / -130.314
1.974 GHz,0.992 / 141.364,4.078E-6 / -130.330
1.974 GHz,0.992 / 141.349,4.083E-6 / -130.345
1.974 GHz,0.992 / 141.334,4.088E-6 / -130.361
1.974 GHz,0.992 / 141.318,4.093E-6 / -130.377
1.974 GHz,0.992 / 141.303,4.098E-6 / -130.392
1.974 GHz,0.992 / 141.288,4.103E-6 / -130.408
1.974 GHz,0.992 / 141.272,4.108E-6 / -130.424
1.974 GHz,0.992 / 141.257,4.113E-6 / -130.439
1.974 GHz,0.992 / 141.241,4.119E-6 / -130.455
1.975 GHz,0.992 / 141.226,4.124E-6 / -130.471
1.975 GHz,0.992 / 141.211,4.129E-6 / -130.486
1.975 GHz,0.992 / 141.195,4.134E-6 / -130.502
1.975 GHz,0.992 / 141.180,4.139E-6 / -130.518
1.975 GHz,0.992 / 141.165,4.144E-6 / -130.534
1.975 GHz,0.992 / 141.149,4.150E-6 / -130.549
1.975 GHz,0.992 / 141.134,4.155E-6 / -130.565
1.975 GHz,0.992 / 141.119,4.160E-6 / -130.581
1.975 GHz,0.992 / 141.103,4.165E-6 / -130.596
1.976 GHz,0.992 / 141.088,4.170E-6 / -130.612
1.976 GHz,0.992 / 141.072,4.176E-6 / -130.628
1.976 GHz,0.992 / 141.057,4.181E-6 / -130.643
1.976 GHz,0.992 / 141.042,4.186E-6 / -130.659
1.976 GHz,0.992 / 141.026,4.191E-6 / -130.675
1.976 GHz,0.992 / 141.011,4.196E-6 / -130.690
1.976 GHz,0.992 / 140.996,4.202E-6 / -130.706
1.976 GHz,0.992 / 140.980,4.207E-6 / -130.722
1.976 GHz,0.992 / 140.965,4.212E-6 / -130.738
1.976 GHz,0.992 / 140.949,4.218E-6 / -130.753
1.976 GHz,0.992 / 140.934,4.223E-6 / -130.769
1.977 GHz,0.992 / 140.919,4.228E-6 / -130.785
1.977 GHz,0.992 / 140.903,4.233E-6 / -130.800
1.977 GHz,0.992 / 140.888,4.239E-6 / -130.816
1.977 GHz,0.992 / 140.873,4.244E-6 / -130.832
1.977 GHz,0.992 / 140.857,4.249E-6 / -130.847
1.977 GHz,0.992 / 140.842,4.255E-6 / -130.863
1.977 GHz,0.992 / 140.826,4.260E-6 / -130.879
1.977 GHz,0.992 / 140.811,4.265E-6 / -130.895
1.977 GHz,0.992 / 140.796,4.271E-6 / -130.910
1.978 GHz,0.992 / 140.780,4.276E-6 / -130.926
1.978 GHz,0.992 / 140.765,4.282E-6 / -130.942
1.978 GHz,0.992 / 140.749,4.287E-6 / -130.957
1.978 GHz,0.992 / 140.734,4.292E-6 / -130.973
1.978 GHz,0.992 / 140.719,4.298E-6 / -130.989
1.978 GHz,0.992 / 140.703,4.303E-6 / -131.005
1.978 GHz,0.992 / 140.688,4.308E-6 / -131.020
1.978 GHz,0.992 / 140.672,4.314E-6 / -131.036
1.978 GHz,0.992 / 140.657,4.319E-6 / -131.052
1.978 GHz,0.992 / 140.642,4.325E-6 / -131.067
1.978 GHz,0.992 / 140.626,4.330E-6 / -131.083
1.979 GHz,0.992 / 140.611,4.336E-6 / -131.099
1.979 GHz,0.992 / 140.595,4.341E-6 / -131.115
1.979 GHz,0.992 / 140.580,4.347E-6 / -131.130
1.979 GHz,0.992 / 140.565,4.352E-6 / -131.146
1.979 GHz,0.992 / 140.549,4.358E-6 / -131.162
1.979 GHz,0.992 / 140.534,4.363E-6 / -131.178
1.979 GHz,0.992 / 140.518,4.369E-6 / -131.193
1.979 GHz,0.992 / 140.503,4.374E-6 / -131.209
1.979 GHz,0.992 / 140.488,4.380E-6 / -131.225
1.980 GHz,0.992 / 140.472,4.385E-6 / -131.241
1.980 GHz,0.992 / 140.457,4.391E-6 / -131.256
1.980 GHz,0.992 / 140.441,4.396E-6 / -131.272
1.980 GHz,0.992 / 140.426,4.402E-6 / -131.288
1.980 GHz,0.992 / 140.411,4.407E-6 / -131.303
1.980 GHz,0.992 / 140.395,4.413E-6 / -131.319
1.980 GHz,0.992 / 140.380,4.418E-6 / -131.335
1.980 GHz,0.992 / 140.364,4.424E-6 / -131.351
1.980 GHz,0.992 / 140.349,4.430E-6 / -131.366
1.980 GHz,0.992 / 140.334,4.435E-6 / -131.382
1.980 GHz,0.992 / 140.318,4.441E-6 / -131.398
1.981 GHz,0.992 / 140.303,4.446E-6 / -131.414
1.981 GHz,0.992 / 140.287,4.452E-6 / -131.429
1.981 GHz,0.992 / 140.272,4.458E-6 / -131.445
1.981 GHz,0.992 / 140.256,4.463E-6 / -131.461
1.981 GHz,0.992 / 140.241,4.469E-6 / -131.477
1.981 GHz,0.992 / 140.226,4.475E-6 / -131.492
1.981 GHz,0.992 / 140.210,4.480E-6 / -131.508
1.981 GHz,0.992 / 140.195,4.486E-6 / -131.524
1.981 GHz,0.992 / 140.179,4.492E-6 / -131.540
1.982 GHz,0.992 / 140.164,4.497E-6 / -131.555
1.982 GHz,0.992 / 140.148,4.503E-6 / -131.571
1.982 GHz,0.992 / 140.133,4.509E-6 / -131.587
1.982 GHz,0.992 / 140.118,4.514E-6 / -131.603
1.982 GHz,0.992 / 140.102,4.520E-6 / -131.618
1.982 GHz,0.992 / 140.087,4.526E-6 / -131.634
1.982 GHz,0.992 / 140.071,4.532E-6 / -131.650
1.982 GHz,0.992 / 140.056,4.537E-6 / -131.666
1.982 GHz,0.992 / 140.040,4.543E-6 / -131.682
1.982 GHz,0.992 / 140.025,4.549E-6 / -131.697
1.982 GHz,0.992 / 140.010,4.555E-6 / -131.713
1.983 GHz,0.992 / 139.994,4.560E-6 / -131.729
1.983 GHz,0.992 / 139.979,4.566E-6 / -131.745
1.983 GHz,0.992 / 139.963,4.572E-6 / -131.760
1.983 GHz,0.992 / 139.948,4.578E-6 / -131.776
1.983 GHz,0.992 / 139.932,4.584E-6 / -131.792
1.983 GHz,0.992 / 139.917,4.589E-6 / -131.808
1.983 GHz,0.992 / 139.902,4.595E-6 / -131.823
1.983 GHz,0.992 / 139.886,4.601E-6 / -131.839
1.983 GHz,0.992 / 139.871,4.607E-6 / -131.855
1.984 GHz,0.992 / 139.855,4.613E-6 / -131.871
1.984 GHz,0.992 / 139.840,4.619E-6 / -131.887
1.984 GHz,0.992 / 139.824,4.624E-6 / -131.902
1.984 GHz,0.992 / 139.809,4.630E-6 / -131.918
1.984 GHz,0.992 / 139.793,4.636E-6 / -131.934
1.984 GHz,0.992 / 139.778,4.642E-6 / -131.950
1.984 GHz,0.992 / 139.762,4.648E-6 / -131.965
