x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-28.5000E-03,+414.2587E-03,+5.0251257E+00,+5.0376885E+00,+740.2637E-03
-28.2500E-03,+414.2587E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-28.0000E-03,+414.2587E-03,+5.0251257E+00,+5.1005026E+00,+740.2637E-03
-27.7500E-03,+414.2587E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-27.5000E-03,+414.2587E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-27.2500E-03,+414.2587E-03,+5.0251257E+00,+5.2261307E+00,+677.4497E-03
-27.0000E-03,+414.2587E-03,+5.1381910E+00,+5.2261307E+00,+740.2637E-03
-26.7500E-03,+414.2587E-03,+5.0251257E+00,+5.0502513E+00,+740.2637E-03
-26.5000E-03,+414.2587E-03,+5.0251257E+00,+5.2010051E+00,+740.2637E-03
-26.2500E-03,+414.2587E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-26.0000E-03,+502.1984E-03,+5.0251257E+00,+5.2261307E+00,+664.8869E-03
-25.7500E-03,+414.2587E-03,+5.0502513E+00,+5.2261307E+00,+740.2637E-03
-25.5000E-03,+414.2587E-03,+5.0251257E+00,+5.2010051E+00,+740.2637E-03
-25.2500E-03,+414.2587E-03,+5.1507538E+00,+5.2261307E+00,+740.2637E-03
-25.0000E-03,+414.2587E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-24.7500E-03,+414.2587E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-24.5000E-03,+414.2587E-03,+5.0251257E+00,+5.0376885E+00,+727.7009E-03
-24.2500E-03,+414.2587E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-24.0000E-03,+414.2587E-03,+5.1381910E+00,+5.1005026E+00,+740.2637E-03
-23.7500E-03,+451.9472E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-23.5000E-03,+414.2587E-03,+5.0251257E+00,+5.2261307E+00,+727.7009E-03
-23.2500E-03,+552.4497E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-23.0000E-03,+539.8869E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-22.7500E-03,+414.2587E-03,+5.1884423E+00,+5.2261307E+00,+740.2637E-03
-22.5000E-03,+602.7009E-03,+4.8366835E+00,+5.2261307E+00,+740.2637E-03
-22.2500E-03,+414.2587E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-22.0000E-03,+414.2587E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-21.7500E-03,+615.2637E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-21.5000E-03,+414.2587E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-21.2500E-03,+615.2637E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-21.0000E-03,+414.2587E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-20.7500E-03,+451.9472E-03,+5.1884423E+00,+5.2261307E+00,+740.2637E-03
-20.5000E-03,+615.2637E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-20.2500E-03,+615.2637E-03,+5.0879397E+00,+5.1507538E+00,+740.2637E-03
-20.0000E-03,+615.2637E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-19.7500E-03,+590.1381E-03,+5.0251257E+00,+5.0502513E+00,+740.2637E-03
-19.5000E-03,+615.2637E-03,+5.0251257E+00,+5.0376885E+00,+539.2587E-03
-19.2500E-03,+615.2637E-03,+5.0879397E+00,+5.2261307E+00,+740.2637E-03
-19.0000E-03,+615.2637E-03,+5.0251257E+00,+5.1381910E+00,+740.2637E-03
-18.7500E-03,+615.2637E-03,+5.0251257E+00,+5.2261307E+00,+715.1381E-03
-18.5000E-03,+615.2637E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-18.2500E-03,+615.2637E-03,+5.0251257E+00,+5.0879397E+00,+677.4497E-03
-18.0000E-03,+703.2034E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-17.7500E-03,+615.2637E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-17.5000E-03,+803.7060E-03,+5.0251257E+00,+5.2010051E+00,+740.2637E-03
-17.2500E-03,+615.2637E-03,+5.0251257E+00,+5.2261307E+00,+614.6356E-03
-17.0000E-03,+816.2688E-03,+5.0251257E+00,+5.1005026E+00,+740.2637E-03
-16.7500E-03,+615.2637E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-16.5000E-03,+816.2688E-03,+5.0251257E+00,+5.0376885E+00,+740.2637E-03
-16.2500E-03,+753.4547E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-16.0000E-03,+703.2034E-03,+5.0251257E+00,+5.1381910E+00,+740.2637E-03
-15.7500E-03,+816.2688E-03,+5.1884423E+00,+5.2261307E+00,+740.2637E-03
-15.5000E-03,+816.2688E-03,+5.0251257E+00,+5.0376885E+00,+740.2637E-03
-15.2500E-03,+816.2688E-03,+5.0251257E+00,+5.1507538E+00,+740.2637E-03
-15.0000E-03,+816.2688E-03,+4.8994975E+00,+5.0251257E+00,+740.2637E-03
-14.7500E-03,+816.2688E-03,+5.0251257E+00,+5.1884423E+00,+740.2637E-03
-14.5000E-03,+816.2688E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-14.2500E-03,+816.2688E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-14.0000E-03,+816.2688E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-13.7500E-03,+816.2688E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-13.5000E-03,+1.0047110E+00,+5.0251257E+00,+5.0376885E+00,+740.2637E-03
-13.2500E-03,+954.4597E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-13.0000E-03,+1.0172738E+00,+5.1005026E+00,+5.1381910E+00,+627.1984E-03
-12.7500E-03,+1.0172738E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-12.5000E-03,+841.3944E-03,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-12.2500E-03,+891.6457E-03,+5.0251257E+00,+5.0879397E+00,+740.2637E-03
-12.0000E-03,+1.0172738E+00,+5.0251257E+00,+5.1381910E+00,+740.2637E-03
-11.7500E-03,+1.0172738E+00,+5.0251257E+00,+5.1884423E+00,+740.2637E-03
-11.5000E-03,+1.0172738E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-11.2500E-03,+1.0172738E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-11.0000E-03,+1.0172738E+00,+5.0251257E+00,+5.1381910E+00,+740.2637E-03
-10.7500E-03,+1.0549622E+00,+5.0251257E+00,+5.2261307E+00,+539.2587E-03
-10.5000E-03,+1.0172738E+00,+5.0251257E+00,+5.2010051E+00,+564.3843E-03
-10.2500E-03,+1.1554648E+00,+5.0251257E+00,+5.1507538E+00,+740.2637E-03
-10.0000E-03,+1.1052135E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-9.7500E-03,+1.1931532E+00,+5.0251257E+00,+5.1884423E+00,+740.2637E-03
-9.5000E-03,+1.2182788E+00,+5.0376885E+00,+5.2261307E+00,+740.2637E-03
-9.2500E-03,+1.2182788E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-9.0000E-03,+1.2182788E+00,+5.1381910E+00,+5.1381910E+00,+740.2637E-03
-8.7500E-03,+1.2182788E+00,+5.0251257E+00,+5.0502513E+00,+740.2637E-03
-8.5000E-03,+1.2182788E+00,+5.0251257E+00,+5.0376885E+00,+740.2637E-03
-8.2500E-03,+1.2936557E+00,+5.0251257E+00,+5.0879397E+00,+740.2637E-03
-8.0000E-03,+1.3062185E+00,+5.0251257E+00,+5.0251257E+00,+740.2637E-03
-7.7500E-03,+1.4192839E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-7.5000E-03,+1.4192839E+00,+5.0251257E+00,+5.0251257E+00,+564.3843E-03
-7.2500E-03,+1.4192839E+00,+5.0251257E+00,+5.0251257E+00,+740.2637E-03
-7.0000E-03,+1.4192839E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-6.7500E-03,+1.5951633E+00,+5.0251257E+00,+5.1884423E+00,+740.2637E-03
-6.5000E-03,+1.4192839E+00,+5.0251257E+00,+5.0251257E+00,+740.2637E-03
-6.2500E-03,+1.4192839E+00,+5.0251257E+00,+5.0251257E+00,+740.2637E-03
-6.0000E-03,+1.4192839E+00,+5.0251257E+00,+5.0251257E+00,+627.1984E-03
-5.7500E-03,+1.4569723E+00,+5.1884423E+00,+5.2261307E+00,+740.2637E-03
-5.5000E-03,+1.6077261E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-5.2500E-03,+1.4946607E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-5.0000E-03,+1.6202889E+00,+5.0251257E+00,+5.1381910E+00,+740.2637E-03
-4.7500E-03,+1.6202889E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-4.5000E-03,+1.8087311E+00,+5.0251257E+00,+5.0376885E+00,+740.2637E-03
-4.2500E-03,+1.6202889E+00,+5.0251257E+00,+5.1507538E+00,+740.2637E-03
-4.0000E-03,+1.6202889E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-3.7500E-03,+1.6202889E+00,+5.0251257E+00,+5.0502513E+00,+740.2637E-03
-3.5000E-03,+1.6202889E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-3.2500E-03,+1.6956658E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-3.0000E-03,+1.8212939E+00,+5.0251257E+00,+5.1381910E+00,+740.2637E-03
-2.7500E-03,+1.8212939E+00,+5.0251257E+00,+5.1884423E+00,+576.9472E-03
-2.5000E-03,+1.8212939E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-2.2500E-03,+1.8212939E+00,+5.0251257E+00,+5.2261307E+00,+614.6356E-03
-2.0000E-03,+1.8212939E+00,+5.0251257E+00,+5.1005026E+00,+627.1984E-03
-1.7500E-03,+1.8212939E+00,+5.0251257E+00,+5.1884423E+00,+715.1381E-03
-1.5000E-03,+2.0222989E+00,+5.0251257E+00,+5.2010051E+00,+740.2637E-03
-1.2500E-03,+1.9594849E+00,+5.0251257E+00,+5.0251257E+00,+740.2637E-03
-1.0000E-03,+2.0222989E+00,+5.0251257E+00,+5.1005026E+00,+627.1984E-03
-750.0E-06,+2.0222989E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-500.0E-06,+2.0222989E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
-250.0E-06,+2.0222989E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
+0.0E+00,+2.0222989E+00,+5.0251257E+00,+5.1381910E+00,+740.2637E-03
+250.0E-06,+2.1981783E+00,+5.0251257E+00,+5.0502513E+00,+740.2637E-03
+500.0E-06,+2.2107411E+00,+5.2010051E+00,+5.2261307E+00,+727.7009E-03
+750.0E-06,+2.2233040E+00,+5.0251257E+00,+5.0879397E+00,+740.2637E-03
+1.0000E-03,+2.2233040E+00,+5.0251257E+00,+5.2261307E+00,+627.1984E-03
+1.2500E-03,+2.2233040E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
+1.5000E-03,+2.2233040E+00,+5.0251257E+00,+5.0251257E+00,+727.7009E-03
+1.7500E-03,+2.2233040E+00,+5.0251257E+00,+5.2261307E+00,+677.4497E-03
+2.0000E-03,+2.3489321E+00,+5.0251257E+00,+5.2261307E+00,+627.1984E-03
+2.2500E-03,+2.2233040E+00,+5.0251257E+00,+5.2261307E+00,+715.1381E-03
+2.5000E-03,+2.4243090E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
+2.7500E-03,+2.3614949E+00,+5.0251257E+00,+5.0251257E+00,+740.2637E-03
+3.0000E-03,+2.4243090E+00,+5.0251257E+00,+5.1005026E+00,+664.8869E-03
+3.2500E-03,+2.4243090E+00,+5.1884423E+00,+5.0251257E+00,+740.2637E-03
+3.5000E-03,+2.4243090E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
+3.7500E-03,+2.4243090E+00,+5.0251257E+00,+5.1507538E+00,+740.2637E-03
+4.0000E-03,+2.5499371E+00,+5.1005026E+00,+5.2261307E+00,+740.2637E-03
+4.2500E-03,+2.6253140E+00,+5.0251257E+00,+5.2261307E+00,+715.1381E-03
+4.5000E-03,+2.6253140E+00,+5.0376885E+00,+5.2010051E+00,+740.2637E-03
+4.7500E-03,+2.6253140E+00,+5.0251257E+00,+5.2261307E+00,+614.6356E-03
+5.0000E-03,+2.7509422E+00,+5.0251257E+00,+5.2261307E+00,+740.2637E-03
+5.2500E-03,+2.6253140E+00,+5.0251257E+00,+5.2261307E+00,+576.9472E-03
+5.5000E-03,+2.6253140E+00,+5.0251257E+00,-12.5628E-03,+727.7009E-03
+5.7500E-03,+2.7635050E+00,+5.0251257E+00,-201.0050E-03,+614.6356E-03
+6.0000E-03,+2.8263190E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+6.2500E-03,+2.8263190E+00,+5.2261307E+00,-201.0050E-03,+740.2637E-03
+6.5000E-03,+2.8263190E+00,+5.0251257E+00,-175.8794E-03,+740.2637E-03
+6.7500E-03,+2.8263190E+00,+5.0251257E+00,-201.0050E-03,+614.6356E-03
+7.0000E-03,+2.8263190E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+7.2500E-03,+3.0273241E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+7.5000E-03,+3.0273241E+00,+5.0251257E+00,-175.8794E-03,+740.2637E-03
+7.7500E-03,+3.0273241E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+8.0000E-03,+3.0273241E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+8.2500E-03,+3.0273241E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+8.5000E-03,+3.0273241E+00,+5.0376885E+00,-201.0050E-03,+740.2637E-03
+8.7500E-03,+3.1655150E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+9.0000E-03,+3.1529522E+00,+5.0251257E+00,-201.0050E-03,+664.8869E-03
+9.2500E-03,+3.2283291E+00,+5.0251257E+00,-201.0050E-03,+715.1381E-03
+9.5000E-03,+3.2283291E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+9.7500E-03,+3.2283291E+00,+5.0251257E+00,-201.0050E-03,+539.2587E-03
+10.0000E-03,+3.2283291E+00,+5.0251257E+00,-201.0050E-03,+664.8869E-03
+10.2500E-03,+3.2283291E+00,+5.1884423E+00,-25.1256E-03,+715.1381E-03
+10.5000E-03,+3.4167713E+00,+5.2010051E+00,-201.0050E-03,+727.7009E-03
+10.7500E-03,+3.3037060E+00,+5.0251257E+00,-125.6281E-03,+539.2587E-03
+11.0000E-03,+3.4293341E+00,+5.0251257E+00,-201.0050E-03,+664.8869E-03
+11.2500E-03,+3.4042085E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+11.5000E-03,+3.4293341E+00,+5.0251257E+00,-201.0050E-03,+539.2587E-03
+11.7500E-03,+3.5675251E+00,+5.0251257E+00,-201.0050E-03,+677.4497E-03
+12.0000E-03,+3.5549623E+00,+5.0251257E+00,-75.3769E-03,+664.8869E-03
+12.2500E-03,+3.6303391E+00,+5.0251257E+00,-201.0050E-03,+715.1381E-03
+12.5000E-03,+3.6303391E+00,+5.0251257E+00,-201.0050E-03,+539.2587E-03
+12.7500E-03,+3.6303391E+00,+5.0251257E+00,-201.0050E-03,+614.6356E-03
+13.0000E-03,+3.6303391E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+13.2500E-03,+3.6303391E+00,+5.0251257E+00,-25.1256E-03,+715.1381E-03
+13.5000E-03,+3.6303391E+00,+5.0251257E+00,-175.8794E-03,+727.7009E-03
+13.7500E-03,+3.6303391E+00,+5.0879397E+00,-201.0050E-03,+539.2587E-03
+14.0000E-03,+3.7182788E+00,+5.0251257E+00,-201.0050E-03,+539.2587E-03
+14.2500E-03,+3.8062185E+00,+5.0251257E+00,-201.0050E-03,+576.9472E-03
+14.5000E-03,+3.6554648E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+14.7500E-03,+3.8313442E+00,+5.0251257E+00,-62.8141E-03,+614.6356E-03
+15.0000E-03,+3.8313442E+00,+5.0251257E+00,-113.0653E-03,+664.8869E-03
+15.2500E-03,+3.8313442E+00,+5.0251257E+00,-163.3166E-03,+539.2587E-03
+15.5000E-03,+3.8313442E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+15.7500E-03,+3.9067211E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+16.0000E-03,+3.9569723E+00,+5.0251257E+00,-201.0050E-03,+627.1984E-03
+16.2500E-03,+4.0323492E+00,+5.0251257E+00,-25.1256E-03,+740.2637E-03
+16.5000E-03,+4.0197864E+00,+5.0251257E+00,-201.0050E-03,+564.3843E-03
+16.7500E-03,+4.0323492E+00,+5.0251257E+00,-201.0050E-03,+677.4497E-03
+17.0000E-03,+4.0323492E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+17.2500E-03,+4.0323492E+00,+5.0251257E+00,+0.0E+00,+576.9472E-03
+17.5000E-03,+4.0574748E+00,+5.0251257E+00,-175.8794E-03,+740.2637E-03
+17.7500E-03,+4.1077261E+00,+5.0251257E+00,-125.6281E-03,+740.2637E-03
+18.0000E-03,+4.1579773E+00,+5.0251257E+00,-113.0653E-03,+664.8869E-03
+18.2500E-03,+4.2082286E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+18.5000E-03,+4.2333542E+00,+5.0251257E+00,-201.0050E-03,+564.3843E-03
+18.7500E-03,+4.2333542E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+19.0000E-03,+4.2333542E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+19.2500E-03,+4.2333542E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+19.5000E-03,+4.2333542E+00,+5.0251257E+00,-175.8794E-03,+740.2637E-03
+19.7500E-03,+4.3715452E+00,+5.0251257E+00,-125.6281E-03,+740.2637E-03
+20.0000E-03,+4.4343593E+00,+5.1381910E+00,-201.0050E-03,+627.1984E-03
+20.2500E-03,+4.4343593E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+20.5000E-03,+4.4343593E+00,+5.0251257E+00,-175.8794E-03,+740.2637E-03
+20.7500E-03,+4.3087311E+00,+5.0251257E+00,-62.8141E-03,+740.2637E-03
+21.0000E-03,+4.4343593E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+21.2500E-03,+4.4343593E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+21.5000E-03,+4.4343593E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+21.7500E-03,+4.5725502E+00,+5.0879397E+00,-201.0050E-03,+815.6406E-03
+22.0000E-03,+4.5222990E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+22.2500E-03,+4.6102387E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+22.5000E-03,+4.6228015E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+22.7500E-03,+4.6353643E+00,+5.0251257E+00,-201.0050E-03,+740.2637E-03
+23.0000E-03,+4.6353643E+00,+5.0251257E+00,-201.0050E-03,+828.2034E-03
+23.2500E-03,+4.6353643E+00,+5.0251257E+00,-25.1256E-03,+941.2688E-03
+23.5000E-03,+4.6353643E+00,+5.0251257E+00,-201.0050E-03,+765.3894E-03
+23.7500E-03,+4.6353643E+00,+5.1507538E+00,-201.0050E-03,+941.2688E-03
+24.0000E-03,+4.6353643E+00,+5.0251257E+00,-201.0050E-03,+941.2688E-03
+24.2500E-03,+4.6353643E+00,+5.0251257E+00,-201.0050E-03,+941.2688E-03
+24.5000E-03,+4.6353643E+00,+5.0251257E+00,-201.0050E-03,+941.2688E-03
+24.7500E-03,+4.8363693E+00,+5.0251257E+00,-125.6281E-03,+941.2688E-03
+25.0000E-03,+4.6353643E+00,+5.0251257E+00,-201.0050E-03,+941.2688E-03
+25.2500E-03,+4.8112437E+00,+5.0251257E+00,-201.0050E-03,+941.2688E-03
+25.5000E-03,+4.8238065E+00,+5.0376885E+00,-175.8794E-03,+941.2688E-03
+25.7500E-03,+4.8363693E+00,+5.0251257E+00,-201.0050E-03,+941.2688E-03
+26.0000E-03,+4.8363693E+00,+5.0251257E+00,-75.3769E-03,+1.0668969E+00
+26.2500E-03,+4.8112437E+00,+5.0251257E+00,-201.0050E-03,+941.2688E-03
+26.5000E-03,+4.8363693E+00,+5.0251257E+00,-201.0050E-03,+941.2688E-03
+26.7500E-03,+4.8363693E+00,+5.2261307E+00,-201.0050E-03,+1.1422738E+00
+27.0000E-03,+4.8363693E+00,+5.0251257E+00,-201.0050E-03,+1.0668969E+00
+27.2500E-03,+4.8363693E+00,+5.0251257E+00,-201.0050E-03,+1.1422738E+00
+27.5000E-03,+4.8363693E+00,+5.2010051E+00,-12.5628E-03,+1.1297110E+00
+27.7500E-03,+4.8363693E+00,+5.0251257E+00,-201.0050E-03,+1.1422738E+00
+28.0000E-03,+4.8363693E+00,+5.0251257E+00,-201.0050E-03,+1.1422738E+00
+28.2500E-03,+4.8363693E+00,+5.0251257E+00,-25.1256E-03,+1.1422738E+00
+28.5000E-03,+4.8363693E+00,+5.0251257E+00,-201.0050E-03,+1.1422738E+00
+28.7500E-03,+4.8363693E+00,+5.0879397E+00,-201.0050E-03,+1.2804648E+00
+29.0000E-03,+4.9619974E+00,+5.0251257E+00,-113.0653E-03,+1.1422738E+00
+29.2500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.1799622E+00
+29.5000E-03,+4.8363693E+00,+5.0376885E+00,-201.0050E-03,+1.3307160E+00
+29.7500E-03,+4.8363693E+00,+5.0251257E+00,-201.0050E-03,+1.2804648E+00
+30.0000E-03,+4.9619974E+00,+5.0251257E+00,-201.0050E-03,+1.3432788E+00
+30.2500E-03,+5.0122487E+00,+5.0251257E+00,-201.0050E-03,+1.3432788E+00
+30.5000E-03,+4.8614949E+00,+5.0376885E+00,-201.0050E-03,+1.3432788E+00
+30.7500E-03,+4.8363693E+00,+5.0879397E+00,-201.0050E-03,+1.3432788E+00
+31.0000E-03,+4.9243090E+00,+5.0251257E+00,-201.0050E-03,+1.3432788E+00
+31.2500E-03,+4.8740577E+00,+5.0251257E+00,-201.0050E-03,+1.3432788E+00
+31.5000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.3432788E+00
+31.7500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.3432788E+00
+32.0000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.4312185E+00
+32.2500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.5442839E+00
+32.5000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.5317210E+00
+32.7500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.4186557E+00
+33.0000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.5442839E+00
+33.2500E-03,+5.0373743E+00,+5.0251257E+00,-163.3166E-03,+1.5442839E+00
+33.5000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.5442839E+00
+33.7500E-03,+5.0373743E+00,+5.0251257E+00,-125.6281E-03,+1.6824748E+00
+34.0000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.5442839E+00
+34.2500E-03,+5.0373743E+00,+5.1884423E+00,-201.0050E-03,+1.7201633E+00
+34.5000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.7327261E+00
+34.7500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.7452889E+00
+35.0000E-03,+4.9619974E+00,+5.0251257E+00,-201.0050E-03,+1.7452889E+00
+35.2500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.7452889E+00
+35.5000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.7452889E+00
+35.7500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.7452889E+00
+36.0000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.7452889E+00
+36.2500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.9211683E+00
+36.5000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.9337311E+00
+36.7500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.8834798E+00
+37.0000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.9462939E+00
+37.2500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+1.9211683E+00
+37.5000E-03,+5.0373743E+00,+5.0251257E+00,-175.8794E-03,+1.9462939E+00
+37.7500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.0844849E+00
+38.0000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.1472989E+00
+38.2500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.1472989E+00
+38.5000E-03,+5.0373743E+00,+5.0251257E+00,-175.8794E-03,+2.1472989E+00
+38.7500E-03,+5.0373743E+00,+5.0251257E+00,-62.8141E-03,+2.0844849E+00
+39.0000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.1472989E+00
+39.2500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.1849874E+00
+39.5000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.1472989E+00
+39.7500E-03,+5.0373743E+00,+5.0879397E+00,-201.0050E-03,+2.1472989E+00
+40.0000E-03,+5.0373743E+00,+5.0251257E+00,-75.3769E-03,+2.1472989E+00
+40.2500E-03,+5.0373743E+00,+5.0251257E+00,-25.1256E-03,+2.3483040E+00
+40.5000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.3483040E+00
+40.7500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.2226758E+00
+41.0000E-03,+5.0373743E+00,+5.0251257E+00,-75.3769E-03,+2.3483040E+00
+41.2500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.3483040E+00
+41.5000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.3734296E+00
+41.7500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.4236808E+00
+42.0000E-03,+5.1630025E+00,+5.0251257E+00,-75.3769E-03,+2.4362437E+00
+42.2500E-03,+5.0750628E+00,+5.0502513E+00,-163.3166E-03,+2.5493090E+00
+42.5000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.5493090E+00
+42.7500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.5493090E+00
+43.0000E-03,+5.0373743E+00,+5.0251257E+00,-113.0653E-03,+2.5493090E+00
+43.2500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.5493090E+00
+43.5000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.5493090E+00
+43.7500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.5493090E+00
+44.0000E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.7503140E+00
+44.2500E-03,+5.0373743E+00,+5.0251257E+00,-201.0050E-03,+2.7251884E+00
+44.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+2.7377512E+00
+44.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+2.7503140E+00
