x-axis,1,2,3
second,Volt,Volt,Volt
+1.1602000E+00,,,
+1.1603000E+00,+17.6884423E+00,+2.5728643E+00,+4.9849246E+00
+1.1604000E+00,+17.6884423E+00,+1.9296482E+00,+4.9849246E+00
+1.1605000E+00,+17.6884423E+00,+1.4271357E+00,+4.9849246E+00
+1.1606000E+00,+17.6884423E+00,+1.2964824E+00,+4.9849246E+00
+1.1607000E+00,+17.6884423E+00,+934.6734E-03,+4.9849246E+00
+1.1608000E+00,+17.6884423E+00,+673.3668E-03,+4.8442211E+00
+1.1609000E+00,+17.6884423E+00,+643.2161E-03,+4.6130653E+00
+1.1610000E+00,+17.6884423E+00,+643.2161E-03,+4.1608040E+00
+1.1611000E+00,+17.6884423E+00,+643.2161E-03,+3.9597990E+00
+1.1612000E+00,+17.6884423E+00,+643.2161E-03,+3.5879397E+00
+1.1613000E+00,+17.6884423E+00,+643.2161E-03,+3.1155779E+00
+1.1614000E+00,+17.6884423E+00,+643.2161E-03,+2.6331658E+00
+1.1615000E+00,+17.6884423E+00,+643.2161E-03,+2.1507537E+00
+1.1616000E+00,+17.6884423E+00,+643.2161E-03,+1.8090452E+00
+1.1617000E+00,+17.6884423E+00,+643.2161E-03,+1.4170854E+00
+1.1618000E+00,+17.6884423E+00,+708.5427E-03,+1.0854271E+00
+1.1619000E+00,+17.6884423E+00,+653.2663E-03,+974.8744E-03
+1.1620000E+00,+17.6884423E+00,+778.8945E-03,+753.7688E-03
+1.1621000E+00,+17.6884423E+00,+1.0804020E+00,+582.9146E-03
+1.1622000E+00,+17.6884423E+00,+1.4020100E+00,+562.8141E-03
+1.1623000E+00,+17.6884423E+00,+1.7939698E+00,+562.8141E-03
+1.1624000E+00,+17.6884423E+00,+2.1959799E+00,+562.8141E-03
+1.1625000E+00,+17.6884423E+00,+2.8090452E+00,+562.8141E-03
+1.1626000E+00,+17.6884423E+00,+3.2412060E+00,+562.8141E-03
+1.1627000E+00,+17.6884423E+00,+3.7135678E+00,+562.8141E-03
+1.1628000E+00,+17.6884423E+00,+4.1959799E+00,+562.8141E-03
+1.1629000E+00,+17.6884423E+00,+4.3969849E+00,+562.8141E-03
+1.1630000E+00,+17.6884423E+00,+4.5577889E+00,+628.1407E-03
+1.1631000E+00,+17.6884423E+00,+4.6482412E+00,+643.2161E-03
+1.1632000E+00,+17.6884423E+00,+4.7286432E+00,+919.5980E-03
+1.1633000E+00,+17.6884423E+00,+4.8090452E+00,+1.3115578E+00
+1.1634000E+00,+17.6884423E+00,+4.8241206E+00,+1.5728643E+00
+1.1635000E+00,+17.6884423E+00,+4.8241206E+00,+2.0954774E+00
+1.1636000E+00,+17.6884423E+00,+4.8241206E+00,+2.6582914E+00
+1.1637000E+00,+17.6884423E+00,+4.8241206E+00,+3.0804020E+00
+1.1638000E+00,+17.6884423E+00,+4.8241206E+00,+3.6934673E+00
+1.1639000E+00,+17.6884423E+00,+4.8241206E+00,+4.0552763E+00
+1.1640000E+00,+17.6884423E+00,+4.8241206E+00,+4.3065326E+00
+1.1641000E+00,+17.6884423E+00,+4.8241206E+00,+4.6180904E+00
+1.1642000E+00,+17.6884423E+00,+4.8241206E+00,+4.7989949E+00
+1.1643000E+00,+17.6884423E+00,+4.8241206E+00,+4.8894472E+00
+1.1644000E+00,+17.6884423E+00,+4.8241206E+00,+4.9045226E+00
+1.1645000E+00,+17.6884423E+00,+4.8241206E+00,+4.9045226E+00
+1.1646000E+00,+17.6884423E+00,+4.8241206E+00,+4.9698492E+00
+1.1647000E+00,+17.6884423E+00,+4.8241206E+00,+4.9849246E+00
+1.1648000E+00,+17.6884423E+00,+4.8241206E+00,+4.9849246E+00
+1.1649000E+00,+17.6884423E+00,+4.6834170E+00,+4.9849246E+00
+1.1650000E+00,+17.6884423E+00,+4.2412060E+00,+4.9849246E+00
+1.1651000E+00,+17.6884423E+00,+3.8291457E+00,+4.9849246E+00
+1.1652000E+00,+17.6884423E+00,+3.2160804E+00,+4.9849246E+00
+1.1653000E+00,+17.6884423E+00,+2.6432161E+00,+4.9849246E+00
+1.1654000E+00,+17.6884423E+00,+2.2914573E+00,+4.9849246E+00
+1.1655000E+00,+17.6884423E+00,+1.9698492E+00,+4.9849246E+00
+1.1656000E+00,+17.6884423E+00,+1.5075377E+00,+4.9849246E+00
+1.1657000E+00,+17.6884423E+00,+1.0954774E+00,+4.9849246E+00
+1.1658000E+00,+17.6884423E+00,+904.5226E-03,+4.9849246E+00
+1.1659000E+00,+17.6884423E+00,+743.7186E-03,+4.9145728E+00
+1.1660000E+00,+17.6884423E+00,+723.6181E-03,+4.7638190E+00
+1.1661000E+00,+17.6884423E+00,+653.2663E-03,+4.2512562E+00
+1.1662000E+00,+17.6884423E+00,+643.2161E-03,+3.7587939E+00
+1.1663000E+00,+17.6884423E+00,+643.2161E-03,+3.0653266E+00
+1.1664000E+00,+17.6884423E+00,+643.2161E-03,+2.6934673E+00
+1.1665000E+00,+17.6884423E+00,+643.2161E-03,+2.1608040E+00
+1.1666000E+00,+17.6884423E+00,+643.2161E-03,+1.9497487E+00
+1.1667000E+00,+17.6884423E+00,+643.2161E-03,+1.5778894E+00
+1.1668000E+00,+17.6884423E+00,+708.5427E-03,+1.0351759E+00
+1.1669000E+00,+17.6884423E+00,+653.2663E-03,+824.1206E-03
+1.1670000E+00,+17.6884423E+00,+643.2161E-03,+663.3166E-03
+1.1671000E+00,+17.6884423E+00,+708.5427E-03,+572.8643E-03
+1.1672000E+00,+17.6884423E+00,+723.6181E-03,+492.4623E-03
+1.1673000E+00,+17.5125630E+00,+929.6482E-03,+482.4121E-03
+1.1674000E+00,+17.6507539E+00,+964.8241E-03,+482.4121E-03
+1.1675000E+00,+17.6884423E+00,+1.4522613E+00,+482.4121E-03
+1.1676000E+00,+17.6884423E+00,+2.0150754E+00,+482.4121E-03
+1.1677000E+00,+17.6884423E+00,+2.6482412E+00,+482.4121E-03
+1.1678000E+00,+17.6884423E+00,+3.2211055E+00,+482.4121E-03
+1.1679000E+00,+17.6884423E+00,+3.6432160E+00,+482.4121E-03
+1.1680000E+00,+17.6884423E+00,+3.9748743E+00,+482.4121E-03
+1.1681000E+00,+17.6884423E+00,+4.3668341E+00,+482.4121E-03
+1.1682000E+00,+17.6884423E+00,+4.6281407E+00,+618.0904E-03
+1.1683000E+00,+17.6884423E+00,+4.6633165E+00,+708.5427E-03
+1.1684000E+00,+17.6884423E+00,+4.7286432E+00,+1.1407035E+00
+1.1685000E+00,+17.6884423E+00,+4.8090452E+00,+1.6934673E+00
+1.1686000E+00,+17.6884423E+00,+4.8241206E+00,+2.3266331E+00
+1.1687000E+00,+17.6884423E+00,+4.8241206E+00,+2.6884422E+00
+1.1688000E+00,+17.6884423E+00,+4.8241206E+00,+3.2914573E+00
+1.1689000E+00,+17.6884423E+00,+4.8241206E+00,+3.7236181E+00
+1.1690000E+00,+17.6884423E+00,+4.8241206E+00,+3.9849246E+00
+1.1691000E+00,+17.6884423E+00,+4.8241206E+00,+4.3668341E+00
+1.1692000E+00,+17.6884423E+00,+4.7537688E+00,+4.5577889E+00
+1.1693000E+00,+17.6884423E+00,+4.8090452E+00,+4.7889447E+00
+1.1694000E+00,+17.6884423E+00,+4.8241206E+00,+4.8894472E+00
+1.1695000E+00,+17.6884423E+00,+4.8241206E+00,+4.9045226E+00
+1.1696000E+00,+17.6884423E+00,+4.8241206E+00,+4.9698492E+00
+1.1697000E+00,+17.6884423E+00,+4.8241206E+00,+4.9145728E+00
+1.1698000E+00,+17.6884423E+00,+4.8894472E+00,+4.9698492E+00
+1.1699000E+00,+17.6884423E+00,+4.8341708E+00,+4.9849246E+00
+1.1700000E+00,+17.6884423E+00,+4.6130653E+00,+4.9145728E+00
+1.1701000E+00,+17.6884423E+00,+4.2311557E+00,+4.9698492E+00
+1.1702000E+00,+17.6884423E+00,+3.7587939E+00,+4.9849246E+00
+1.1703000E+00,+17.6884423E+00,+3.3467336E+00,+4.9849246E+00
+1.1704000E+00,+17.6884423E+00,+2.8040201E+00,+4.9849246E+00
+1.1705000E+00,+17.6884423E+00,+2.1708542E+00,+4.9849246E+00
