x-axis,1,2,3
second,Volt,Volt,Volt
+1.5602000E+00,,,
+1.5603000E+00,+17.6884423E+00,+2.7487437E+00,+653.2663E-03
+1.5604000E+00,+17.6884423E+00,+3.2311557E+00,+572.8643E-03
+1.5605000E+00,+17.6884423E+00,+3.6432160E+00,+628.1407E-03
+1.5606000E+00,+17.5125630E+00,+3.9748743E+00,+643.2161E-03
+1.5607000E+00,+17.6507539E+00,+4.3668341E+00,+778.8945E-03
+1.5608000E+00,+17.6884423E+00,+4.4874371E+00,+939.6985E-03
+1.5609000E+00,+17.6884423E+00,+4.7085427E+00,+1.5226130E+00
+1.5610000E+00,+17.6884423E+00,+4.8090452E+00,+1.9547738E+00
+1.5611000E+00,+17.6884423E+00,+4.8241206E+00,+2.4271357E+00
+1.5612000E+00,+17.6884423E+00,+4.8241206E+00,+2.9798995E+00
+1.5613000E+00,+17.6884423E+00,+4.8241206E+00,+3.6130653E+00
+1.5614000E+00,+17.6884423E+00,+4.8241206E+00,+3.7638191E+00
+1.5615000E+00,+17.6884423E+00,+4.8241206E+00,+4.1256281E+00
+1.5616000E+00,+17.6884423E+00,+4.8241206E+00,+4.5276381E+00
+1.5617000E+00,+17.6884423E+00,+4.8241206E+00,+4.6482412E+00
+1.5618000E+00,+17.6884423E+00,+4.8241206E+00,+4.7286432E+00
+1.5619000E+00,+17.6884423E+00,+4.8241206E+00,+4.9497487E+00
+1.5620000E+00,+17.6884423E+00,+4.8241206E+00,+4.9849246E+00
+1.5621000E+00,+17.6884423E+00,+4.8241206E+00,+4.9849246E+00
+1.5622000E+00,+17.8517589E+00,+4.8894472E+00,+5.0502512E+00
+1.5623000E+00,+17.7135680E+00,+4.8341708E+00,+4.9949748E+00
+1.5624000E+00,+17.6884423E+00,+4.8241206E+00,+4.9849246E+00
+1.5625000E+00,+17.6884423E+00,+4.7537688E+00,+4.9145728E+00
+1.5626000E+00,+17.6884423E+00,+4.5326633E+00,+4.9698492E+00
+1.5627000E+00,+17.6884423E+00,+4.2211055E+00,+4.9849246E+00
+1.5628000E+00,+17.6884423E+00,+4.0402010E+00,+4.9849246E+00
+1.5629000E+00,+17.6884423E+00,+3.4572864E+00,+4.9849246E+00
+1.5630000E+00,+17.6884423E+00,+2.8844221E+00,+4.9849246E+00
+1.5631000E+00,+17.6884423E+00,+2.4623115E+00,+4.9849246E+00
+1.5632000E+00,+17.6884423E+00,+1.8492462E+00,+4.9849246E+00
+1.5633000E+00,+17.6884423E+00,+1.4170854E+00,+4.9849246E+00
+1.5634000E+00,+17.6884423E+00,+944.7236E-03,+4.9145728E+00
+1.5635000E+00,+17.6884423E+00,+743.7186E-03,+4.5527638E+00
+1.5636000E+00,+17.6884423E+00,+653.2663E-03,+4.1507537E+00
+1.5637000E+00,+17.6884423E+00,+572.8643E-03,+3.3266331E+00
+1.5638000E+00,+17.6884423E+00,+562.8141E-03,+3.0050251E+00
+1.5639000E+00,+17.6884423E+00,+562.8141E-03,+2.6231155E+00
+1.5640000E+00,+17.6884423E+00,+628.1407E-03,+2.0804020E+00
+1.5641000E+00,+17.6884423E+00,+643.2161E-03,+1.5879397E+00
+1.5642000E+00,+17.6884423E+00,+643.2161E-03,+1.3165829E+00
+1.5643000E+00,+17.6884423E+00,+643.2161E-03,+864.3216E-03
+1.5644000E+00,+17.6884423E+00,+643.2161E-03,+733.6683E-03
+1.5645000E+00,+17.6884423E+00,+708.5427E-03,+582.9146E-03
+1.5646000E+00,+17.6884423E+00,+723.6181E-03,+492.4623E-03
+1.5647000E+00,+17.6884423E+00,+859.2965E-03,+482.4121E-03
+1.5648000E+00,+17.6884423E+00,+949.7487E-03,+482.4121E-03
+1.5649000E+00,+17.6884423E+00,+1.1708543E+00,+482.4121E-03
+1.5650000E+00,+17.6884423E+00,+1.3417085E+00,+482.4121E-03
+1.5651000E+00,+17.6884423E+00,+1.6432161E+00,+482.4121E-03
+1.5652000E+00,+17.6884423E+00,+2.1055276E+00,+482.4121E-03
+1.5653000E+00,+17.6884423E+00,+2.5175879E+00,+482.4121E-03
+1.5654000E+00,+17.6884423E+00,+2.9899497E+00,+547.7387E-03
+1.5655000E+00,+17.6884423E+00,+3.4020100E+00,+492.4623E-03
