x-axis,1,2,3
second,Volt,Volt,Volt
+760.2000E-03,,,
+760.3000E-03,+17.6884423E+00,+4.1859296E+00,+4.9849246E+00
+760.4000E-03,+17.6884423E+00,+4.1055276E+00,+4.9849246E+00
+760.5000E-03,+17.6884423E+00,+3.6733668E+00,+4.9849246E+00
+760.6000E-03,+17.5000001E+00,+3.1206030E+00,+4.9849246E+00
+760.7000E-03,+17.6633167E+00,+2.4924623E+00,+4.9849246E+00
+760.8000E-03,+17.6884423E+00,+2.4120603E+00,+4.9849246E+00
+760.9000E-03,+17.6884423E+00,+1.7085427E+00,+4.9849246E+00
+761.0000E-03,+17.6884423E+00,+1.4673367E+00,+4.9849246E+00
+761.1000E-03,+17.6884423E+00,+1.1658291E+00,+4.9849246E+00
+761.2000E-03,+17.6884423E+00,+914.5729E-03,+4.9849246E+00
+761.3000E-03,+17.6884423E+00,+743.7186E-03,+4.9849246E+00
+761.4000E-03,+17.6884423E+00,+653.2663E-03,+4.9145728E+00
+761.5000E-03,+17.6884423E+00,+643.2161E-03,+4.5527638E+00
+761.6000E-03,+17.5125630E+00,+643.2161E-03,+4.2211055E+00
+761.7000E-03,+17.6507539E+00,+643.2161E-03,+3.6180904E+00
+761.8000E-03,+17.6884423E+00,+643.2161E-03,+3.1155779E+00
+761.9000E-03,+17.6884423E+00,+643.2161E-03,+2.6331658E+00
+762.0000E-03,+17.6884423E+00,+643.2161E-03,+2.0100502E+00
+762.1000E-03,+17.6884423E+00,+643.2161E-03,+1.7185929E+00
+762.2000E-03,+17.5125630E+00,+643.2161E-03,+1.3366834E+00
+762.3000E-03,+17.6507539E+00,+643.2161E-03,+1.0753769E+00
+762.4000E-03,+17.6884423E+00,+643.2161E-03,+834.1708E-03
+762.5000E-03,+17.6884423E+00,+643.2161E-03,+663.3166E-03
+762.6000E-03,+17.6884423E+00,+708.5427E-03,+502.5126E-03
+762.7000E-03,+17.6884423E+00,+723.6181E-03,+482.4121E-03
+762.8000E-03,+17.6884423E+00,+788.9447E-03,+482.4121E-03
+762.9000E-03,+17.6884423E+00,+869.3467E-03,+412.0603E-03
+763.0000E-03,+17.6884423E+00,+1.1608040E+00,+467.3367E-03
+763.1000E-03,+17.6884423E+00,+1.3417085E+00,+482.4121E-03
+763.2000E-03,+17.6884423E+00,+1.7839196E+00,+482.4121E-03
+763.3000E-03,+17.6884423E+00,+2.4773869E+00,+547.7387E-03
+763.4000E-03,+17.6884423E+00,+2.7788944E+00,+492.4623E-03
+763.5000E-03,+17.6884423E+00,+3.3015075E+00,+482.4121E-03
+763.6000E-03,+17.6884423E+00,+3.6532663E+00,+482.4121E-03
+763.7000E-03,+17.6884423E+00,+3.9748743E+00,+547.7387E-03
+763.8000E-03,+17.6884423E+00,+4.3668341E+00,+768.8442E-03
