x-axis,1,2,3
second,Volt,Volt,Volt
-39.600E-03,-201.005E-03,+4.743719E+00,+4.432161E+00
-39.500E-03,-201.005E-03,+4.743719E+00,+4.487437E+00
-39.400E-03,-201.005E-03,+4.743719E+00,+4.502513E+00
-39.300E-03,-201.005E-03,+4.743719E+00,+4.502513E+00
-39.200E-03,-201.005E-03,+4.743719E+00,+4.502513E+00
-39.100E-03,-201.005E-03,+4.743719E+00,+4.502513E+00
-39.000E-03,-201.005E-03,+4.743719E+00,+4.427136E+00
-38.900E-03,-201.005E-03,+4.814070E+00,+4.422111E+00
-38.800E-03,-201.005E-03,+4.824121E+00,+4.492462E+00
-38.700E-03,-201.005E-03,+4.748744E+00,+4.502513E+00
-38.600E-03,-201.005E-03,+4.743719E+00,+4.502513E+00
-38.500E-03,-201.005E-03,+4.814070E+00,+4.502513E+00
-38.400E-03,-201.005E-03,+4.748744E+00,+4.427136E+00
-38.300E-03,-201.005E-03,+4.743719E+00,+4.492462E+00
-38.200E-03,-201.005E-03,+4.743719E+00,+4.427136E+00
-38.100E-03,-201.005E-03,+4.743719E+00,+4.422111E+00
-38.000E-03,-201.005E-03,+4.814070E+00,+4.422111E+00
-37.900E-03,-201.005E-03,+4.748744E+00,+4.492462E+00
-37.800E-03,-12.563E-03,+4.743719E+00,+4.427136E+00
-37.700E-03,-175.879E-03,+4.743719E+00,+4.492462E+00
-37.600E-03,-201.005E-03,+4.743719E+00,+4.427136E+00
-37.500E-03,-12.563E-03,+4.743719E+00,+4.492462E+00
-37.400E-03,-175.879E-03,+4.743719E+00,+4.502513E+00
-37.300E-03,-201.005E-03,+4.814070E+00,+4.502513E+00
-37.200E-03,-201.005E-03,+4.748744E+00,+4.502513E+00
-37.100E-03,-201.005E-03,+4.743719E+00,+4.502513E+00
-37.000E-03,-201.005E-03,+4.743719E+00,+4.502513E+00
-36.900E-03,-201.005E-03,+4.743719E+00,+4.427136E+00
-36.800E-03,-201.005E-03,+4.743719E+00,+4.422111E+00
-36.700E-03,-201.005E-03,+4.743719E+00,+4.422111E+00
-36.600E-03,-201.005E-03,+4.743719E+00,+4.492462E+00
-36.500E-03,-201.005E-03,+4.743719E+00,+4.502513E+00
-36.400E-03,-201.005E-03,+4.743719E+00,+4.502513E+00
-36.300E-03,-201.005E-03,+4.743719E+00,+4.502513E+00
-36.200E-03,-201.005E-03,+4.814070E+00,+4.502513E+00
-36.100E-03,-201.005E-03,+4.748744E+00,+4.427136E+00
-36.000E-03,-201.005E-03,+4.743719E+00,+4.422111E+00
-35.900E-03,-201.005E-03,+4.743719E+00,+4.492462E+00
-35.800E-03,-201.005E-03,+4.743719E+00,+4.502513E+00
-35.700E-03,-201.005E-03,+4.743719E+00,+4.502513E+00
-35.600E-03,-201.005E-03,+4.743719E+00,+4.427136E+00
-35.500E-03,-201.005E-03,+4.743719E+00,+4.492462E+00
-35.400E-03,-201.005E-03,+4.743719E+00,+4.427136E+00
-35.300E-03,-201.005E-03,+4.743719E+00,+4.492462E+00
-35.200E-03,-201.005E-03,+4.743719E+00,+4.427136E+00
-35.100E-03,-201.005E-03,+4.743719E+00,+4.422111E+00
-35.000E-03,-201.005E-03,+4.743719E+00,+4.492462E+00
