x-axis,1,2,31
second,Volt,Volt,Volt
+164.700E-03,+17.688442E+00,+4.743719E+00,+1.412060E+00
+164.800E-03,+17.688442E+00,+4.809045E+00,+1.653266E+00
+164.900E-03,+17.512563E+00,+4.753769E+00,+2.105528E+00
+165.000E-03,+17.650754E+00,+4.809045E+00,+2.306533E+00
+165.100E-03,+17.688442E+00,+4.824121E+00,+2.678392E+00
+165.200E-03,+17.688442E+00,+4.824121E+00,+2.869347E+00
+165.300E-03,+17.688442E+00,+4.824121E+00,+3.170854E+00
+165.400E-03,+17.688442E+00,+4.889447E+00,+3.633166E+00
+165.500E-03,+17.688442E+00,+4.834171E+00,+3.763819E+00
+165.600E-03,+17.688442E+00,+4.824121E+00,+4.125628E+00
+165.700E-03,+17.688442E+00,+4.824121E+00,+4.386935E+00
+165.800E-03,+17.688442E+00,+4.824121E+00,+4.557789E+00
+165.900E-03,+17.688442E+00,+4.824121E+00,+4.718593E+00
+166.000E-03,+17.688442E+00,+4.824121E+00,+4.809045E+00
+166.100E-03,+17.688442E+00,+4.824121E+00,+4.824121E+00
+166.200E-03,+17.688442E+00,+4.889447E+00,+4.889447E+00
+166.300E-03,+17.688442E+00,+4.834171E+00,+4.904523E+00
+166.400E-03,+17.688442E+00,+4.824121E+00,+4.904523E+00
+166.500E-03,+17.688442E+00,+4.824121E+00,+4.904523E+00
+166.600E-03,+17.688442E+00,+4.824121E+00,+4.969849E+00
+166.700E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+166.800E-03,+17.512563E+00,+4.824121E+00,+4.984925E+00
+166.900E-03,+17.650754E+00,+4.824121E+00,+4.984925E+00
+167.000E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+167.100E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+167.200E-03,+17.688442E+00,+4.824121E+00,+5.050251E+00
+167.300E-03,+17.688442E+00,+4.753769E+00,+4.994975E+00
+167.400E-03,+17.688442E+00,+4.743719E+00,+4.984925E+00
+167.500E-03,+17.688442E+00,+4.321608E+00,+4.984925E+00
+167.600E-03,+17.688442E+00,+3.839196E+00,+4.984925E+00
+167.700E-03,+17.688442E+00,+3.497487E+00,+4.984925E+00
+167.800E-03,+17.688442E+00,+3.105528E+00,+4.984925E+00
+167.900E-03,+17.688442E+00,+2.914573E+00,+4.984925E+00
+168.000E-03,+17.688442E+00,+2.472362E+00,+4.984925E+00
+168.100E-03,+17.688442E+00,+2.341709E+00,+4.984925E+00
+168.200E-03,+17.688442E+00,+1.909548E+00,+4.984925E+00
+168.300E-03,+17.688442E+00,+1.638191E+00,+4.984925E+00
+168.400E-03,+17.688442E+00,+1.537688E+00,+4.984925E+00
+168.500E-03,+17.688442E+00,+1.316583E+00,+4.984925E+00
+168.600E-03,+17.688442E+00,+1.005025E+00,+4.984925E+00
+168.700E-03,+17.688442E+00,+824.121E-03,+4.984925E+00
+168.800E-03,+17.688442E+00,+733.668E-03,+4.914573E+00
+168.900E-03,+17.688442E+00,+653.266E-03,+4.904523E+00
+169.000E-03,+17.688442E+00,+643.216E-03,+4.763819E+00
+169.100E-03,+17.688442E+00,+643.216E-03,+4.603015E+00
+169.200E-03,+17.688442E+00,+643.216E-03,+4.231156E+00
+169.300E-03,+17.688442E+00,+643.216E-03,+3.969849E+00
+169.400E-03,+17.688442E+00,+643.216E-03,+3.798995E+00
+169.500E-03,+17.688442E+00,+643.216E-03,+3.497487E+00
+169.600E-03,+17.688442E+00,+643.216E-03,+3.175879E+00
+169.700E-03,+17.688442E+00,+643.216E-03,+2.713568E+00
+169.800E-03,+17.688442E+00,+643.216E-03,+2.301508E+00
+169.900E-03,+17.688442E+00,+572.864E-03,+2.040201E+00
+170.000E-03,+17.688442E+00,+628.141E-03,+1.728643E+00
+170.100E-03,+17.688442E+00,+643.216E-03,+1.477387E+00
+170.200E-03,+17.688442E+00,+643.216E-03,+1.236181E+00
+170.300E-03,+17.688442E+00,+572.864E-03,+1.065327E+00
+170.400E-03,+17.688442E+00,+628.141E-03,+834.171E-03
+170.500E-03,+17.688442E+00,+643.216E-03,+804.020E-03
+170.600E-03,+17.688442E+00,+643.216E-03,+663.317E-03
+170.700E-03,+17.688442E+00,+849.246E-03,+643.216E-03
+170.800E-03,+17.688442E+00,+1.020100E+00,+572.864E-03
+170.900E-03,+17.512563E+00,+1.251256E+00,+492.462E-03
+171.000E-03,+17.650754E+00,+1.422111E+00,+547.739E-03
+171.100E-03,+17.688442E+00,+2.005025E+00,+562.814E-03
+171.200E-03,+17.688442E+00,+2.296482E+00,+562.814E-03
+171.300E-03,+17.688442E+00,+2.608040E+00,+492.462E-03
+171.400E-03,+17.688442E+00,+2.859296E+00,+482.412E-03
+171.500E-03,+17.688442E+00,+3.311558E+00,+482.412E-03
+171.600E-03,+17.688442E+00,+3.582915E+00,+482.412E-03
+171.700E-03,+17.688442E+00,+3.824121E+00,+547.739E-03
+171.800E-03,+17.688442E+00,+4.206030E+00,+492.462E-03
+171.900E-03,+17.688442E+00,+4.396985E+00,+482.412E-03
+172.000E-03,+17.688442E+00,+4.557789E+00,+547.739E-03
+172.100E-03,+17.688442E+00,+4.648241E+00,+698.492E-03
+172.200E-03,+17.688442E+00,+4.728643E+00,+859.296E-03
+172.300E-03,+17.688442E+00,+4.809045E+00,+1.020100E+00
+172.400E-03,+17.688442E+00,+4.824121E+00,+1.391960E+00
+172.500E-03,+17.688442E+00,+4.824121E+00,+1.582915E+00
+172.600E-03,+17.688442E+00,+4.824121E+00,+2.025126E+00
+172.700E-03,+17.688442E+00,+4.824121E+00,+2.226131E+00
+172.800E-03,+17.688442E+00,+4.889447E+00,+2.738693E+00
+172.900E-03,+17.688442E+00,+4.834171E+00,+3.020100E+00
+173.000E-03,+17.688442E+00,+4.824121E+00,+3.261306E+00
+173.100E-03,+17.512563E+00,+4.824121E+00,+3.572864E+00
+173.200E-03,+17.650754E+00,+4.824121E+00,+3.964824E+00
+173.300E-03,+17.688442E+00,+4.824121E+00,+4.226131E+00
+173.400E-03,+17.688442E+00,+4.824121E+00,+4.467337E+00
+173.500E-03,+17.688442E+00,+4.824121E+00,+4.638191E+00
+173.600E-03,+17.688442E+00,+4.824121E+00,+4.728643E+00
+173.700E-03,+17.512563E+00,+4.824121E+00,+4.879397E+00
+173.800E-03,+17.650754E+00,+4.824121E+00,+4.904523E+00
+173.900E-03,+17.688442E+00,+4.824121E+00,+4.969849E+00
+174.000E-03,+17.688442E+00,+4.824121E+00,+4.914573E+00
+174.100E-03,+17.688442E+00,+4.824121E+00,+4.969849E+00
+174.200E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+174.300E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+174.400E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+174.500E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+174.600E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+174.700E-03,+17.688442E+00,+4.753769E+00,+4.984925E+00
+174.800E-03,+17.688442E+00,+4.673367E+00,+4.984925E+00
+174.900E-03,+17.688442E+00,+4.522613E+00,+4.984925E+00
+175.000E-03,+17.688442E+00,+4.080402E+00,+4.914573E+00
+175.100E-03,+17.688442E+00,+3.738693E+00,+4.969849E+00
+175.200E-03,+17.688442E+00,+3.417085E+00,+4.984925E+00
+175.300E-03,+17.688442E+00,+3.165829E+00,+4.984925E+00
+175.400E-03,+17.688442E+00,+2.713568E+00,+4.984925E+00
+175.500E-03,+17.688442E+00,+2.442211E+00,+4.984925E+00
+175.600E-03,+17.688442E+00,+2.130653E+00,+4.984925E+00
+175.700E-03,+17.688442E+00,+1.668342E+00,+4.984925E+00
+175.800E-03,+17.688442E+00,+1.467337E+00,+4.984925E+00
+175.900E-03,+17.688442E+00,+1.165829E+00,+4.914573E+00
+176.000E-03,+17.688442E+00,+984.925E-03,+4.904523E+00
+176.100E-03,+17.688442E+00,+824.121E-03,+4.904523E+00
+176.200E-03,+17.688442E+00,+733.668E-03,+4.834171E+00
+176.300E-03,+17.688442E+00,+653.266E-03,+4.824121E+00
+176.400E-03,+17.688442E+00,+643.216E-03,+4.753769E+00
+176.500E-03,+17.688442E+00,+643.216E-03,+4.603015E+00
+176.600E-03,+17.688442E+00,+643.216E-03,+4.231156E+00
+176.700E-03,+17.688442E+00,+643.216E-03,+3.829146E+00
+176.800E-03,+17.688442E+00,+643.216E-03,+3.708543E+00
+176.900E-03,+17.688442E+00,+643.216E-03,+3.346734E+00
+177.000E-03,+17.688442E+00,+643.216E-03,+3.085427E+00
+177.100E-03,+17.688442E+00,+643.216E-03,+2.773869E+00
+177.200E-03,+17.688442E+00,+643.216E-03,+2.311558E+00
+177.300E-03,+17.512563E+00,+643.216E-03,+2.110553E+00
+177.400E-03,+17.650754E+00,+643.216E-03,+1.738693E+00
+177.500E-03,+17.688442E+00,+643.216E-03,+1.618090E+00
+177.600E-03,+17.512563E+00,+643.216E-03,+1.256281E+00
+177.700E-03,+17.650754E+00,+643.216E-03,+1.065327E+00
+177.800E-03,+17.688442E+00,+643.216E-03,+834.171E-03
+177.900E-03,+17.688442E+00,+778.894E-03,+663.317E-03
+178.000E-03,+17.688442E+00,+869.347E-03,+643.216E-03
+178.100E-03,+17.688442E+00,+1.020100E+00,+572.864E-03
+178.200E-03,+17.688442E+00,+1.251256E+00,+562.814E-03
+178.300E-03,+17.512563E+00,+1.562814E+00,+562.814E-03
+178.400E-03,+17.650754E+00,+1.814070E+00,+562.814E-03
+178.500E-03,+17.688442E+00,+2.195980E+00,+562.814E-03
+178.600E-03,+17.688442E+00,+2.668342E+00,+628.141E-03
+178.700E-03,+17.688442E+00,+2.939698E+00,+572.864E-03
+178.800E-03,+17.688442E+00,+3.251256E+00,+562.814E-03
+178.900E-03,+17.688442E+00,+3.572864E+00,+562.814E-03
+179.000E-03,+17.688442E+00,+3.964824E+00,+562.814E-03
+179.100E-03,+17.688442E+00,+4.226131E+00,+562.814E-03
+179.200E-03,+17.688442E+00,+4.396985E+00,+562.814E-03
+179.300E-03,+17.688442E+00,+4.557789E+00,+562.814E-03
+179.400E-03,+17.688442E+00,+4.718593E+00,+562.814E-03
+179.500E-03,+17.688442E+00,+4.743719E+00,+628.141E-03
+179.600E-03,+17.688442E+00,+4.743719E+00,+708.543E-03
+179.700E-03,+17.688442E+00,+4.743719E+00,+859.296E-03
+179.800E-03,+17.688442E+00,+4.809045E+00,+1.020100E+00
+179.900E-03,+17.688442E+00,+4.824121E+00,+1.462312E+00
+180.000E-03,+17.688442E+00,+4.824121E+00,+1.804020E+00
+180.100E-03,+17.688442E+00,+4.824121E+00,+2.055276E+00
+180.200E-03,+17.688442E+00,+4.824121E+00,+2.437186E+00
+180.300E-03,+17.688442E+00,+4.824121E+00,+2.698492E+00
+180.400E-03,+17.512563E+00,+4.824121E+00,+3.221105E+00
+180.500E-03,+17.650754E+00,+4.824121E+00,+3.361809E+00
+180.600E-03,+17.688442E+00,+4.824121E+00,+3.653266E+00
+180.700E-03,+17.688442E+00,+4.824121E+00,+3.904523E+00
+180.800E-03,+17.688442E+00,+4.824121E+00,+4.216080E+00
+180.900E-03,+17.688442E+00,+4.824121E+00,+4.537688E+00
+181.000E-03,+17.688442E+00,+4.824121E+00,+4.648241E+00
+181.100E-03,+17.688442E+00,+4.824121E+00,+4.798995E+00
+181.200E-03,+17.688442E+00,+4.824121E+00,+4.889447E+00
+181.300E-03,+17.688442E+00,+4.824121E+00,+4.904523E+00
+181.400E-03,+17.688442E+00,+4.824121E+00,+4.904523E+00
+181.500E-03,+17.688442E+00,+4.824121E+00,+4.904523E+00
+181.600E-03,+17.688442E+00,+4.824121E+00,+4.969849E+00
+181.700E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+181.800E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+181.900E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+182.000E-03,+17.688442E+00,+4.753769E+00,+4.984925E+00
+182.100E-03,+17.688442E+00,+4.603015E+00,+4.984925E+00
+182.200E-03,+17.688442E+00,+4.442211E+00,+4.984925E+00
+182.300E-03,+17.688442E+00,+4.070352E+00,+4.984925E+00
+182.400E-03,+17.688442E+00,+3.668342E+00,+4.984925E+00
+182.500E-03,+17.688442E+00,+3.266332E+00,+4.984925E+00
+182.600E-03,+17.688442E+00,+3.075377E+00,+4.984925E+00
+182.700E-03,+17.688442E+00,+2.562814E+00,+5.050251E+00
+182.800E-03,+17.688442E+00,+2.281407E+00,+4.994975E+00
+182.900E-03,+17.688442E+00,+1.969849E+00,+4.984925E+00
+183.000E-03,+17.688442E+00,+1.788945E+00,+4.984925E+00
+183.100E-03,+17.688442E+00,+1.557789E+00,+4.984925E+00
+183.200E-03,+17.688442E+00,+1.175879E+00,+4.984925E+00
+183.300E-03,+17.688442E+00,+914.573E-03,+4.984925E+00
+183.400E-03,+17.688442E+00,+814.070E-03,+4.984925E+00
+183.500E-03,+17.688442E+00,+663.317E-03,+4.984925E+00
+183.600E-03,+17.688442E+00,+643.216E-03,+4.914573E+00
+183.700E-03,+17.688442E+00,+572.864E-03,+4.623116E+00
+183.800E-03,+17.688442E+00,+628.141E-03,+4.512563E+00
+183.900E-03,+17.688442E+00,+643.216E-03,+4.080402E+00
+184.000E-03,+17.688442E+00,+643.216E-03,+3.949749E+00
+184.100E-03,+17.851759E+00,+643.216E-03,+3.658291E+00
+184.200E-03,+17.537689E+00,+643.216E-03,+3.336683E+00
+184.300E-03,+17.650754E+00,+643.216E-03,+2.874372E+00
+184.400E-03,+17.688442E+00,+643.216E-03,+2.321608E+00
+184.500E-03,+17.688442E+00,+643.216E-03,+2.040201E+00
+184.600E-03,+17.688442E+00,+643.216E-03,+1.587940E+00
+184.700E-03,+17.688442E+00,+643.216E-03,+1.386935E+00
+184.800E-03,+17.688442E+00,+643.216E-03,+1.155779E+00
+184.900E-03,+17.688442E+00,+643.216E-03,+914.573E-03
+185.000E-03,+17.688442E+00,+643.216E-03,+743.719E-03
+185.100E-03,+17.688442E+00,+643.216E-03,+653.266E-03
+185.200E-03,+17.688442E+00,+643.216E-03,+572.864E-03
+185.300E-03,+17.688442E+00,+643.216E-03,+562.814E-03
+185.400E-03,+17.688442E+00,+708.543E-03,+492.462E-03
+185.500E-03,+17.688442E+00,+859.296E-03,+547.739E-03
+185.600E-03,+17.688442E+00,+1.020100E+00,+492.462E-03
+185.700E-03,+17.688442E+00,+1.251256E+00,+482.412E-03
+185.800E-03,+17.688442E+00,+1.422111E+00,+482.412E-03
+185.900E-03,+17.688442E+00,+1.934673E+00,+482.412E-03
+186.000E-03,+17.688442E+00,+2.497487E+00,+547.739E-03
+186.100E-03,+17.688442E+00,+2.778894E+00,+492.462E-03
+186.200E-03,+17.688442E+00,+3.020100E+00,+482.412E-03
+186.300E-03,+17.688442E+00,+3.331658E+00,+482.412E-03
+186.400E-03,+17.688442E+00,+3.723618E+00,+482.412E-03
+186.500E-03,+17.688442E+00,+3.984925E+00,+482.412E-03
+186.600E-03,+17.688442E+00,+4.296482E+00,+482.412E-03
+186.700E-03,+17.688442E+00,+4.477387E+00,+547.739E-03
+186.800E-03,+17.688442E+00,+4.638191E+00,+628.141E-03
+186.900E-03,+17.688442E+00,+4.728643E+00,+849.246E-03
+187.000E-03,+17.688442E+00,+4.743719E+00,+949.749E-03
+187.100E-03,+17.688442E+00,+4.809045E+00,+1.241206E+00
+187.200E-03,+17.688442E+00,+4.824121E+00,+1.773869E+00
+187.300E-03,+17.688442E+00,+4.824121E+00,+1.984925E+00
+187.400E-03,+17.688442E+00,+4.824121E+00,+2.356784E+00
+187.500E-03,+17.688442E+00,+4.824121E+00,+2.688442E+00
+187.600E-03,+17.688442E+00,+4.824121E+00,+3.221105E+00
+187.700E-03,+17.688442E+00,+4.824121E+00,+3.502513E+00
+187.800E-03,+17.688442E+00,+4.824121E+00,+3.743719E+00
+187.900E-03,+17.688442E+00,+4.824121E+00,+4.125628E+00
+188.000E-03,+17.688442E+00,+4.824121E+00,+4.386935E+00
+188.100E-03,+17.688442E+00,+4.824121E+00,+4.487437E+00
+188.200E-03,+17.688442E+00,+4.824121E+00,+4.708543E+00
+188.300E-03,+17.688442E+00,+4.824121E+00,+4.879397E+00
+188.400E-03,+17.688442E+00,+4.824121E+00,+4.904523E+00
+188.500E-03,+17.688442E+00,+4.824121E+00,+4.904523E+00
+188.600E-03,+17.688442E+00,+4.824121E+00,+4.904523E+00
+188.700E-03,+17.688442E+00,+4.824121E+00,+4.904523E+00
+188.800E-03,+17.688442E+00,+4.824121E+00,+4.969849E+00
+188.900E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+189.000E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+189.100E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+189.200E-03,+17.688442E+00,+4.753769E+00,+4.984925E+00
+189.300E-03,+17.688442E+00,+4.603015E+00,+4.984925E+00
+189.400E-03,+17.688442E+00,+4.301507E+00,+4.984925E+00
+189.500E-03,+17.688442E+00,+3.979899E+00,+4.984925E+00
+189.600E-03,+17.688442E+00,+3.587940E+00,+4.984925E+00
+189.700E-03,+17.512563E+00,+3.396985E+00,+4.984925E+00
+189.800E-03,+17.650754E+00,+2.954774E+00,+4.984925E+00
+189.900E-03,+17.688442E+00,+2.542714E+00,+4.984925E+00
+190.000E-03,+17.688442E+00,+2.140703E+00,+4.984925E+00
+190.100E-03,+17.688442E+00,+1.809045E+00,+4.984925E+00
+190.200E-03,+17.688442E+00,+1.487437E+00,+4.984925E+00
+190.300E-03,+17.688442E+00,+1.236181E+00,+4.984925E+00
+190.400E-03,+17.688442E+00,+994.975E-03,+5.120603E+00
+190.500E-03,+17.688442E+00,+894.472E-03,+5.005025E+00
+190.600E-03,+17.688442E+00,+673.367E-03,+4.984925E+00
+190.700E-03,+17.688442E+00,+643.216E-03,+4.984925E+00
+190.800E-03,+17.688442E+00,+643.216E-03,+4.844221E+00
+190.900E-03,+17.688442E+00,+572.864E-03,+4.683417E+00
+191.000E-03,+17.512563E+00,+562.814E-03,+4.522613E+00
+191.100E-03,+17.650754E+00,+628.141E-03,+4.291457E+00
+191.200E-03,+17.688442E+00,+643.216E-03,+3.979899E+00
+191.300E-03,+17.512563E+00,+643.216E-03,+3.658291E+00
+191.400E-03,+17.650754E+00,+643.216E-03,+3.266332E+00
+191.500E-03,+17.688442E+00,+643.216E-03,+2.864322E+00
+191.600E-03,+17.512563E+00,+643.216E-03,+2.603015E+00
+191.700E-03,+17.650754E+00,+643.216E-03,+2.150754E+00
+191.800E-03,+17.688442E+00,+643.216E-03,+1.809045E+00
+191.900E-03,+17.688442E+00,+643.216E-03,+1.417085E+00
+192.000E-03,+17.688442E+00,+643.216E-03,+1.226131E+00
+192.100E-03,+17.688442E+00,+643.216E-03,+1.065327E+00
+192.200E-03,+17.688442E+00,+643.216E-03,+834.171E-03
+192.300E-03,+17.688442E+00,+643.216E-03,+663.317E-03
+192.400E-03,+17.688442E+00,+643.216E-03,+572.864E-03
+192.500E-03,+17.688442E+00,+643.216E-03,+562.814E-03
+192.600E-03,+17.688442E+00,+643.216E-03,+492.462E-03
+192.700E-03,+17.688442E+00,+643.216E-03,+482.412E-03
+192.800E-03,+17.688442E+00,+708.543E-03,+547.739E-03
+192.900E-03,+17.688442E+00,+859.296E-03,+492.462E-03
+193.000E-03,+17.688442E+00,+1.090452E+00,+482.412E-03
+193.100E-03,+17.688442E+00,+1.402010E+00,+547.739E-03
+193.200E-03,+17.688442E+00,+1.793970E+00,+492.462E-03
+193.300E-03,+17.688442E+00,+2.195980E+00,+482.412E-03
+193.400E-03,+17.688442E+00,+2.809045E+00,+482.412E-03
+193.500E-03,+17.688442E+00,+3.170854E+00,+482.412E-03
+193.600E-03,+17.688442E+00,+3.351759E+00,+482.412E-03
+193.700E-03,+17.688442E+00,+3.723618E+00,+482.412E-03
+193.800E-03,+17.688442E+00,+3.984925E+00,+482.412E-03
+193.900E-03,+17.688442E+00,+4.296482E+00,+618.090E-03
+194.000E-03,+17.688442E+00,+4.407035E+00,+643.216E-03
+194.100E-03,+17.688442E+00,+4.628141E+00,+989.950E-03
+194.200E-03,+17.688442E+00,+4.728643E+00,+1.180905E+00
+194.300E-03,+17.688442E+00,+4.743719E+00,+1.623116E+00
+194.400E-03,+17.688442E+00,+4.809045E+00,+1.964824E+00
+194.500E-03,+17.688442E+00,+4.824121E+00,+2.356784E+00
+194.600E-03,+17.688442E+00,+4.753769E+00,+2.618090E+00
+194.700E-03,+17.688442E+00,+4.809045E+00,+3.140703E+00
+194.800E-03,+17.688442E+00,+4.824121E+00,+3.422111E+00
+194.900E-03,+17.688442E+00,+4.824121E+00,+3.874372E+00
+195.000E-03,+17.688442E+00,+4.824121E+00,+4.286432E+00
+195.100E-03,+17.688442E+00,+4.824121E+00,+4.407035E+00
+195.200E-03,+17.688442E+00,+4.824121E+00,+4.628141E+00
+195.300E-03,+17.688442E+00,+4.824121E+00,+4.798995E+00
+195.400E-03,+17.688442E+00,+4.824121E+00,+4.824121E+00
+195.500E-03,+17.688442E+00,+4.824121E+00,+4.889447E+00
+195.600E-03,+17.688442E+00,+4.824121E+00,+4.969849E+00
+195.700E-03,+17.688442E+00,+4.824121E+00,+4.914573E+00
+195.800E-03,+17.688442E+00,+4.824121E+00,+4.969849E+00
+195.900E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+196.000E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+196.100E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+196.200E-03,+17.688442E+00,+4.824121E+00,+4.984925E+00
+196.300E-03,+17.688442E+00,+4.753769E+00,+4.984925E+00
+196.400E-03,+17.688442E+00,+4.462312E+00,+4.984925E+00
+196.500E-03,+17.688442E+00,+4.140703E+00,+4.984925E+00
+196.600E-03,+17.688442E+00,+3.748744E+00,+4.984925E+00
+196.700E-03,+17.688442E+00,+3.487437E+00,+5.050251E+00
+196.800E-03,+17.688442E+00,+3.105528E+00,+4.994975E+00
+196.900E-03,+17.688442E+00,+2.633166E+00,+4.984925E+00
+197.000E-03,+17.688442E+00,+2.361809E+00,+4.984925E+00
+197.100E-03,+17.688442E+00,+1.979899E+00,+4.984925E+00
+197.200E-03,+17.688442E+00,+1.718593E+00,+4.984925E+00
+197.300E-03,+17.688442E+00,+1.407035E+00,+4.984925E+00
+197.400E-03,+17.688442E+00,+1.155779E+00,+4.984925E+00
+197.500E-03,+17.688442E+00,+914.573E-03,+4.984925E+00
+197.600E-03,+17.688442E+00,+814.070E-03,+4.984925E+00
+197.700E-03,+17.688442E+00,+663.317E-03,+4.984925E+00
+197.800E-03,+17.688442E+00,+643.216E-03,+4.914573E+00
+197.900E-03,+17.688442E+00,+572.864E-03,+4.763819E+00
+198.000E-03,+17.688442E+00,+628.141E-03,+4.532663E+00
+198.100E-03,+17.688442E+00,+643.216E-03,+4.291457E+00
+198.200E-03,+17.688442E+00,+572.864E-03,+3.909548E+00
+198.300E-03,+17.688442E+00,+628.141E-03,+3.507538E+00
+198.400E-03,+17.688442E+00,+572.864E-03,+3.316583E+00
+198.500E-03,+17.688442E+00,+628.141E-03,+2.874372E+00
+198.600E-03,+17.688442E+00,+643.216E-03,+2.462312E+00
+198.700E-03,+17.688442E+00,+708.543E-03,+2.060301E+00
+198.800E-03,+17.688442E+00,+653.266E-03,+1.728643E+00
+198.900E-03,+17.688442E+00,+643.216E-03,+1.407035E+00
+199.000E-03,+17.688442E+00,+643.216E-03,+1.226131E+00
+199.100E-03,+17.688442E+00,+643.216E-03,+994.975E-03
+199.200E-03,+17.688442E+00,+643.216E-03,+753.769E-03
+199.300E-03,+17.688442E+00,+643.216E-03,+653.266E-03
+199.400E-03,+17.688442E+00,+643.216E-03,+572.864E-03
+199.500E-03,+17.688442E+00,+643.216E-03,+562.814E-03
+199.600E-03,+17.688442E+00,+643.216E-03,+492.462E-03
+199.700E-03,+17.688442E+00,+643.216E-03,+482.412E-03
+199.800E-03,+17.512563E+00,+643.216E-03,+547.739E-03
+199.900E-03,+17.650754E+00,+919.598E-03,+562.814E-03
+200.000E-03,+17.688442E+00,+1.030151E+00,+562.814E-03
+200.100E-03,+17.688442E+00,+1.532663E+00,+492.462E-03
+200.200E-03,+17.688442E+00,+1.884422E+00,+482.412E-03
+200.300E-03,+17.688442E+00,+2.276382E+00,+547.739E-03
+200.400E-03,+17.688442E+00,+2.819095E+00,+492.462E-03
+200.500E-03,+17.688442E+00,+3.170854E+00,+547.739E-03
+200.600E-03,+17.688442E+00,+3.492462E+00,+492.462E-03
+200.700E-03,+17.688442E+00,+3.743719E+00,+482.412E-03
