#Parameters = {CH=0.035; FL=16.5; FW=2.24; NotchLength=10.47; NotchWidth=2; PL=28.027; PW=36.415; SH=1.43; SL=61; SW=64; StripW=2.24; k=6.26}
"Frequency / GHz"	"VSWR1 (3) [Magnitude]"
2.1919999122620	138.96197954605
2.1933999061584	140.31511573366
2.1947999000549	142.17178942095
2.1961998939514	144.47596920455
2.1975998878479	147.15274115598
2.1989998817444	150.11292740791
2.2004001140594	153.24145440365
2.2018001079559	156.39970921459
2.2032001018524	159.42653232396
2.2046000957489	162.14619962504
2.2060000896454	164.36954865930
2.2074000835419	165.91553995345
2.2088000774384	166.62738837045
2.2102000713348	166.38652055380
2.2116000652313	165.13183428691
2.2130000591278	162.86720768186
2.2144000530243	159.66457619846
2.2158000469208	155.64935697140
2.2172000408173	150.98595297280
2.2186000347137	145.86297010577
2.2200000286102	140.46828431791
2.2214000225067	134.98155825330
2.2228000164032	129.55154242626
2.2242000102997	124.30441606674
2.2256000041962	119.33594908666
2.2269999980927	114.71326521481
2.2283999919891	110.48198047621
2.2297999858856	106.66691827899
2.2311999797821	103.27863748759
2.2325999736786	100.31742888761
2.2339999675751	97.774546819256
2.2353999614716	95.636991225107
2.2367999553680	93.886010852062
2.2381999492645	92.501627794608
2.2395999431610	91.460753404560
2.2409999370575	90.738212134137
2.2423999309540	90.306557684766
2.2437999248505	90.134973850979
2.2451999187469	90.188615127027
2.2465999126434	90.429085362792
2.2479999065399	90.811252854642
2.2493999004364	91.285681123290
2.2507998943329	91.795706763256
2.2521998882294	92.280604305427
2.2535998821259	92.675423143894
2.2550001144409	92.914104037880
2.2564001083374	92.934000857940
2.2578001022339	92.677341973976
2.2592000961304	92.099205100663
2.2606000900269	91.169416007541
2.2620000839233	89.876282754488
2.2634000778198	88.228203990721
2.2648000717163	86.251783675969
2.2662000656128	83.991254235142
2.2676000595093	81.501444413522
2.2690000534058	78.845484547216
2.2704000473022	76.087273885427
2.2718000411987	73.289199684261
2.2732000350952	70.506817587532
2.2746000289917	67.788117182705
2.2760000228882	65.171855398938
2.2774000167847	62.687692717569
2.2788000106812	60.356616887462
2.2802000045776	58.191949319363
2.2815999984741	56.201166017859
2.2829999923706	54.385658547671
2.2843999862671	52.743273512665
2.2857999801636	51.268238119563
2.2871999740601	49.952347393239
2.2885999679565	48.785305189949
2.2899999618530	47.755499219282
2.2913999557495	46.849562138427
2.2927999496460	46.053178759582
2.2941999435425	45.351018816666
2.2955999374390	44.726710878168
2.2969999313354	44.162866085243
2.2983999252319	43.641391965287
2.2997999191284	43.143948451569
2.3011999130249	42.651635572172
2.3025999069214	42.145897177630
2.3039999008179	41.609309054101
2.3053998947144	41.025699060779
2.3067998886108	40.381014106811
2.3081998825073	39.664915114311
2.3096001148224	38.870087463140
2.3110001087189	37.993635827057
2.3124001026154	37.036691726958
2.3138000965118	36.004643135753
2.3152000904083	34.906677419603
2.3166000843048	33.754398695250
2.3180000782013	32.561990017221
2.3194000720978	31.344232168259
2.3208000659943	30.116347053692
2.3222000598907	28.892662932950
2.3236000537872	27.686205838522
2.3250000476837	26.508209802453
2.3264000415802	25.367898610214
2.3278000354767	24.272460025341
2.3292000293732	23.226786327957
2.3306000232697	22.234145726908
2.3320000171661	21.295911909673
2.3334000110626	20.412113253699
2.3348000049591	19.581540457449
2.3361999988556	18.802017948128
2.3375999927521	18.070603928799
2.3389999866486	17.383767392978
2.3403999805450	16.737552431192
2.3417999744415	16.127691275161
2.3431999683380	15.549800526016
2.3445999622345	14.999432468716
2.3459999561310	14.472179708862
2.3473999500275	13.963790244905
2.3487999439240	13.470300855717
2.3501999378204	12.988059462415
2.3515999317169	12.513854133820
2.3529999256134	12.044954182138
2.3543999195099	11.579253115662
2.3557999134064	11.115251558237
2.3571999073029	10.652057851139
2.3585999011993	10.189465173497
2.3599998950958	9.7278404223387
2.3613998889923	9.2680780825956
2.3627998828888	8.8115350725765
2.3642001152039	8.3598799947124
2.3656001091003	7.9149915716225
2.3670001029968	7.4788425408781
2.3684000968933	7.0533925721825
2.3698000907898	6.6404702782276
2.3712000846863	6.2417194528602
2.3726000785828	5.8585271938807
2.3740000724792	5.4920083032340
2.3754000663757	5.1429816338152
2.3768000602722	4.8119802714385
2.3782000541687	4.4992799682688
2.3796000480652	4.2049135886143
2.3810000419617	3.9287157730013
2.3824000358582	3.6703573910320
2.3838000297546	3.4293880415811
2.3852000236511	3.2052666605187
2.3866000175476	2.9974030386207
2.3880000114441	2.8051895607785
2.3894000053406	2.6280317076029
2.3907999992371	2.4653835498599
2.3921999931335	2.3167761826832
2.3935999870300	2.1818547186607
2.3949999809265	2.0604144978554
2.3963999748230	1.9524438343782
2.3977999687195	1.8581672696913
2.3991999626160	1.7780792692419
2.4005999565125	1.7129527342822
2.4019999504089	1.6637821173312
2.4033999443054	1.6316309472980
2.4047999382019	1.6173767109821
2.4061999320984	1.6214309051435
2.4075999259949	1.6435755855393
2.4089999198914	1.6830217398417
2.4103999137878	1.7386490249330
2.4117999076843	1.8092864360212
2.4131999015808	1.8939159336422
2.4145998954773	1.9917682272658
2.4159998893738	2.1023383446489
2.4173998832703	2.2253564533890
2.4188001155853	2.3607438189456
2.4202001094818	2.5085655833454
2.4216001033783	2.6689890132083
2.4230000972748	2.8422433666849
2.4244000911713	3.0285867763457
2.4258000850677	3.2282733516282
2.4272000789642	3.4415216885141
2.4286000728607	3.6684874392295
2.4300000667572	3.9092323115556
2.4314000606537	4.1637023005847
2.4328000545502	4.4316927367766
2.4342000484467	4.7128349121024
2.4356000423431	5.0065785134846
2.4370000362396	5.3121835010342
2.4384000301361	5.6287189627025
2.4398000240326	5.9550767379924
2.4412000179291	6.2899967800939
2.4426000118256	6.6321068281890
2.4440000057220	6.9799796818826
2.4453999996185	7.3321882207414
2.4467999935150	7.6873755928945
2.4481999874115	8.0443424196905
2.4495999813080	8.4021040219308
2.4509999752045	8.7599660333551
2.4523999691010	9.1175723031551
2.4537999629974	9.4749658608768
2.4551999568939	9.8325580299973
2.4565999507904	10.191188389552
2.4579999446869	10.552062022798
2.4593999385834	10.916751613966
2.4607999324799	11.287128631882
2.4621999263763	11.665319343281
2.4635999202728	12.053614594877
2.4649999141693	12.454463886281
2.4663999080658	12.870310761719
2.4677999019623	13.303646778373
2.4691998958588	13.756810091424
2.4705998897552	14.232014337693
2.4719998836517	14.731196356716
2.4734001159668	15.256019686536
2.4748001098633	15.807669269755
2.4762001037598	16.386932040958
2.4776000976562	16.993911186639
2.4790000915527	17.628155884990
2.4804000854492	18.288386461148
2.4818000793457	18.972587099237
2.4832000732422	19.677806418685
2.4846000671387	20.400243792783
2.4860000610352	21.135368993298
2.4874000549316	21.877737617056
2.4888000488281	22.621332924468
2.4902000427246	23.359819751553
2.4916000366211	24.086616323831
2.4930000305176	24.795337574158
2.4944000244141	25.480145482890
2.4958000183105	26.135843806169
2.4972000122070	26.758739238477
2.4986000061035	27.346139910319
2.5000000000000	27.897202400509
2.5013999938965	28.412797061130
2.5027999877930	28.895286723681
2.5041999816895	29.348667150308
2.5055999755859	29.778280520080
2.5069999694824	30.190609709004
2.5083999633789	30.593242537992
2.5097999572754	30.993827330595
2.5111999511719	31.400707193914
2.5125999450684	31.822201003880
2.5139999389648	32.266559493491
2.5153999328613	32.741617218943
2.5167999267578	33.254758698966
2.5181999206543	33.812685508930
2.5195999145508	34.421313975325
2.5209999084473	35.086091818626
2.5223999023438	35.811117376427
2.5237998962402	36.599656687811
2.5251998901367	37.453356240729
2.5265998840332	38.372751957889
2.5280001163483	39.356885492684
2.5294001102448	40.402794975015
2.5308001041412	41.505679858420
2.5322000980377	42.658207580072
2.5336000919342	43.851469981751
2.5350000858307	45.073794473442
2.5364000797272	46.311638988435
2.5378000736237	47.549500604121
2.5392000675201	48.770085938611
2.5406000614166	49.955878132223
2.5420000553131	51.088813893924
2.5434000492096	52.152727611395
2.5448000431061	53.132008444167
2.5462000370026	54.014897708845
2.5476000308990	54.793087721335
2.5490000247955	55.462725687233
2.5504000186920	56.024580076054
2.5518000125885	56.483640612194
2.5532000064850	56.849519662895
2.5546000003815	57.135606091335
2.5559999942780	57.357576398235
2.5573999881744	57.533927876279
2.5587999820709	57.683943235457
2.5601999759674	57.827792562501
2.5615999698639	57.984074350936
2.5629999637604	58.172112953503
2.5643999576569	58.409191896878
2.5657999515533	58.711511817826
2.5671999454498	59.093061212802
2.5685999393463	59.567053376261
2.5699999332428	60.143547512490
2.5713999271393	60.831988231433
2.5727999210358	61.638658601464
2.5741999149323	62.568905812139
2.5755999088287	63.624799918165
2.5769999027252	64.806323477987
2.5783998966217	66.110755919411
2.5797998905182	67.530990511680
2.5811998844147	69.058328744589
2.5826001167297	70.678644919119
2.5840001106262	72.374295808411
2.5854001045227	74.122123253714
2.5868000984192	75.897378149877
2.5882000923157	77.668127138104
2.5896000862122	79.402968973587
2.5910000801086	81.066346531314
2.5924000740051	82.622807409998
2.5938000679016	84.040456089112
2.5952000617981	85.289429626602
2.5966000556946	86.347552097283
2.5980000495911	87.197521746743
2.5994000434875	87.834199287500
2.6008000373840	88.259158689949
2.6022000312805	88.485418651299
2.6036000251770	88.532003825901
2.6050000190735	88.426781847612
2.6064000129700	88.202002185896
2.6078000068665	87.892565440236
2.6092000007629	87.536094332281
2.6105999946594	87.168013584900
2.6119999885559	86.822860182881
2.6133999824524	86.535202570841
2.6147999763489	86.333440300307
2.6161999702454	86.243232630331
2.6175999641418	86.289027647354
2.6189999580383	86.489709541918
2.6203999519348	86.861334990261
2.6217999458313	87.418127344009
2.6231999397278	88.168672046438
2.6245999336243	89.120642642454
2.6259999275208	90.277577828362
2.6273999214172	91.640204783769
2.6287999153137	93.203628474850
2.6301999092102	94.959129046157
2.6315999031067	96.894336063204
2.6329998970032	98.987972997957
2.6343998908997	101.21418356521
2.6357998847961	103.54107347835
2.6372001171112	105.92722170473
2.6386001110077	108.32616984432
2.6400001049042	110.68629788737
2.6414000988007	112.95105793400
2.6428000926971	115.06057829377
2.6442000865936	116.96116927781
2.6456000804901	118.60054440716
2.6470000743866	119.93592145410
2.6484000682831	120.93659702453
2.6498000621796	121.59016151896
2.6512000560760	121.89444621863
2.6526000499725	121.86747445324
2.6540000438690	121.53902703517
2.6554000377655	120.95412637784
2.6568000316620	120.16473883154
2.6582000255585	119.22815441790
2.6596000194550	118.20243938406
2.6610000133514	117.14787746138
2.6624000072479	116.11741520864
2.6638000011444	115.16480184079
2.6651999950409	114.33475159838
2.6665999889374	113.66484972214
2.6679999828339	113.19062224134
2.6693999767303	112.94106870710
2.6707999706268	112.93619808286
2.6721999645233	113.19828432845
2.6735999584198	113.73732229811
2.6749999523163	114.56655246562
2.6763999462128	115.68891440025
2.6777999401093	117.10678751737
2.6791999340057	118.81541785832
2.6805999279022	120.80639725201
2.6819999217987	123.06148725085
2.6833999156952	125.55819497420
2.6847999095917	128.26346521949
2.6861999034882	131.13391857149
2.6875998973846	134.11886130559
2.6889998912811	137.15365026043
2.6903998851776	140.16616034470
2.6918001174927	143.07636329952
2.6932001113892	145.79971521005
2.6946001052856	148.25116262572
2.6960000991821	150.34989487408
2.6974000930786	152.02973321728
2.6988000869751	153.23762360467
2.7002000808716	153.94298311565
2.7016000747681	154.13938162939
2.7030000686646	153.84549430453
2.7044000625610	153.10082271148
2.7058000564575	151.96548377179
2.7072000503540	150.51537285705
2.7086000442505	148.83333818924
2.7100000381470	147.00665600442
2.7114000320435	145.11938879390
2.7128000259399	143.25247163150
2.7142000198364	141.47804619858
2.7156000137329	139.86181201930
2.7170000076294	138.45826849891
2.7184000015259	137.31157270152
2.7197999954224	136.46219580898
2.7211999893188	135.93900085526
2.7225999832153	135.76796006880
2.7239999771118	135.96606094848
2.7253999710083	136.54784361401
2.7267999649048	137.51913705939
2.7281999588013	138.88536389268
2.7295999526978	140.64412278124
2.7309999465942	142.78643856253
2.7323999404907	145.29757516905
2.7337999343872	148.15091504712
2.7351999282837	151.31221460640
2.7365999221802	154.73459331773
2.7379999160767	158.35492414219
2.7393999099731	162.09817434728
2.7407999038696	165.87469676610
2.7421998977661	169.57927156645
2.7435998916626	173.10040706436
2.7449998855591	176.31612250609
2.7464001178741	179.11151003799
2.7478001117706	181.38204463526
2.7492001056671	183.04164787108
2.7506000995636	184.02883934897
2.7520000934601	184.31944841862
2.7534000873566	183.92018729955
2.7548000812531	182.87898647084
2.7562000751495	181.26737711416
2.7576000690460	179.18502713263
2.7590000629425	176.74424159026
2.7604000568390	174.06466903221
2.7618000507355	171.26288886567
2.7632000446320	168.45378152027
2.7646000385284	165.73778477429
2.7660000324249	163.20161710644
2.7674000263214	160.92286259509
2.7688000202179	158.96215075288
2.7702000141144	157.36811040874
2.7716000080109	156.18371386636
2.7730000019073	155.43793493694
2.7743999958038	155.15295193438
2.7757999897003	155.35012632337
2.7771999835968	156.03684667388
2.7785999774933	157.22418405589
2.7799999713898	158.90780227305
2.7813999652863	161.08622141083
2.7827999591827	163.74420907049
2.7841999530792	166.85806448897
2.7855999469757	170.39447269046
2.7869999408722	174.30492321455
2.7883999347687	178.52142380699
2.7897999286652	182.96238741082
2.7911999225616	187.52187139080
2.7925999164581	192.07158503482
2.7939999103546	196.47340143422
2.7953999042511	200.57005986617
2.7967998981476	204.20374761158
2.7981998920441	207.22133816829
2.7995998859406	209.49047861918
2.8010001182556	210.90837705865
2.8024001121521	211.42241542820
2.8038001060486	211.01762588385
2.8052000999451	209.73383597708
2.8066000938416	207.65800870634
2.8080000877380	204.91185418438
2.8094000816345	201.64311055599
2.8108000755310	198.01173812856
2.8122000694275	194.17142993034
2.8136000633240	190.28074536901
2.8150000572205	186.47173218546
2.8164000511169	182.86457140758
2.8178000450134	179.55659365025
2.8192000389099	176.62812332848
2.8206000328064	174.14289278088
2.8220000267029	172.15243843849
2.8234000205994	170.69255758600
2.8248000144958	169.79408799849
2.8262000083923	169.47499530672
2.8276000022888	169.75282193068
2.8289999961853	170.63661774099
2.8303999900818	172.13001019584
2.8317999839783	174.23354744351
2.8331999778748	176.93892544192
2.8345999717712	180.22907664992
2.8359999656677	184.07339201491
2.8373999595642	188.43185757101
2.8387999534607	193.23845712544
2.8401999473572	198.40957507018
2.8415999412537	203.83284972201
2.8429999351501	209.36936401631
2.8443999290466	214.85120572541
2.8457999229431	220.08649267158
2.8471999168396	224.86949537379
2.8485999107361	228.99492348745
2.8499999046326	232.25585693024
2.8513998985291	234.49518853866
2.8527998924255	235.59532293730
2.8541998863220	235.50847321017
2.8556001186371	234.24646312339
2.8570001125336	231.89606802180
2.8584001064301	228.60771047004
2.8598001003265	224.55437465969
2.8612000942230	219.95037701394
2.8626000881195	215.00764839399
2.8640000820160	209.92631181677
2.8654000759125	204.89294901791
2.8668000698090	200.06501386162
2.8682000637054	195.57159483467
2.8696000576019	191.52229936917
2.8710000514984	187.99251010136
2.8724000453949	185.04613914128
2.8738000392914	182.73062732439
2.8752000331879	181.07820786021
2.8766000270844	180.11244155000
2.8780000209808	179.85021579351
2.8794000148773	180.30988230818
2.8808000087738	181.49259353948
2.8822000026703	183.40864235155
2.8835999965668	186.05227847493
2.8849999904633	189.41769922775
2.8863999843597	193.48609884166
2.8877999782562	198.21935236930
2.8891999721527	203.56913734545
2.8905999660492	209.45514689127
2.8919999599457	215.76931398295
2.8933999538422	222.36305641503
2.8947999477386	229.05483231029
2.8961999416351	235.61795174904
2.8975999355316	241.79363289878
2.8989999294281	247.30400497106
2.9003999233246	251.87243828547
2.9017999172211	255.24597523717
2.9031999111176	257.22386869090
2.9045999050140	257.68996681607
2.9059998989105	256.61288670850
2.9073998928070	254.07033483724
2.9087998867035	250.21685056389
2.9102001190186	245.28688997979
2.9116001129150	239.54872046861
2.9130001068115	233.28791874697
2.9144001007080	226.77394790149
2.9158000946045	220.25885559574
2.9172000885010	213.95377972473
2.9186000823975	208.03211706790
2.9200000762939	202.62807235183
2.9214000701904	197.83700538244
2.9228000640869	193.73813657258
2.9242000579834	190.38142643159
2.9256000518799	187.80246936967
2.9270000457764	186.02793061329
2.9284000396729	185.07276488706
2.9298000335693	184.95211279896
2.9312000274658	185.67732777445
2.9326000213623	187.25703935824
2.9340000152588	189.69618570501
2.9354000091553	192.99615033414
2.9368000030518	197.15427939004
2.9381999969482	202.15269450860
2.9395999908447	207.95819587058
2.9409999847412	214.51027787192
2.9423999786377	221.71901837148
2.9437999725342	229.44445369101
2.9451999664307	237.50761042709
2.9465999603271	245.66114203284
2.9479999542236	253.59802828101
2.9493999481201	260.98480039794
2.9507999420166	267.42850406006
2.9521999359131	272.55943795368
2.9535999298096	276.05521688449
2.9549999237061	277.67639312751
2.9563999176025	277.29147887337
2.9577999114990	274.92994710150
2.9591999053955	270.74763297232
2.9605998992920	265.02339795804
2.9619998931885	258.10615262065
2.9633998870850	250.37989733130
2.9647998809814	242.22426038309
2.9662001132965	233.98150615400
2.9676001071930	225.93481064264
2.9690001010895	218.31766746527
2.9704000949860	211.30811610685
2.9718000888824	205.02961728411
2.9732000827789	199.57224383105
2.9746000766754	194.98997707424
2.9760000705719	191.31784920300
2.9774000644684	188.58098300205
2.9788000583649	186.78925509707
2.9802000522614	185.95521413111
2.9816000461578	186.09236259217
2.9830000400543	187.20699125340
2.9844000339508	189.31222351904
2.9858000278473	192.42379853324
2.9872000217438	196.54863531684
2.9886000156403	201.69535043919
2.9900000095367	207.85431679206
2.9914000034332	215.00083413961
2.9927999973297	223.07700773157
2.9941999912262	231.97247578153
2.9955999851227	241.53148900385
2.9969999790192	251.49958903520
2.9983999729156	261.56191300451
2.9997999668121	271.29590903247
3.0011999607086	280.21504830516
3.0025999546051	287.79501339177
3.0039999485016	293.50552372003
3.0053999423981	296.91762396571
3.0067999362946	297.73179202660
3.0081999301910	295.87341276647
3.0095999240875	291.46960558735
3.0109999179840	284.83966478910
3.0123999118805	276.45643004260
3.0137999057770	266.84902735538
3.0151998996735	256.55272780962
3.0165998935699	246.05101184226
3.0179998874664	235.75417134171
3.0193998813629	225.97793602890
3.0208001136780	216.94400711162
3.0222001075745	208.81405918349
3.0236001014709	201.68526612191
3.0250000953674	195.60487670781
3.0264000892639	190.61034708618
3.0278000831604	186.69970651004
3.0292000770569	183.87985691786
3.0306000709534	182.14765209426
3.0320000648499	181.50735040891
3.0334000587463	181.95986203444
3.0348000526428	183.52833514502
3.0362000465393	186.22700130967
3.0376000404358	190.08302360384
3.0390000343323	195.13033005762
3.0404000282288	201.38703830802
3.0418000221252	208.88272491263
3.0432000160217	217.59647174325
3.0446000099182	227.49097514197
3.0460000038147	238.46462151759
3.0473999977112	250.31825203289
3.0487999916077	262.74917218620
3.0501999855042	275.32606461801
3.0515999794006	287.45860948408
3.0529999732971	298.46476397796
3.0543999671936	307.55492612740
3.0557999610901	313.98968475577
3.0571999549866	317.17035545862
3.0585999488831	316.75531082416
3.0599999427795	312.74560136053
3.0613999366760	305.48585791313
3.0627999305725	295.58217720102
3.0641999244690	283.77571054993
3.0655999183655	270.87157500634
3.0669999122620	257.57664439395
3.0683999061584	244.47870675952
3.0697999000549	232.03608203148
3.0711998939514	220.54175866206
3.0725998878479	210.19345136276
3.0739998817444	201.09419651720
3.0754001140594	193.28279393199
