Freq.	Vn00
Step Information: Tol=-160m  Run: 1/
1.79924895472406e+009	-1.93940715100825e+002	-1.00935854471513e+002
1.80339665192611e+009	-1.93625807883832e+002	-1.00991136334473e+002
1.80755391055769e+009	-1.93309585232177e+002	-1.01046943718986e+002
1.81172075266016e+009	-1.92992033391619e+002	-1.01103284273607e+002
1.81589720032572e+009	-1.92673138405380e+002	-1.01160165797123e+002
1.82008327569746e+009	-1.92352886110167e+002	-1.01217596242247e+002
1.82427900096954e+009	-1.92031262132097e+002	-1.01275583719443e+002
1.82848439838729e+009	-1.91708251882524e+002	-1.01334136500846e+002
1.83269949024730e+009	-1.91383840553754e+002	-1.01393263024311e+002
1.83692429889757e+009	-1.91058013114662e+002	-1.01452971897582e+002
1.84115884673760e+009	-1.90730754306194e+002	-1.01513271902584e+002
1.84540315621856e+009	-1.90402048636753e+002	-1.01574171999851e+002
1.84965724984336e+009	-1.90071880377471e+002	-1.01635681333084e+002
1.85392115016676e+009	-1.89740233557362e+002	-1.01697809233857e+002
1.85819487979555e+009	-1.89407091958345e+002	-1.01760565226458e+002
1.86247846138861e+009	-1.89072439110142e+002	-1.01823959032894e+002
1.86677191765707e+009	-1.88736258285044e+002	-1.01888000578042e+002
1.87107527136441e+009	-1.88398532492535e+002	-1.01952699994963e+002
1.87538854532657e+009	-1.88059244473786e+002	-1.02018067630393e+002
1.87971176241211e+009	-1.87718376695990e+002	-1.02084114050395e+002
1.88404494554230e+009	-1.87375911346559e+002	-1.02150850046207e+002
1.88838811769124e+009	-1.87031830327157e+002	-1.02218286640261e+002
1.89274130188600e+009	-1.86686115247580e+002	-1.02286435092411e+002
1.89710452120672e+009	-1.86338747419467e+002	-1.02355306906356e+002
1.90147779878676e+009	-1.85989707849842e+002	-1.02424913836274e+002
1.90586115781280e+009	-1.85638977234480e+002	-1.02495267893672e+002
1.91025462152498e+009	-1.85286535951091e+002	-1.02566381354468e+002
1.91465821321701e+009	-1.84932364052317e+002	-1.02638266766302e+002
1.91907195623628e+009	-1.84576441258535e+002	-1.02710936956093e+002
1.92349587398402e+009	-1.84218746950459e+002	-1.02784405037851e+002
1.92792998991541e+009	-1.83859260161535e+002	-1.02858684420749e+002
1.93237432753969e+009	-1.83497959570121e+002	-1.02933788817478e+002
1.93682891042029e+009	-1.83134823491450e+002	-1.03009732252873e+002
1.94129376217497e+009	-1.82769829869355e+002	-1.03086529072851e+002
1.94576890647592e+009	-1.82402956267771e+002	-1.03164193953645e+002
1.95025436704992e+009	-1.82034179861974e+002	-1.03242741911364e+002
1.95475016767844e+009	-1.81663477429584e+002	-1.03322188311888e+002
1.95925633219775e+009	-1.81290825341296e+002	-1.03402548881113e+002
1.96377288449910e+009	-1.80916199551337e+002	-1.03483839715548e+002
1.96829984852879e+009	-1.80539575587652e+002	-1.03566077293299e+002
1.97283724828835e+009	-1.80160928541789e+002	-1.03649278485446e+002
1.97738510783460e+009	-1.79780233058485e+002	-1.03733460567819e+002
1.98194345127985e+009	-1.79397463324943e+002	-1.03818641233215e+002
1.98651230279199e+009	-1.79012593059782e+002	-1.03904838604046e+002
1.99109168659460e+009	-1.78625595501652e+002	-1.03992071245464e+002
1.99568162696712e+009	-1.78236443397497e+002	-1.04080358178957e+002
2.00028214824497e+009	-1.77845108990466e+002	-1.04169718896459e+002
2.00489327481965e+009	-1.77451564007442e+002	-1.04260173374985e+002
2.00951503113889e+009	-1.77055779646185e+002	-1.04351742091809e+002
2.01414744170678e+009	-1.76657726562073e+002	-1.04444446040230e+002
2.01879053108391e+009	-1.76257374854425e+002	-1.04538306745922e+002
2.02344432388747e+009	-1.75854694052389e+002	-1.04633346283919e+002
2.02810884479140e+009	-1.75449653100378e+002	-1.04729587296258e+002
2.03278411852654e+009	-1.75042220343043e+002	-1.04827053010296e+002
2.03747016988072e+009	-1.74632363509753e+002	-1.04925767257749e+002
2.04216702369891e+009	-1.74220049698577e+002	-1.05025754494479e+002
2.04687470488337e+009	-1.73805245359732e+002	-1.05127039821066e+002
2.05159323839376e+009	-1.73387916278495e+002	-1.05229649004188e+002
2.05632264924727e+009	-1.72968027557542e+002	-1.05333608498874e+002
2.06106296251876e+009	-1.72545543598694e+002	-1.05438945471645e+002
2.06581420334091e+009	-1.72120428084057e+002	-1.05545687824596e+002
2.07057639690431e+009	-1.71692643956513e+002	-1.05653864220467e+002
2.07534956845766e+009	-1.71262153399555e+002	-1.05763504108746e+002
2.08013374330782e+009	-1.70828917816422e+002	-1.05874637752850e+002
2.08492894682002e+009	-1.70392897808515e+002	-1.05987296258449e+002
2.08973520441794e+009	-1.69954053153064e+002	-1.06101511602977e+002
2.09455254158389e+009	-1.69512342780008e+002	-1.06217316666392e+002
2.09938098385891e+009	-1.69067724748056e+002	-1.06334745263252e+002
2.10422055684292e+009	-1.68620156219908e+002	-1.06453832176168e+002
2.10907128619486e+009	-1.68169593436572e+002	-1.06574613190700e+002
2.11393319763280e+009	-1.67715991690770e+002	-1.06697125131787e+002
2.11880631693412e+009	-1.67259305299365e+002	-1.06821405901762e+002
2.12369066993561e+009	-1.66799487574784e+002	-1.06947494520060e+002
2.12858628253362e+009	-1.66336490795391e+002	-1.07075431164690e+002
2.13349318068421e+009	-1.65870266174749e+002	-1.07205257215571e+002
2.13841139040327e+009	-1.65400763829740e+002	-1.07337015299832e+002
2.14334093776664e+009	-1.64927932747480e+002	-1.07470749339171e+002
2.14828184891030e+009	-1.64451720750977e+002	-1.07606504599397e+002
2.15323415003047e+009	-1.63972074463468e+002	-1.07744327742260e+002
2.15819786738375e+009	-1.63488939271392e+002	-1.07884266879705e+002
2.16317302728729e+009	-1.63002259285910e+002	-1.08026371630668e+002
2.16815965611887e+009	-1.62511977302928e+002	-1.08170693180580e+002
2.17315778031712e+009	-1.62018034761530e+002	-1.08317284343697e+002
2.17816742638160e+009	-1.61520371700765e+002	-1.08466199628444e+002
2.18318862087293e+009	-1.61018926714691e+002	-1.08617495305927e+002
2.18822139041300e+009	-1.60513636905612e+002	-1.08771229481802e+002
2.19326576168506e+009	-1.60004437835392e+002	-1.08927462171686e+002
2.19832176143385e+009	-1.59491263474778e+002	-1.09086255380329e+002
2.20338941646578e+009	-1.58974046150616e+002	-1.09247673184755e+002
2.20846875364906e+009	-1.58452716490864e+002	-1.09411781821610e+002
2.21355979991382e+009	-1.57927203367279e+002	-1.09578649778973e+002
2.21866258225229e+009	-1.57397433835674e+002	-1.09748347892890e+002
2.22377712771891e+009	-1.56863333073608e+002	-1.09920949448928e+002
2.22890346343049e+009	-1.56324824315380e+002	-1.10096530289041e+002
2.23404161656635e+009	-1.55781828784191e+002	-1.10275168924093e+002
2.23919161436847e+009	-1.55234265621309e+002	-1.10456946652376e+002
2.24435348414163e+009	-1.54682051812099e+002	-1.10641947684504e+002
2.24952725325354e+009	-1.54125102108728e+002	-1.10830259275099e+002
2.25471294913501e+009	-1.53563328949383e+002	-1.11021971861679e+002
2.25991059928009e+009	-1.52996642373798e+002	-1.11217179211240e+002
2.26512023124620e+009	-1.52424949934886e+002	-1.11415978575008e+002
2.27034187265429e+009	-1.51848156606274e+002	-1.11618470851927e+002
2.27557555118898e+009	-1.51266164685490e+002	-1.11824760761430e+002
2.28082129459872e+009	-1.50678873692570e+002	-1.12034957026149e+002
2.28607913069592e+009	-1.50086180263811e+002	-1.12249172565208e+002
2.29134908735709e+009	-1.49487978040400e+002	-1.12467524698849e+002
2.29663119252302e+009	-1.48884157551611e+002	-1.12690135365147e+002
2.30192547419892e+009	-1.48274606092251e+002	-1.12917131349684e+002
2.30723196045453e+009	-1.47659207594014e+002	-1.13148644529073e+002
2.31255067942432e+009	-1.47037842490372e+002	-1.13384812129330e+002
2.31788165930760e+009	-1.46410387574612e+002	-1.13625777000163e+002
2.32322492836870e+009	-1.45776715850603e+002	-1.13871687906323e+002
2.32858051493710e+009	-1.45136696375826e+002	-1.14122699837290e+002
2.33394844740759e+009	-1.44490194096197e+002	-1.14378974336628e+002
2.33932875424041e+009	-1.43837069672158e+002	-1.14640679852516e+002
2.34472146396141e+009	-1.43177179295463e+002	-1.14907992111036e+002
2.35012660516220e+009	-1.42510374496081e+002	-1.15181094513977e+002
2.35554420650031e+009	-1.41836501938544e+002	-1.15460178563048e+002
2.36097429669931e+009	-1.41155403207052e+002	-1.15745444312583e+002
2.36641690454900e+009	-1.40466914578584e+002	-1.16037100852986e+002
2.37187205890555e+009	-1.39770866783196e+002	-1.16335366827390e+002
2.37733978869165e+009	-1.39067084750630e+002	-1.16640470984224e+002
2.38282012289664e+009	-1.38355387342289e+002	-1.16952652768639e+002
2.38831309057673e+009	-1.37635587067541e+002	-1.17272162956024e+002
2.39381872085507e+009	-1.36907489783254e+002	-1.17599264331151e+002
2.39933704292198e+009	-1.36170894375352e+002	-1.17934232416844e+002
2.40486808603504e+009	-1.35425592421073e+002	-1.18277356256429e+002
2.41041187951929e+009	-1.34671367830534e+002	-1.18628939254680e+002
2.41596845276738e+009	-1.33907996466038e+002	-1.18989300082421e+002
2.42153783523970e+009	-1.33135245737459e+002	-1.19358773650494e+002
2.42712005646457e+009	-1.32352874171866e+002	-1.19737712159386e+002
2.43271514603837e+009	-1.31560630955409e+002	-1.20126486231487e+002
2.43832313362570e+009	-1.30758255445273e+002	-1.20525486133660e+002
2.44394404895956e+009	-1.29945476649339e+002	-1.20935123098684e+002
2.44957792184147e+009	-1.29122012670939e+002	-1.21355830755026e+002
2.45522478214169e+009	-1.28287570115876e+002	-1.21788066675472e+002
2.46088465979928e+009	-1.27441843458560e+002	-1.22232314056343e+002
2.46655758482237e+009	-1.26584514363862e+002	-1.22689083540332e+002
2.47224358728823e+009	-1.25715250960893e+002	-1.23158915197559e+002
2.47794269734349e+009	-1.24833707064580e+002	-1.23642380681120e+002
2.48365494520426e+009	-1.23939521340449e+002	-1.24140085575378e+002
2.48938036115631e+009	-1.23032316407593e+002	-1.24652671957464e+002
2.49511897555523e+009	-1.22111697874224e+002	-1.25180821194968e+002
2.50087081882657e+009	-1.21177253299662e+002	-1.25725257005706e+002
2.50663592146603e+009	-1.20228551075901e+002	-1.26286748808732e+002
2.51241431403963e+009	-1.19265139221168e+002	-1.26866115399552e+002
2.51820602718381e+009	-1.18286544077023e+002	-1.27464228986855e+002
2.52401109160567e+009	-1.17292268899604e+002	-1.28082019633058e+002
2.52982953808308e+009	-1.16281792334504e+002	-1.28720480146757e+002
2.53566139746487e+009	-1.15254566763576e+002	-1.29380671481843e+002
2.54150670067096e+009	-1.14210016510512e+002	-1.30063728705784e+002
2.54736547869259e+009	-1.13147535890474e+002	-1.30770867608598e+002
2.55323776259240e+009	-1.12066487087226e+002	-1.31503392034514e+002
2.55912358350465e+009	-1.10966197839116e+002	-1.32262702030606e+002
2.56502297263540e+009	-1.09845958912877e+002	-1.33050302921061e+002
2.57093596126261e+009	-1.08705021341446e+002	-1.33867815432649e+002
2.57686258073635e+009	-1.07542593398859e+002	-1.34716987016922e+002
2.58280286247898e+009	-1.06357837281570e+002	-1.35599704538256e+002
2.58875683798527e+009	-1.05149865461341e+002	-1.36518008524863e+002
2.59472453882262e+009	-1.03917736669894e+002	-1.37474109213302e+002
2.60070599663117e+009	-1.02660451469774e+002	-1.38470404656891e+002
2.60670124312403e+009	-1.01376947359161e+002	-1.39509501216354e+002
2.61271031008739e+009	-1.00066093350509e+002	-1.40594236808752e+002
2.61873322938072e+009	-9.87266839536314e+001	-1.41727707360590e+002
2.62477003293695e+009	-9.73574324829337e+001	-1.42913296995912e+002
2.63082075276261e+009	-9.59569635955984e+001	-1.44154712593845e+002
2.63688542093801e+009	-9.45238049521532e+001	-1.45456023477273e+002
2.64296406961741e+009	-9.30563778725663e+001	-1.46821707151144e+002
2.64905673102921e+009	-9.15529868390934e+001	-1.48256702203438e+002
2.65516343747610e+009	-9.00118076707557e+001	-1.49766469724299e+002
2.66128422133521e+009	-8.84308741625293e+001	-1.51357064903052e+002
2.66741911505835e+009	-8.68080629437576e+001	-1.53035220846872e+002
2.67356815117210e+009	-8.51410762633216e+001	-1.54808447152978e+002
2.67973136227804e+009	-8.34274223515933e+001	-1.56685146391168e+002
2.68590878105291e+009	-8.16643929384617e+001	-1.58674752459678e+002
2.69210044024875e+009	-7.98490374192381e+001	-1.60787895826056e+002
2.69830637269315e+009	-7.79781330515174e+001	-1.63036602040986e+002
2.70452661128932e+009	-7.60481504301498e+001	-1.65434531736402e+002
2.71076118901635e+009	-7.40552133166513e+001	-1.67997272760066e+002
2.71701013892937e+009	-7.19950516834812e+001	-1.70742698402907e+002
2.72327349415967e+009	-6.98629465592560e+001	-1.73691410202864e+002
2.72955128791494e+009	-6.76536649105600e+001	-1.76867290096048e+002
2.73584355347942e+009	-6.53613823465280e+001	1.79701804454323e+002
2.74215032421408e+009	-6.29795908541035e+001	1.75983156031255e+002
2.74847163355678e+009	-6.05009880277008e+001	1.71938048712153e+002
2.75480751502248e+009	-5.79173433038562e+001	1.67520283016716e+002
2.76115800220340e+009	-5.52193355083543e+001	1.62674210020152e+002
2.76752312876917e+009	-5.23963545589210e+001	1.57332084686588e+002
2.77390292846708e+009	-4.94362585404286e+001	1.51410432741812e+002
2.78029743512218e+009	-4.63250760291182e+001	1.44804948967337e+002
2.78670668263751e+009	-4.30466439801117e+001	1.37383138297534e+002
2.79313070499426e+009	-3.95821783780017e+001	1.28973353512935e+002
2.79956953625196e+009	-3.59098028925947e+001	1.19347815071816e+002
2.80602321054866e+009	-3.20041582181856e+001	1.08195036448518e+002
2.81249176210109e+009	-2.78365492932393e+001	9.50724756469252e+001
2.81897522520486e+009	-2.33772812792150e+001	7.93202039539947e+001
2.82547363423466e+009	-1.86063217588359e+001	5.98963107730035e+001
2.83198702364440e+009	-1.35555828674877e+001	3.50780230343445e+001
2.83851542796742e+009	-8.46097422874655e+000	2.18172433024933e+000
2.84505888181668e+009	-4.11161190088406e+000	-4.09032748739298e+001
2.85161741988491e+009	-1.60852672672992e+000	-8.94661036985842e+001
2.85819107694483e+009	-7.39360763697718e-001	-1.34157154239485e+002
2.86477988784931e+009	-5.06402519804215e-001	-1.72860485468914e+002
2.87138388753159e+009	-4.32826086506214e-001	1.52442400153185e+002
2.87800311100539e+009	-3.98056353187102e-001	1.20146530532983e+002
2.88463759336519e+009	-3.76536005730075e-001	8.93485784498463e+001
2.89128736978636e+009	-3.62258158678552e-001	5.95036341940761e+001
2.89795247552534e+009	-3.53481652234848e-001	3.02335968491304e+001
2.90463294591987e+009	-3.49545347996529e-001	1.23969459107031e+000
2.91132881638912e+009	-3.50149994915084e-001	-2.77443419375420e+001
2.91804012243395e+009	-3.55286588159131e-001	-5.69843402494613e+001
2.92476689963702e+009	-3.65369845752260e-001	-8.67770542383508e+001
2.93150918366305e+009	-3.81864422752750e-001	-1.17494950497355e+002
2.93826701025894e+009	-4.10023539830495e-001	-1.49670316068999e+002
2.94504041525402e+009	-4.72769686001096e-001	1.75818778459131e+002
2.95182943456022e+009	-6.80885802857401e-001	1.37406445870088e+002
2.95863410417223e+009	-1.48280987772587e+000	9.30697523228029e+001
2.96545446016774e+009	-3.86436150277408e+000	4.45236415596683e+001
2.97229053870760e+009	-8.12194104898561e+000	9.27884794386656e-001
2.97914237603601e+009	-1.31866310383503e+001	-3.25348495711157e+001
2.98601000848073e+009	-1.82355223407778e+001	-5.77845531264498e+001
2.99289347245327e+009	-2.30136164914398e+001	-7.75315445123959e+001
2.99979280444907e+009	-2.74829595882877e+001	-9.35366284574859e+001
3.00670804104769e+009	-3.16616715592810e+001	-1.06864417043753e+002
3.01363921891304e+009	-3.55787136664654e+001	-1.18187903190117e+002
3.02058637479353e+009	-3.92624305104208e+001	-1.27957750648834e+002
3.02754954552229e+009	-4.27379879832801e+001	-1.36490939241199e+002
3.03452876801736e+009	-4.60271501140884e+001	-1.44019214082173e+002
3.04152407928187e+009	-4.91486373640458e+001	-1.50717216603540e+002
3.04853551640428e+009	-5.21185806855280e+001	-1.56719771922347e+002
3.05556311655853e+009	-5.49509401870313e+001	-1.62133036492333e+002
3.06260691700424e+009	-5.76578601531760e+001	-1.67041977605832e+002
3.06966695508696e+009	-6.02499618767267e+001	-1.71515558289162e+002
3.07674326823830e+009	-6.27365832479264e+001	-1.75610430324843e+002
3.08383589397616e+009	-6.51259747575374e+001	-1.79373625393657e+002
3.09094486990495e+009	-6.74254603817983e+001	1.77155445262107e+002
3.09807023371574e+009	-6.96415702880397e+001	1.73943479699886e+002
3.10521202318651e+009	-7.17801509006685e+001	1.70962126312105e+002
3.11237027618231e+009	-7.38464567095307e+001	1.68187083256409e+002
3.11954503065549e+009	-7.58452272813187e+001	1.65597390446431e+002
3.12673632464588e+009	-7.77807522128981e+001	1.63174867044299e+002
3.13394419628101e+009	-7.96569262029126e+001	1.60903660272665e+002
3.14116868377629e+009	-8.14772959796555e+001	1.58769880357692e+002
3.14840982543523e+009	-8.32451004806219e+001	1.56761302799194e+002
3.15566765964966e+009	-8.49633054103487e+001	1.54867123764160e+002
3.16294222489988e+009	-8.66346330911527e+001	1.53077757758454e+002
3.17023355975492e+009	-8.82615883533301e+001	1.51384669213747e+002
3.17754170287270e+009	-8.98464810774214e+001	1.49780231481817e+002
3.18486669300027e+009	-9.13914458937944e+001	1.48257608129132e+002
3.19220856897401e+009	-9.28984594583061e+001	1.46810652492397e+002
3.19956736971981e+009	-9.43693556527491e+001	1.45433822276856e+002
3.20694313425329e+009	-9.58058390017725e+001	1.44122106615840e+002
3.21433590168003e+009	-9.72094965513172e+001	1.42870963507499e+002
3.22174571119574e+009	-9.85818084152802e+001	1.41676265936124e+002
3.22917260208650e+009	-9.99241571654748e+001	1.40534255295604e+002
3.23661661372894e+009	-1.01237836213715e+002	1.39441500979861e+002
3.24407778559047e+009	-1.02524057313010e+002	1.38394865203445e+002
3.25155615722948e+009	-1.03783957286584e+002	1.37391472275455e+002
3.25905176829556e+009	-1.05018604078126e+002	1.36428681679705e+002
3.26656465852968e+009	-1.06229002203754e+002	1.35504064419797e+002
3.27409486776444e+009	-1.07416097675266e+002	1.34615382174383e+002
3.28164243592427e+009	-1.08580782455011e+002	1.33760568879154e+002
3.28920740302561e+009	-1.09723898494827e+002	1.32937714410988e+002
3.29678980917718e+009	-1.10846241404757e+002	1.32145050098555e+002
3.30438969458012e+009	-1.11948563791542e+002	1.31380935824379e+002
3.31200709952829e+009	-1.13031578301886e+002	1.30643848517426e+002
3.31964206440839e+009	-1.14095960401287e+002	1.29932371863846e+002
3.32729462970027e+009	-1.15142350915516e+002	1.29245187087573e+002
3.33496483597704e+009	-1.16171358358653e+002	1.28581064672832e+002
3.34265272390539e+009	-1.17183561068841e+002	1.27938856917849e+002
3.35035833424573e+009	-1.18179509170487e+002	1.27317491223718e+002
3.35808170785245e+009	-1.19159726379561e+002	1.26715964034901e+002
3.36582288567409e+009	-1.20124711666815e+002	1.26133335358527e+002
3.37358190875361e+009	-1.21074940792122e+002	1.25568723798853e+002
3.38135881822858e+009	-1.22010867721732e+002	1.25021302051116e+002
3.38915365533140e+009	-1.22932925939010e+002	1.24490292805845e+002
3.39696646138952e+009	-1.23841529658109e+002	1.23974965020565e+002
3.40479727782567e+009	-1.24737074949084e+002	1.23474630520925e+002
3.41264614615804e+009	-1.25619940782085e+002	1.22988640897721e+002
3.42051310800056e+009	-1.26490489997506e+002	1.22516384670123e+002
3.42839820506308e+009	-1.27349070208317e+002	1.22057284688793e+002
3.43630147915159e+009	-1.28196014640174e+002	1.21610795755510e+002
3.44422297216848e+009	-1.29031642914385e+002	1.21176402438487e+002
3.45216272611269e+009	-1.29856261778347e+002	1.20753617064840e+002
3.46012078308004e+009	-1.30670165787610e+002	1.20341977873639e+002
3.46809718526332e+009	-1.31473637943368e+002	1.19941047314725e+002
3.47609197495265e+009	-1.32266950288833e+002	1.19550410480034e+002
3.48410519453559e+009	-1.33050364467616e+002	1.19169673655512e+002
3.49213688649744e+009	-1.33824132247007e+002	1.18798462982926e+002
3.50000000000000e+009	-1.34570856390254e+002	1.18444726445123e+002
Step Information: Tol=-80m  Run: 2/
1.50000000000000e+009	-2.05456867852807e+002	-9.91028311995546e+001
1.50345785711685e+009	-2.05184766842308e+002	-9.91421591530331e+001
1.50692368541759e+009	-2.04911766453034e+002	-9.91817996450241e+001
1.51039750327771e+009	-2.04637858572164e+002	-9.92217564684417e+001
1.51387932911503e+009	-2.04363034986363e+002	-9.92620334786553e+001
1.51736918138985e+009	-2.04087287380127e+002	-9.93026345947790e+001
1.52086707860502e+009	-2.03810607334100e+002	-9.93435638009919e+001
1.52437303930604e+009	-2.03532986323352e+002	-9.93848251478924e+001
1.52788708208117e+009	-2.03254415715620e+002	-9.94264227538852e+001
1.53140922556152e+009	-2.02974886769519e+002	-9.94683608066049e+001
1.53493948842113e+009	-2.02694390632705e+002	-9.95106435643737e+001
1.53847788937711e+009	-2.02412918340010e+002	-9.95532753576978e+001
1.54202444718971e+009	-2.02130460811531e+002	-9.95962605908008e+001
1.54557918066242e+009	-2.01847008850679e+002	-9.96396037431970e+001
1.54914210864210e+009	-2.01562553142188e+002	-9.96833093713048e+001
1.55271325001901e+009	-2.01277084250081e+002	-9.97273821101020e+001
1.55629262372702e+009	-2.00990592615591e+002	-9.97718266748239e+001
1.55988024874359e+009	-2.00703068555038e+002	-9.98166478627057e+001
1.56347614408995e+009	-2.00414502257660e+002	-9.98618505547705e+001
1.56708032883120e+009	-2.00124883783396e+002	-9.99074397176646e+001
1.57069282207635e+009	-1.99834203060621e+002	-9.99534204055401e+001
1.57431364297848e+009	-1.99542449883831e+002	-9.99997977619892e+001
1.57794281073483e+009	-1.99249613911277e+002	-1.00046577022028e+002
1.58158034458689e+009	-1.98955684662542e+002	-1.00093763514137e+002
1.58522626382049e+009	-1.98660651516076e+002	-1.00141362662348e+002
1.58888058776593e+009	-1.98364503706661e+002	-1.00189379988401e+002
1.59254333579808e+009	-1.98067230322828e+002	-1.00237821113946e+002
1.59621452733647e+009	-1.97768820304214e+002	-1.00286691762813e+002
1.59989418184538e+009	-1.97469262438858e+002	-1.00335997763339e+002
1.60358231883398e+009	-1.97168545360434e+002	-1.00385745050767e+002
1.60727895785641e+009	-1.96866657545425e+002	-1.00435939669700e+002
