x-axis,1,2,3
second,Volt,Volt,Volt
+2.3000000E+00,+11.6457287E+00,-201.0050E-03,-201.0050E-03
+2.3001000E+00,+11.8592966E+00,-201.0050E-03,+0.0E+00
+2.3002000E+00,+11.8467338E+00,-201.0050E-03,-201.0050E-03
+2.3003000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.3004000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.3005000E+00,+11.8467338E+00,-201.0050E-03,-201.0050E-03
+2.3006000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.3007000E+00,+11.8467338E+00,-201.0050E-03,-201.0050E-03
+2.3008000E+00,+11.6582915E+00,-201.0050E-03,-188.4422E-03
+2.3009000E+00,+11.6582915E+00,-201.0050E-03,+0.0E+00
+2.3010000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.3011000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.3012000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.3013000E+00,+11.8467338E+00,-201.0050E-03,-188.4422E-03
+2.3014000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.3015000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.3016000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.3017000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.3018000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.3019000E+00,+11.6582915E+00,-201.0050E-03,+5.0125629E+00
+2.3020000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.3021000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.3022000E+00,+11.8467338E+00,-201.0050E-03,+4.8241206E+00
+2.3023000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.3024000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.3025000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.3026000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.3027000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.3028000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
