x-axis,1,2,3
second,Volt,Volt,Volt
+2.1000000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.1001000E+00,+11.6582915E+00,-389.4472E-03,+4.8241206E+00
+2.1002000E+00,+11.8467338E+00,-201.0050E-03,+4.8241206E+00
+2.1003000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.1004000E+00,+11.8592966E+00,-201.0050E-03,+4.8241206E+00
+2.1005000E+00,+11.8467338E+00,-201.0050E-03,+4.8241206E+00
+2.1006000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.1007000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.1008000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.1009000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.1010000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.1011000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.1012000E+00,+11.8467338E+00,-201.0050E-03,+4.8241206E+00
+2.1013000E+00,+11.6582915E+00,-201.0050E-03,+4.8115578E+00
+2.1014000E+00,+11.6582915E+00,-201.0050E-03,+4.6231156E+00
+2.1015000E+00,+11.8592966E+00,-201.0050E-03,+4.6231156E+00
+2.1016000E+00,+11.8592966E+00,-201.0050E-03,+4.8241206E+00
+2.1017000E+00,+11.8467338E+00,-201.0050E-03,+4.8241206E+00
+2.1018000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.1019000E+00,+11.8467338E+00,-389.4472E-03,+4.8241206E+00
+2.1020000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.1021000E+00,+11.8467338E+00,-201.0050E-03,+4.8241206E+00
+2.1022000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.1023000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.1024000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.1025000E+00,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+2.1026000E+00,+11.8467338E+00,-188.4422E-03,+4.8241206E+00
+2.1027000E+00,+11.6582915E+00,+4.8115578E+00,+4.8241206E+00
+2.1028000E+00,+11.6582915E+00,+4.6231156E+00,+4.8241206E+00
+2.1029000E+00,+11.6582915E+00,+4.6231156E+00,+4.8241206E+00
+2.1030000E+00,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+2.1031000E+00,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+2.1032000E+00,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+2.1033000E+00,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+2.1034000E+00,+11.8467338E+00,+4.8241206E+00,+4.8241206E+00
+2.1035000E+00,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+2.1036000E+00,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+2.1037000E+00,+11.8592966E+00,+4.8241206E+00,+4.8241206E+00
+2.1038000E+00,+11.8467338E+00,+4.8241206E+00,+4.8241206E+00
+2.1039000E+00,+11.6582915E+00,+4.8115578E+00,+4.8241206E+00
+2.1040000E+00,+11.6582915E+00,+4.6231156E+00,+5.0125629E+00
+2.1041000E+00,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+2.1042000E+00,+11.8592966E+00,+4.8241206E+00,+4.8241206E+00
+2.1043000E+00,+11.8467338E+00,+4.8115578E+00,+4.8241206E+00
+2.1044000E+00,+11.6582915E+00,+4.6231156E+00,+4.8241206E+00
+2.1045000E+00,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+2.1046000E+00,+11.8592966E+00,+4.8241206E+00,+4.8241206E+00
+2.1047000E+00,+11.8592966E+00,+4.8241206E+00,+4.8241206E+00
+2.1048000E+00,+11.8467338E+00,+4.8241206E+00,+4.8241206E+00
+2.1049000E+00,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+2.1050000E+00,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+2.1051000E+00,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+2.1052000E+00,+11.8467338E+00,+4.8241206E+00,+4.8241206E+00
+2.1053000E+00,+11.6582915E+00,+4.8241206E+00,+4.8115578E+00
+2.1054000E+00,+11.8467338E+00,+4.8241206E+00,-201.0050E-03
+2.1055000E+00,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+2.1056000E+00,+11.6582915E+00,+4.8115578E+00,-201.0050E-03
+2.1057000E+00,+11.6582915E+00,+4.6231156E+00,-201.0050E-03
+2.1058000E+00,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+2.1059000E+00,+11.8467338E+00,+4.8115578E+00,-201.0050E-03
+2.1060000E+00,+11.6582915E+00,+4.6231156E+00,-201.0050E-03
+2.1061000E+00,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+2.1062000E+00,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+2.1063000E+00,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+2.1064000E+00,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+2.1065000E+00,+11.8592966E+00,+4.8241206E+00,-201.0050E-03
+2.1066000E+00,+11.8592966E+00,+4.8241206E+00,-201.0050E-03
+2.1067000E+00,+11.8467338E+00,+4.8241206E+00,-201.0050E-03
+2.1068000E+00,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+2.1069000E+00,+11.6582915E+00,+4.8115578E+00,-201.0050E-03
+2.1070000E+00,+11.6582915E+00,+4.6231156E+00,-201.0050E-03
+2.1071000E+00,+11.6582915E+00,+4.8115578E+00,-188.4422E-03
+2.1072000E+00,+11.8467338E+00,+4.6231156E+00,+0.0E+00
+2.1073000E+00,+11.6582915E+00,+4.8115578E+00,-188.4422E-03
+2.1074000E+00,+11.6582915E+00,+4.6231156E+00,+0.0E+00
+2.1075000E+00,+11.6582915E+00,+4.8115578E+00,+0.0E+00
+2.1076000E+00,+11.6582915E+00,+4.6231156E+00,-201.0050E-03
+2.1077000E+00,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+2.1078000E+00,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+2.1079000E+00,+11.6582915E+00,+4.8115578E+00,-201.0050E-03
+2.1080000E+00,+11.6582915E+00,+4.6231156E+00,-201.0050E-03
+2.1081000E+00,+11.8592966E+00,+4.8241206E+00,-201.0050E-03
+2.1082000E+00,+11.8467338E+00,+4.8241206E+00,-201.0050E-03
+2.1083000E+00,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+2.1084000E+00,+11.6582915E+00,+4.8241206E+00,-188.4422E-03
+2.1085000E+00,+11.8467338E+00,+4.8241206E+00,+0.0E+00
+2.1086000E+00,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+2.1087000E+00,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+2.1088000E+00,+11.6582915E+00,+4.8115578E+00,-201.0050E-03
+2.1089000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1090000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1091000E+00,+11.8467338E+00,-201.0050E-03,-201.0050E-03
+2.1092000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1093000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1094000E+00,+11.8467338E+00,-201.0050E-03,-188.4422E-03
+2.1095000E+00,+11.6582915E+00,-201.0050E-03,+0.0E+00
+2.1096000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1097000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1098000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1099000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1100000E+00,+11.8467338E+00,-389.4472E-03,-201.0050E-03
+2.1101000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1102000E+00,+11.8467338E+00,-389.4472E-03,-201.0050E-03
+2.1103000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1104000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1105000E+00,+11.8467338E+00,-201.0050E-03,-201.0050E-03
+2.1106000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1107000E+00,+11.8592966E+00,-201.0050E-03,-201.0050E-03
+2.1108000E+00,+11.8467338E+00,-201.0050E-03,-201.0050E-03
+2.1109000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1110000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1111000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1112000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1113000E+00,+11.8467338E+00,-201.0050E-03,-201.0050E-03
+2.1114000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1115000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1116000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1117000E+00,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+2.1118000E+00,+11.6582915E+00,-201.0050E-03,-188.4422E-03
