x-axis,1,2,3
second,Volt,Volt,Volt
+700.0000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+700.1000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+700.2000E-03,+11.6582915E+00,-201.0050E-03,+0.0E+00
+700.3000E-03,+11.6582915E+00,-201.0050E-03,-188.4422E-03
+700.4000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+700.5000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+700.6000E-03,+11.8467338E+00,-201.0050E-03,-201.0050E-03
+700.7000E-03,+11.8592966E+00,-201.0050E-03,-201.0050E-03
+700.8000E-03,+11.6582915E+00,-389.4472E-03,-201.0050E-03
+700.9000E-03,+11.8467338E+00,-201.0050E-03,-201.0050E-03
+701.0000E-03,+11.8592966E+00,-201.0050E-03,-201.0050E-03
+701.1000E-03,+11.6582915E+00,-389.4472E-03,-201.0050E-03
+701.2000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+701.3000E-03,+11.6582915E+00,-389.4472E-03,-201.0050E-03
+701.4000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+701.5000E-03,+11.8467338E+00,-389.4472E-03,-201.0050E-03
+701.6000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+701.7000E-03,+11.6582915E+00,-389.4472E-03,-201.0050E-03
+701.8000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+701.9000E-03,+11.8467338E+00,-201.0050E-03,-201.0050E-03
+702.0000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+702.1000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+702.2000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+702.3000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+702.4000E-03,+11.6582915E+00,-201.0050E-03,+0.0E+00
+702.5000E-03,+11.6582915E+00,-201.0050E-03,-188.4422E-03
+702.6000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+702.7000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+702.8000E-03,+11.6582915E+00,-201.0050E-03,+0.0E+00
+702.9000E-03,+11.8467338E+00,-201.0050E-03,-188.4422E-03
+703.0000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+703.1000E-03,+11.6582915E+00,-201.0050E-03,+0.0E+00
+703.2000E-03,+11.6582915E+00,-389.4472E-03,-188.4422E-03
+703.3000E-03,+11.8467338E+00,-201.0050E-03,-201.0050E-03
+703.4000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+703.5000E-03,+11.8467338E+00,-201.0050E-03,-201.0050E-03
+703.6000E-03,+11.6582915E+00,-201.0050E-03,+4.8115578E+00
+703.7000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+703.8000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+703.9000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+704.0000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+704.1000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+704.2000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+704.3000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+704.4000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+704.5000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+704.6000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+704.7000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+704.8000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+704.9000E-03,+11.8467338E+00,-201.0050E-03,+4.8241206E+00
+705.0000E-03,+11.8592966E+00,-201.0050E-03,+4.8241206E+00
+705.1000E-03,+11.6582915E+00,-201.0050E-03,+4.6231156E+00
+705.2000E-03,+11.6582915E+00,-201.0050E-03,+4.8115578E+00
+705.3000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+705.4000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+705.5000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+705.6000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+705.7000E-03,+11.8467338E+00,-201.0050E-03,+4.8241206E+00
+705.8000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+705.9000E-03,+11.8467338E+00,-201.0050E-03,+4.8241206E+00
+706.0000E-03,+11.8592966E+00,-201.0050E-03,+4.8241206E+00
+706.1000E-03,+11.8592966E+00,-201.0050E-03,+4.8241206E+00
+706.2000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+706.3000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+706.4000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+706.5000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+706.6000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+706.7000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+706.8000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+706.9000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+707.0000E-03,+11.8467338E+00,-201.0050E-03,+4.8241206E+00
+707.1000E-03,+11.6582915E+00,-201.0050E-03,+4.8241206E+00
+707.2000E-03,+11.6582915E+00,+4.6105528E+00,+4.8241206E+00
+707.3000E-03,+11.6582915E+00,+4.6231156E+00,+4.8241206E+00
+707.4000E-03,+11.8467338E+00,+4.8115578E+00,+4.8241206E+00
+707.5000E-03,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+707.6000E-03,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+707.7000E-03,+11.8467338E+00,+4.8241206E+00,+4.8241206E+00
+707.8000E-03,+11.8592966E+00,+4.8241206E+00,+4.8241206E+00
+707.9000E-03,+11.6582915E+00,+4.6231156E+00,+4.8241206E+00
+708.0000E-03,+11.8467338E+00,+4.8115578E+00,+4.8241206E+00
+708.1000E-03,+11.8592966E+00,+4.8241206E+00,+4.8241206E+00
+708.2000E-03,+11.8592966E+00,+4.8241206E+00,+4.8241206E+00
+708.3000E-03,+11.8592966E+00,+4.8241206E+00,+4.8241206E+00
+708.4000E-03,+11.8592966E+00,+4.8241206E+00,+4.8241206E+00
+708.5000E-03,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+708.6000E-03,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+708.7000E-03,+11.8467338E+00,+4.6231156E+00,+4.8241206E+00
+708.8000E-03,+11.6582915E+00,+4.6231156E+00,+4.8241206E+00
+708.9000E-03,+11.6582915E+00,+4.8115578E+00,+4.8241206E+00
+709.0000E-03,+11.6582915E+00,+4.6231156E+00,+4.8241206E+00
+709.1000E-03,+11.6582915E+00,+4.6231156E+00,+4.8241206E+00
+709.2000E-03,+11.6582915E+00,+4.8115578E+00,+4.8241206E+00
+709.3000E-03,+11.8467338E+00,+4.8241206E+00,+4.8241206E+00
+709.4000E-03,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+709.5000E-03,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+709.6000E-03,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+709.7000E-03,+11.6582915E+00,+4.6231156E+00,+4.8241206E+00
+709.8000E-03,+11.6582915E+00,+4.8115578E+00,+4.8241206E+00
+709.9000E-03,+11.6582915E+00,+4.8241206E+00,+4.8241206E+00
+710.0000E-03,+11.6582915E+00,+4.8241206E+00,-188.4422E-03
+710.1000E-03,+11.6582915E+00,+4.6231156E+00,-201.0050E-03
+710.2000E-03,+11.6582915E+00,+4.8115578E+00,-201.0050E-03
+710.3000E-03,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+710.4000E-03,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+710.5000E-03,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+710.6000E-03,+11.8467338E+00,+4.8241206E+00,-201.0050E-03
+710.7000E-03,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+710.8000E-03,+11.8467338E+00,+4.8241206E+00,-201.0050E-03
+710.9000E-03,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+711.0000E-03,+11.6582915E+00,+4.6231156E+00,-201.0050E-03
+711.1000E-03,+11.6582915E+00,+4.8115578E+00,-201.0050E-03
+711.2000E-03,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+711.3000E-03,+11.6582915E+00,+4.6231156E+00,+0.0E+00
+711.4000E-03,+11.6582915E+00,+4.8115578E+00,-188.4422E-03
+711.5000E-03,+11.6582915E+00,+4.6231156E+00,-201.0050E-03
+711.6000E-03,+11.8467338E+00,+4.8115578E+00,-201.0050E-03
+711.7000E-03,+11.6582915E+00,+4.8241206E+00,+0.0E+00
+711.8000E-03,+11.6582915E+00,+4.8241206E+00,-188.4422E-03
+711.9000E-03,+11.6582915E+00,+4.6231156E+00,-201.0050E-03
+712.0000E-03,+11.6582915E+00,+4.8115578E+00,-201.0050E-03
+712.1000E-03,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+712.2000E-03,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+712.3000E-03,+11.8467338E+00,+4.6231156E+00,-201.0050E-03
+712.4000E-03,+11.6582915E+00,+4.8115578E+00,-201.0050E-03
+712.5000E-03,+11.6582915E+00,+4.6231156E+00,-201.0050E-03
+712.6000E-03,+11.6582915E+00,+4.8115578E+00,-201.0050E-03
+712.7000E-03,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+712.8000E-03,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+712.9000E-03,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+713.0000E-03,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+713.1000E-03,+11.6582915E+00,+4.6231156E+00,-201.0050E-03
+713.2000E-03,+11.8467338E+00,+4.8115578E+00,-201.0050E-03
+713.3000E-03,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+713.4000E-03,+11.6582915E+00,+4.8241206E+00,-201.0050E-03
+713.5000E-03,+11.8467338E+00,+4.6231156E+00,-201.0050E-03
+713.6000E-03,+11.6582915E+00,+4.6231156E+00,-201.0050E-03
+713.7000E-03,+11.6582915E+00,+4.8115578E+00,-201.0050E-03
+713.8000E-03,+11.8467338E+00,-188.4422E-03,-201.0050E-03
+713.9000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+714.0000E-03,+11.8467338E+00,-201.0050E-03,-201.0050E-03
+714.1000E-03,+11.8592966E+00,-201.0050E-03,-201.0050E-03
+714.2000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+714.3000E-03,+11.8467338E+00,-201.0050E-03,-201.0050E-03
+714.4000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+714.5000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+714.6000E-03,+11.6582915E+00,-201.0050E-03,+0.0E+00
+714.7000E-03,+11.8467338E+00,-201.0050E-03,-188.4422E-03
+714.8000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+714.9000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+715.0000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+715.1000E-03,+11.6582915E+00,-201.0050E-03,-201.0050E-03
+715.2000E-03,+11.8467338E+00,-201.0050E-03,+0.0E+00
+715.3000E-03,+11.6582915E+00,-201.0050E-03,-188.4422E-03
